WRC 9 FIA World Rally Championship,83,5.7,Xbox One,September 4, 2020,/game/xbox-one/wrc-9-fia-world-rally-championship,https://static.metacritic.com/images/products/games/5/3de70614f14294faad2a7d0c8826f1c7-98.jpg
SUPERHOT,83,7.8,Xbox One,May 3, 2016,/game/xbox-one/superhot,https://static.metacritic.com/images/products/games/98w-game.jpg
Path of Exile: The Fall of Oriath,83,7.5,Xbox One,August 24, 2017,/game/xbox-one/path-of-exile-the-fall-of-oriath,https://static.metacritic.com/images/products/games/8/c32c9a029bba45030bcdc79fbd4df4a0-98.jpg
Little Nightmares,83,8.0,Xbox One,April 28, 2017,/game/xbox-one/little-nightmares,https://static.metacritic.com/images/products/games/9/8c0557283d10548c3ac07104c6288863-98.jpg
A Plague Tale: Innocence,83,8.5,Xbox One,May 14, 2019,/game/xbox-one/a-plague-tale-innocence,https://static.metacritic.com/images/products/games/9/6ee40d2259871ce448dfc71030625d86-98.jpg
Spyro Reignited Trilogy,83,7.2,Xbox One,November 13, 2018,/game/xbox-one/spyro-reignited-trilogy,https://static.metacritic.com/images/products/games/9/0ef7d008d4e1bdf35f21d1a3fa8fd342-98.jpg
FIFA 19,83,2.4,Xbox One,September 25, 2018,/game/xbox-one/fifa-19,https://static.metacritic.com/images/products/games/9/0e0cc057965903483a5bafcb2962b12e-98.jpg
Owlboy,83,6.3,Xbox One,April 10, 2018,/game/xbox-one/owlboy,https://static.metacritic.com/images/products/games/2/96f1e9bf9d0e841bceeccc489e77dda3-98.jpg
OlliOlli2: XL Edition,83,6.4,Xbox One,May 24, 2016,/game/xbox-one/olliolli2-xl-edition,https://static.metacritic.com/images/products/games/5/600ab41185a5b47c68cbf2917f4a4886-98.jpg
Yoku's Island Express,83,7.7,Xbox One,May 29, 2018,/game/xbox-one/yokus-island-express,https://static.metacritic.com/images/products/games/8/9fedebe45fd9352a794de1ee0550d9b8-98.jpg
Warhammer: Vermintide 2,83,6.3,Xbox One,July 11, 2018,/game/xbox-one/warhammer-vermintide-2,https://static.metacritic.com/images/products/games/1/ed92f6645ad3f5d68ea3aa3c929d11ac-98.jpg
Batman: The Telltale Series - Episode 2: Children of Arkham,83,6.7,Xbox One,September 20, 2016,/game/xbox-one/batman-the-telltale-series---episode-2-children-of-arkham,https://static.metacritic.com/images/products/games/4/71e6598bd416691ca7387ca00a5312e1-98.jpg
SOMA,82,8.2,Xbox One,December 1, 2017,/game/xbox-one/soma,https://static.metacritic.com/images/products/games/9/dd27220d66e6743daf2ee0665795c009-98.jpg
Gears of War: Ultimate Edition,82,7.7,Xbox One,August 25, 2015,/game/xbox-one/gears-of-war-ultimate-edition,https://static.metacritic.com/images/products/games/2/c1178a704d8d1a80ba824b68d704e671-98.jpg
Super Hydorah,82,6.9,Xbox One,September 20, 2017,/game/xbox-one/super-hydorah,https://static.metacritic.com/images/products/games/8/17d5a802be25dfc005e585737c8931cd-98.jpg
Stealth Inc 2: A Game of Clones,82,6.3,Xbox One,April 3, 2015,/game/xbox-one/stealth-inc-2-a-game-of-clones,https://static.metacritic.com/images/products/games/5/8158679f9ab7e7125459019233791b19-98.jpg
Streets of Rage 4,82,7.9,Xbox One,April 30, 2020,/game/xbox-one/streets-of-rage-4,https://static.metacritic.com/images/products/games/4/96a7458cdb603f57aaecdbbaa7eecb44-98.jpg
The Sexy Brutale,82,7.1,Xbox One,April 11, 2017,/game/xbox-one/the-sexy-brutale,https://static.metacritic.com/images/products/games/3/9efaf4b51f6eb268dbc31f025a7efb29-98.jpg
Child of Light,82,7.7,Xbox One,April 30, 2014,/game/xbox-one/child-of-light,https://static.metacritic.com/images/products/games/4/9b42767f90ff468832120a36e48cf135-98.jpg
Shadow of the Tomb Raider,82,7.3,Xbox One,September 12, 2018,/game/xbox-one/shadow-of-the-tomb-raider,https://static.metacritic.com/images/products/games/7/6fd43ddb25b5e081ffbd389622c482cc-98.jpg
Forza Horizon 2: Storm Island,82,7.5,Xbox One,December 16, 2014,/game/xbox-one/forza-horizon-2-storm-island,https://static.metacritic.com/images/products/games/0/88f2f714733dad62cfdd4adab2796fb9-98.jpg
Geometry Wars 3: Dimensions,82,7.7,Xbox One,November 26, 2014,/game/xbox-one/geometry-wars-3-dimensions,https://static.metacritic.com/images/products/games/3/f5d7e366485d97c3907fcb0a43f732c6-98.jpg
SUPERHOT: MIND CONTROL DELETE,82,5.4,Xbox One,July 16, 2020,/game/xbox-one/superhot-mind-control-delete,https://static.metacritic.com/images/products/games/6/37d856f080b73a9d69e8dffdc1982b54-98.jpg
RiME,82,7.4,Xbox One,May 26, 2017,/game/xbox-one/rime,https://static.metacritic.com/images/products/games/7/fe2586030d711b47917bc90ee3929c6b-98.jpg
Blazing Chrome,82,7.8,Xbox One,July 11, 2019,/game/xbox-one/blazing-chrome,https://static.metacritic.com/images/products/games/3/e353bd57991caf9a8876550cde9c8f86-98.jpg
Operencia: The Stolen Sun,82,7.1,Xbox One,March 29, 2019,/game/xbox-one/operencia-the-stolen-sun,https://static.metacritic.com/images/products/games/6/62a62c50bd7d1910569a16a65a04908a-98.jpg
NHL 19,82,6.0,Xbox One,September 11, 2018,/game/xbox-one/nhl-19,https://static.metacritic.com/images/products/games/0/07e3088b2b53e9ceb3d7ec0fa773e2eb-98.jpg
Lovers in a Dangerous Spacetime,82,7.2,Xbox One,September 9, 2015,/game/xbox-one/lovers-in-a-dangerous-spacetime,https://static.metacritic.com/images/products/games/7/ea47261911be9d447cdf39bdceb672d6-98.jpg
Tom Clancy's The Division 2,82,5.9,Xbox One,March 12, 2019,/game/xbox-one/tom-clancys-the-division-2,https://static.metacritic.com/images/products/games/8/a51a4c8c5f19e17be4860fcfddab7766-98.jpg
Borderlands 3,82,5.4,Xbox One,September 13, 2019,/game/xbox-one/borderlands-3,https://static.metacritic.com/images/products/games/6/73b0ff25fd43fa5dc3780d01366efa5c-98.jpg
Blasphemous,82,8.0,Xbox One,September 10, 2019,/game/xbox-one/blasphemous,https://static.metacritic.com/images/products/games/2/10670c966b03298e207bb5b5c55e3dc0-98.jpg
FIFA 15,82,5.4,Xbox One,September 23, 2014,/game/xbox-one/fifa-15,https://static.metacritic.com/images/products/games/6/61a3915d888837e58091ff4b81b0c62c-98.jpg
Prey: Mooncrash,82,6.7,Xbox One,June 10, 2018,/game/xbox-one/prey-mooncrash,https://static.metacritic.com/images/products/games/98w-game.jpg
Tales From The Borderlands: Episode 1 - Zer0 Sum,82,8.2,Xbox One,November 26, 2014,/game/xbox-one/tales-from-the-borderlands-episode-1---zer0-sum,https://static.metacritic.com/images/products/games/98w-game.jpg
Assassin's Creed Valhalla,82,7.4,Xbox One,November 10, 2020,/game/xbox-one/assassins-creed-valhalla,https://static.metacritic.com/images/products/games/9/42f999313d9ace29fe36d1ee6ec03774-98.jpg
Gears 5: Hivebusters,82,8.3,Xbox One,December 15, 2020,/game/xbox-one/gears-5-hivebusters,https://static.metacritic.com/images/products/games/5/65165703fbd642ade68989667ec627fc-98.jpg
AVICII Invector,82,7.7,Xbox One,December 10, 2019,/game/xbox-one/avicii-invector,https://static.metacritic.com/images/products/games/9/d48fc8a70f47ea9b6bc23c38fee260b0-98.jpg
eFootball PES 2020,82,7.2,Xbox One,September 10, 2019,/game/xbox-one/efootball-pes-2020,https://static.metacritic.com/images/products/games/5/0dd279383ad4e111545b10cb9821cfba-98.jpg
SNK 40th Anniversary Collection,82,7.0,Xbox One,May 3, 2019,/game/xbox-one/snk-40th-anniversary-collection,https://static.metacritic.com/images/products/games/9/f28ff0d3bcb8a9716a96db08e676d73c-98.jpg
Hand of Fate 2,82,7.9,Xbox One,December 1, 2017,/game/xbox-one/hand-of-fate-2,https://static.metacritic.com/images/products/games/3/ad700018d7bfac57352e61f95256addb-98.jpg
