Grand Theft Auto IV;98;7.7;PlayStation 3;April 29, 2008;/game/playstation-3/grand-theft-auto-iv;https://static.metacritic.com/images/products/games/2/d08ab1308780df8de1d75badb951c60a-98.jpg
Grand Theft Auto V;97;8.3;PlayStation 3;September 17, 2013;/game/playstation-3/grand-theft-auto-v;https://static.metacritic.com/images/products/games/5/399bb685cc7f747a3b39a35acb5dc5de-98.jpg
Uncharted 2: Among Thieves;96;8.8;PlayStation 3;October 13, 2009;/game/playstation-3/uncharted-2-among-thieves;https://static.metacritic.com/images/products/games/5/bcd9564959c78dc1f80bb54950bda4ec-98.jpg
Batman: Arkham City;96;8.8;PlayStation 3;October 18, 2011;/game/playstation-3/batman-arkham-city;https://static.metacritic.com/images/products/games/2/eda8575517197b9f2e2ae7d2cbd8ce28-98.jpg
LittleBigPlanet;95;6.8;PlayStation 3;October 27, 2008;/game/playstation-3/littlebigplanet;https://static.metacritic.com/images/products/games/9/7c8510a3ca7ac878e48304ad5fe52fbb-98.jpg
Red Dead Redemption;95;8.9;PlayStation 3;May 18, 2010;/game/playstation-3/red-dead-redemption;https://static.metacritic.com/images/products/games/2/a79df5c46863517adc95c787d668149e-98.jpg
The Last of Us;95;9.2;PlayStation 3;June 14, 2013;/game/playstation-3/the-last-of-us;https://static.metacritic.com/images/products/games/9/18523f08edc05b0a344edf5f6e6f49d3-98.jpg
Portal 2;95;8.7;PlayStation 3;April 19, 2011;/game/playstation-3/portal-2;https://static.metacritic.com/images/products/games/0/882c6aa262652fa072560624e0d9d96b-98.jpg
BioShock Infinite;94;8.5;PlayStation 3;March 26, 2013;/game/playstation-3/bioshock-infinite;https://static.metacritic.com/images/products/games/6/841b8d4d89581b2e289906f5e7536213-98.jpg
Call of Duty: Modern Warfare 2;94;6.6;PlayStation 3;November 10, 2009;/game/playstation-3/call-of-duty-modern-warfare-2;https://static.metacritic.com/images/products/games/9/7b8e5f3e8d0991c5314cdc4d37b8b041-98.jpg
Call of Duty 4: Modern Warfare;94;8.4;PlayStation 3;November 5, 2007;/game/playstation-3/call-of-duty-4-modern-warfare;https://static.metacritic.com/images/products/games/3/4e5f0e4a6bb9bf71c5e2f1d8e398e219-98.jpg
BioShock;94;8.6;PlayStation 3;October 21, 2008;/game/playstation-3/bioshock;https://static.metacritic.com/images/products/games/9/b0e29872db264f3793559037aed1527b-98.jpg
Mass Effect 2;94;8.7;PlayStation 3;January 17, 2011;/game/playstation-3/mass-effect-2;https://static.metacritic.com/images/products/games/0/45fa44d3386c1d7144d3599a7364bd36-98.jpg
Street Fighter IV;94;7.4;PlayStation 3;February 17, 2009;/game/playstation-3/street-fighter-iv;https://static.metacritic.com/images/products/games/5/ecb950b6c2f06b9ef1ca03876eb297bf-98.jpg
Metal Gear Solid 4: Guns of the Patriots;94;8.8;PlayStation 3;June 12, 2008;/game/playstation-3/metal-gear-solid-4-guns-of-the-patriots;https://static.metacritic.com/images/products/games/2/4cd9a6dee7a32ede89538ff28f23235c-98.jpg
The Elder Scrolls IV: Oblivion;93;8.1;PlayStation 3;March 20, 2007;/game/playstation-3/the-elder-scrolls-iv-oblivion;https://static.metacritic.com/images/products/games/8/0ba850e36e7ef60de881b2bf850b1716-98.jpg
Braid;93;7.8;PlayStation 3;November 12, 2009;/game/playstation-3/braid;https://static.metacritic.com/images/products/games/2/02b83437bb1f11162dc56654d570de8c-98.jpg
Mass Effect 3;93;5.7;PlayStation 3;March 5, 2012;/game/playstation-3/mass-effect-3;https://static.metacritic.com/images/products/games/6/e7a5d8d507c8bba07b21e91d067124b8-98.jpg
The Elder Scrolls V: Skyrim;92;6.6;PlayStation 3;November 11, 2011;/game/playstation-3/the-elder-scrolls-v-skyrim;https://static.metacritic.com/images/products/games/6/372529409ea6cc3faadf5674fd96ba2a-98.jpg
God of War III;92;8.8;PlayStation 3;March 16, 2010;/game/playstation-3/god-of-war-iii;https://static.metacritic.com/images/products/games/4/d497302faebe5d7c1600cc7654e4b9a1-98.jpg
Uncharted 3: Drake's Deception;92;8.4;PlayStation 3;November 1, 2011;/game/playstation-3/uncharted-3-drakes-deception;https://static.metacritic.com/images/products/games/5/bf1916f0ff130db8fa3e82fe5d1ac55b-98.jpg
Super Street Fighter IV;92;7.8;PlayStation 3;April 27, 2010;/game/playstation-3/super-street-fighter-iv;https://static.metacritic.com/images/products/games/6/4c7bf654cf9356412468517f2cd07a30-98.jpg
Rock Band;92;8.1;PlayStation 3;November 20, 2007;/game/playstation-3/rock-band;https://static.metacritic.com/images/products/games/9/f59a165783e6c9b9a2dbb186ed1a4fe5-98.jpg
Journey;92;8.8;PlayStation 3;March 13, 2012;/game/playstation-3/journey;https://static.metacritic.com/images/products/games/2/f87c9b921ad2410e5d7d067555697a77-98.jpg
The ICO & Shadow of the Colossus Collection;92;8.7;PlayStation 3;September 27, 2011;/game/playstation-3/the-ico-shadow-of-the-colossus-collection;https://static.metacritic.com/images/products/games/8/39d71f081d5125e4047472e3a3087d94-98.jpg
Pac-Man Championship Edition DX;91;7.8;PlayStation 3;November 23, 2010;/game/playstation-3/pac-man-championship-edition-dx;https://static.metacritic.com/images/products/games/2/50793fa82314f2f937ba0625eaf1351f-98.jpg
Rock Band 2;91;8.0;PlayStation 3;October 19, 2008;/game/playstation-3/rock-band-2;https://static.metacritic.com/images/products/games/9/078d1b8cf44ad22a5d8213faabc6985f-98.jpg
LittleBigPlanet 2;91;8.6;PlayStation 3;January 18, 2011;/game/playstation-3/littlebigplanet-2;https://static.metacritic.com/images/products/games/7/d19a11fa8aff99a09a9f34858bd7511c-98.jpg
Rock Band 3;91;8.1;PlayStation 3;October 26, 2010;/game/playstation-3/rock-band-3;https://static.metacritic.com/images/products/games/3/4fd725f0ec10e1ef75d3c17ddfe95d58-98.jpg
FIFA Soccer 10;91;7.6;PlayStation 3;October 20, 2009;/game/playstation-3/fifa-soccer-10;https://static.metacritic.com/images/products/games/3/e4de85d163925aaf0cf7557b26808012-98.jpg
Assassin's Creed II;91;8.7;PlayStation 3;November 17, 2009;/game/playstation-3/assassins-creed-ii;https://static.metacritic.com/images/products/games/4/06658bf64234b6fc0c9e9d8772f00f97-98.jpg
Peggle;91;7.3;PlayStation 3;November 19, 2009;/game/playstation-3/peggle;https://static.metacritic.com/images/products/games/4/f9b3745d43d6c0ecd4e1371215e8f7ec-98.jpg
Borderlands 2;91;8.2;PlayStation 3;September 18, 2012;/game/playstation-3/borderlands-2;https://static.metacritic.com/images/products/games/5/10f0f1c90e7facd5da3bdf04e8dc72f7-98.jpg
MLB 10: The Show;91;8.2;PlayStation 3;March 2, 2010;/game/playstation-3/mlb-10-the-show;https://static.metacritic.com/images/products/games/4/8353ae78e5ac20c69b9959a18cc4f1de-98.jpg
God of War Collection;91;8.8;PlayStation 3;November 17, 2009;/game/playstation-3/god-of-war-collection;https://static.metacritic.com/images/products/games/8/8f87f62c56f8965cebfea7b645540d5b-98.jpg
Killzone 2;91;8.1;PlayStation 3;February 27, 2009;/game/playstation-3/killzone-2;https://static.metacritic.com/images/products/games/1/b2fee2de78f0710cb08068bb57206e8b-98.jpg
Batman: Arkham Asylum;91;8.9;PlayStation 3;August 25, 2009;/game/playstation-3/batman-arkham-asylum;https://static.metacritic.com/images/products/games/4/c2941b067f7983c508ec5aff875d1667-98.jpg
Rayman Legends;91;8.7;PlayStation 3;September 3, 2013;/game/playstation-3/rayman-legends;https://static.metacritic.com/images/products/games/7/7f02e7390a741dad084aa06576428896-98.jpg
Dark Souls II;91;8.1;PlayStation 3;March 11, 2014;/game/playstation-3/dark-souls-ii;https://static.metacritic.com/images/products/games/2/709fe6cf20bf9e83e8f55c3bd56848f5-98.jpg
NBA 2K12;90;6.8;PlayStation 3;October 4, 2011;/game/playstation-3/nba-2k12;https://static.metacritic.com/images/products/games/8/1f9e1a98bb5af783ffe799e21fc06c97-98.jpg
Far Cry 3;90;8.6;PlayStation 3;December 4, 2012;/game/playstation-3/far-cry-3;https://static.metacritic.com/images/products/games/7/e72036b13591cd3834ff759b19497a7f-98.jpg
FIFA Soccer 12;90;7.2;PlayStation 3;September 27, 2011;/game/playstation-3/fifa-soccer-12;https://static.metacritic.com/images/products/games/1/f9067e325ac9b5ee6788ad7e6885512b-98.jpg
Fallout 3;90;7.9;PlayStation 3;October 28, 2008;/game/playstation-3/fallout-3;https://static.metacritic.com/images/products/games/6/52f24025efc3048207d5f2ed66f2c71a-98.jpg
MLB 11: The Show;90;8.0;PlayStation 3;March 8, 2011;/game/playstation-3/mlb-11-the-show;https://static.metacritic.com/images/products/games/5/020afe424e50a6d79cd5f7386283c379-98.jpg
MLB 09: The Show;90;8.1;PlayStation 3;March 3, 2009;/game/playstation-3/mlb-09-the-show;https://static.metacritic.com/images/products/games/8/a910fc1a7d8b52442c3bd0b05daff733-98.jpg
Assassin's Creed: Brotherhood;90;8.3;PlayStation 3;November 16, 2010;/game/playstation-3/assassins-creed-brotherhood;https://static.metacritic.com/images/products/games/2/a97043dc4960e2f4e880b545c1ad4736-98.jpg
Okami HD;90;9.0;PlayStation 3;October 30, 2012;/game/playstation-3/okami-hd;https://static.metacritic.com/images/products/games/3/a55ea03d8b8f15630b60127bf2ad3395-98.jpg
LIMBO;90;8.0;PlayStation 3;July 19, 2011;/game/playstation-3/limbo;https://static.metacritic.com/images/products/games/5/21c3b59007fce38d8cfa62680d3188cc-98.jpg
NBA 2K13;90;8.0;PlayStation 3;October 2, 2012;/game/playstation-3/nba-2k13;https://static.metacritic.com/images/products/games/4/6cdcf7935b15e4f593e296b4ac237f0e-98.jpg
Wipeout HD Fury;89;8.2;PlayStation 3;July 23, 2009;/game/playstation-3/wipeout-hd-fury;https://static.metacritic.com/images/products/games/4/f376a9f467cf7bbc1ec63124902c6559-98.jpg
XCOM: Enemy Unknown;89;8.3;PlayStation 3;October 9, 2012;/game/playstation-3/xcom-enemy-unknown;https://static.metacritic.com/images/products/games/7/33a858d49c3497c7bc6f047376807698-98.jpg
Demon's Souls;89;8.7;PlayStation 3;October 6, 2009;/game/playstation-3/demons-souls;https://static.metacritic.com/images/products/games/3/bb93ef0dcc85a2f3e71a497242879724-98.jpg
Need for Speed: Hot Pursuit;89;7.4;PlayStation 3;November 16, 2010;/game/playstation-3/need-for-speed-hot-pursuit;https://static.metacritic.com/images/products/games/9/8cc0f3b056327065660e46612cc4d0d8-98.jpg
FIFA Soccer 11;89;8.1;PlayStation 3;September 28, 2010;/game/playstation-3/fifa-soccer-11;https://static.metacritic.com/images/products/games/2/19cd963da830a8568150843c55cfa49e-98.jpg
Deus Ex: Human Revolution;89;8.3;PlayStation 3;August 23, 2011;/game/playstation-3/deus-ex-human-revolution;https://static.metacritic.com/images/products/games/5/1eeb6ec9edb4432c31b57b80aa3bd3bf-98.jpg
L.A. Noire;89;7.8;PlayStation 3;May 17, 2011;/game/playstation-3/la-noire;https://static.metacritic.com/images/products/games/5/70086a8d0a8ed234d67e2569413b6845-98.jpg
Dishonored;89;7.9;PlayStation 3;October 9, 2012;/game/playstation-3/dishonored;https://static.metacritic.com/images/products/games/1/9e3e26583599d5b6a588c0366cdbbaf3-98.jpg
Metal Gear Solid HD Collection;89;8.9;PlayStation 3;November 8, 2011;/game/playstation-3/metal-gear-solid-hd-collection;https://static.metacritic.com/images/products/games/5/82ee325536fe4332f21ad9c054999325-98.jpg
Dead Space 2;89;8.6;PlayStation 3;January 25, 2011;/game/playstation-3/dead-space-2;https://static.metacritic.com/images/products/games/1/ae0b86abb3156351f1586919bfa4b084-98.jpg
Ratchet & Clank Future: Tools of Destruction;89;8.8;PlayStation 3;October 23, 2007;/game/playstation-3/ratchet-clank-future-tools-of-destruction;https://static.metacritic.com/images/products/games/4/d50c4b05671a366728d8be1dd30fe9de-98.jpg
The Orange Box;89;8.3;PlayStation 3;December 11, 2007;/game/playstation-3/the-orange-box;https://static.metacritic.com/images/products/games/6/fb59208305ed7f6adcf9982831d8685f-98.jpg
NBA 2K11;89;8.0;PlayStation 3;October 5, 2010;/game/playstation-3/nba-2k11;https://static.metacritic.com/images/products/games/4/970b89f7311a4c9ec3fb7d7cc88f96e3-98.jpg
Dark Souls;89;8.9;PlayStation 3;October 4, 2011;/game/playstation-3/dark-souls;https://static.metacritic.com/images/products/games/0/4f550db8356048fbffc202f9f890e726-98.jpg
The Beatles: Rock Band;88;8.2;PlayStation 3;September 9, 2009;/game/playstation-3/the-beatles-rock-band;https://static.metacritic.com/images/products/games/7/c112d962d9e38c085fb088f7b8b46967-98.jpg
NHL 11;88;7.2;PlayStation 3;September 7, 2010;/game/playstation-3/nhl-11;https://static.metacritic.com/images/products/games/2/fe9579148e3cb2dea99937fa7e1bd95f-98.jpg
Dead Space;88;8.8;PlayStation 3;October 13, 2008;/game/playstation-3/dead-space;https://static.metacritic.com/images/products/games/7/56a791cb7b8849ee334179f7428e2114-98.jpg
NHL 09;88;7.8;PlayStation 3;September 9, 2008;/game/playstation-3/nhl-09;https://static.metacritic.com/images/products/games/6/ddce249356765aa0d78f152cc2ba732f-98.jpg
NHL 10;88;8.1;PlayStation 3;September 15, 2009;/game/playstation-3/nhl-10;https://static.metacritic.com/images/products/games/3/517e3388ff0267c4a1e5d2a46ecd7613-98.jpg
Uncharted: Drake's Fortune;88;7.9;PlayStation 3;November 16, 2007;/game/playstation-3/uncharted-drakes-fortune;https://static.metacritic.com/images/products/games/9/8882c92bfba89d4c9f542e8f63cbb11c-98.jpg
Assassin's Creed IV: Black Flag;88;8.2;PlayStation 3;October 29, 2013;/game/playstation-3/assassins-creed-iv-black-flag;https://static.metacritic.com/images/products/games/2/69a76847a614803717766e55d673ba24-98.jpg
Battlefield: Bad Company 2;88;8.5;PlayStation 3;March 2, 2010;/game/playstation-3/battlefield-bad-company-2;https://static.metacritic.com/images/products/games/9/6fd5c7840c1bd0f57512ca8667009453-98.jpg
The Last of Us: Left Behind;88;4.6;PlayStation 3;February 14, 2014;/game/playstation-3/the-last-of-us-left-behind;https://static.metacritic.com/images/products/games/3/2b37dde8ef83563b0e39854240709700-98.jpg
Ninja Gaiden Sigma;88;7.7;PlayStation 3;July 3, 2007;/game/playstation-3/ninja-gaiden-sigma;https://static.metacritic.com/images/products/games/0/5a7d8fcbdcc2846285ca0265c42f707f-98.jpg
Call of Duty: Black Ops;88;6.7;PlayStation 3;November 9, 2010;/game/playstation-3/call-of-duty-black-ops;https://static.metacritic.com/images/products/games/0/b0999dbd678792acaf240808e85bc67b-98.jpg
BioShock 2;88;8.2;PlayStation 3;February 9, 2010;/game/playstation-3/bioshock-2;https://static.metacritic.com/images/products/games/5/401b07c9552af06cfb45948cda4f82c4-98.jpg
Fight Night Round 4;88;7.6;PlayStation 3;June 23, 2009;/game/playstation-3/fight-night-round-4;https://static.metacritic.com/images/products/games/4/73132b436186172037d7538ef29d80f4-98.jpg
Battlefield: Bad Company 2 Vietnam;88;8.2;PlayStation 3;December 21, 2010;/game/playstation-3/battlefield-bad-company-2-vietnam;https://static.metacritic.com/images/products/games/5/a3f21b0d8737320d352b8911f2ce7e3c-98.jpg
Call of Duty: Modern Warfare 3;88;3.3;PlayStation 3;November 8, 2011;/game/playstation-3/call-of-duty-modern-warfare-3;https://static.metacritic.com/images/products/games/2/f467a2d56053b4d06b0ef679e33e2e2e-98.jpg
FIFA Soccer 13;88;6.6;PlayStation 3;September 25, 2012;/game/playstation-3/fifa-soccer-13;https://static.metacritic.com/images/products/games/0/c4dcc2e455deb533d92784a7d71f2c18-98.jpg
The Walking Dead: Episode 5 - No Time Left;88;8.7;PlayStation 3;November 20, 2012;/game/playstation-3/the-walking-dead-episode-5---no-time-left;https://static.metacritic.com/images/products/games/2/63a6d8940fe90e2ece41d31c70870ce7-98.jpg
Burnout Paradise;87;7.7;PlayStation 3;January 22, 2008;/game/playstation-3/burnout-paradise;https://static.metacritic.com/images/products/games/8/9fee350619f5e2b482e4c7a42037e214-98.jpg
GRID;87;8.0;PlayStation 3;June 3, 2008;/game/playstation-3/grid;https://static.metacritic.com/images/products/games/0/b9c8aa7e181008d4b2bcdf875017e752-98.jpg
Super Street Fighter II Turbo HD Remix;87;7.6;PlayStation 3;November 25, 2008;/game/playstation-3/super-street-fighter-ii-turbo-hd-remix;https://static.metacritic.com/images/products/games/3/722a76be6d61edddfd83f2bbee66fbed-98.jpg
BlazBlue: Calamity Trigger;87;8.5;PlayStation 3;June 30, 2009;/game/playstation-3/blazblue-calamity-trigger;https://static.metacritic.com/images/products/games/1/a9c6948a20bf6b63d526f66868235a4f-98.jpg
Monkey Island 2 Special Edition: LeChuck's Revenge;87;8.1;PlayStation 3;July 6, 2010;/game/playstation-3/monkey-island-2-special-edition-lechucks-revenge;https://static.metacritic.com/images/products/games/0/a55ec752c055ffa24eb9b72dad50b5ea-98.jpg
Red Dead Redemption: Undead Nightmare Pack;87;8.3;PlayStation 3;October 26, 2010;/game/playstation-3/red-dead-redemption-undead-nightmare-pack;https://static.metacritic.com/images/products/games/3/1d78b6e33800ccfcec69ad19dd72c457-98.jpg
FIFA Soccer 09;87;7.5;PlayStation 3;October 13, 2008;/game/playstation-3/fifa-soccer-09;https://static.metacritic.com/images/products/games/0/e133e40e7d549c0bb27e84122c91c8f2-98.jpg
DiRT 3;87;7.2;PlayStation 3;May 24, 2011;/game/playstation-3/dirt-3;https://static.metacritic.com/images/products/games/2/00d428f6854c5cc2f96210b9330c2a4b-98.jpg
Critter Crunch;87;7.4;PlayStation 3;October 8, 2009;/game/playstation-3/critter-crunch;https://static.metacritic.com/images/products/games/5/6a1284f8c2dfb69cd4782c23d9919426-98.jpg
Max Payne 3;87;7.9;PlayStation 3;May 15, 2012;/game/playstation-3/max-payne-3;https://static.metacritic.com/images/products/games/0/4f6f32a7cc3afb26b1018a89452c218a-98.jpg
The Walking Dead: Season Two Episode 5 - No Going Back;87;8.1;PlayStation 3;August 26, 2014;/game/playstation-3/the-walking-dead-season-two-episode-5---no-going-back;https://static.metacritic.com/images/products/games/7/ffc070445c4fbeab00687c04a73ecbf2-98.jpg
Heavy Rain;87;7.8;PlayStation 3;February 23, 2010;/game/playstation-3/heavy-rain;https://static.metacritic.com/images/products/games/0/941ac2513898ac6cc681333db971ba3a-98.jpg
Tomb Raider;87;8.3;PlayStation 3;March 5, 2013;/game/playstation-3/tomb-raider;https://static.metacritic.com/images/products/games/8/9c4c10cca44a687d8bb1852ebe8a4940-98.jpg
The Walking Dead: Episode 3 - Long Road Ahead;87;7.9;PlayStation 3;August 28, 2012;/game/playstation-3/the-walking-dead-episode-3---long-road-ahead;https://static.metacritic.com/images/products/games/98w-game.jpg
MLB 13: The Show;87;7.9;PlayStation 3;March 5, 2013;/game/playstation-3/mlb-13-the-show;https://static.metacritic.com/images/products/games/1/5d23562a82bc5e4c6bd6dfe7ed703608-98.jpg
Hotline Miami;87;8.3;PlayStation 3;June 25, 2013;/game/playstation-3/hotline-miami;https://static.metacritic.com/images/products/games/6/88e67e5ec07f1a443c7e33480c6459f9-98.jpg
BlazBlue: Continuum Shift;87;8.1;PlayStation 3;July 27, 2010;/game/playstation-3/blazblue-continuum-shift;https://static.metacritic.com/images/products/games/7/6da550131dc57aab316ece7b15d3ad2d-98.jpg
DiRT 2;87;8.2;PlayStation 3;September 8, 2009;/game/playstation-3/dirt-2;https://static.metacritic.com/images/products/games/7/0889c213c644c93fa4a2f1e739b9e392-98.jpg
Dragon Age: Origins;87;8.0;PlayStation 3;November 3, 2009;/game/playstation-3/dragon-age-origins;https://static.metacritic.com/images/products/games/5/e34bd3c79ae345d86e281f237be4358d-98.jpg
Bionic Commando Rearmed;87;7.9;PlayStation 3;August 14, 2008;/game/playstation-3/bionic-commando-rearmed;https://static.metacritic.com/images/products/games/3/3b87688bba6988363a07b144504f5195-98.jpg
