Demon's Souls;92;8.0;PlayStation 5;November 12, 2020;/game/playstation-5/demons-souls;https://static.metacritic.com/images/products/games/7/1aa54a2d35e13b422ee8fcc40c1126fd-98.jpg
Tony Hawk's Pro Skater 1 + 2;90;7.3;PlayStation 5;March 26, 2021;/game/playstation-5/tony-hawks-pro-skater-1-+-2;https://static.metacritic.com/images/products/games/2/e3a81e9605fbb91df122277b8ba7c976-98.jpg
Disco Elysium: The Final Cut;89;7.4;PlayStation 5;March 30, 2021;/game/playstation-5/disco-elysium-the-final-cut;https://static.metacritic.com/images/products/games/8/36ed053c0f2128c2ed143d3b7c27a417-98.jpg
Devil May Cry 5: Special Edition;88;8.2;PlayStation 5;November 12, 2020;/game/playstation-5/devil-may-cry-5-special-edition;https://static.metacritic.com/images/products/games/2/c663decaabea81d97dce2750b5077d99-98.jpg
It Takes Two;88;9.2;PlayStation 5;March 26, 2021;/game/playstation-5/it-takes-two;https://static.metacritic.com/images/products/games/4/04a369bc682d4082251ea52cadc58dd9-98.jpg
Mortal Kombat 11 Ultimate;88;8.0;PlayStation 5;November 17, 2020;/game/playstation-5/mortal-kombat-11-ultimate;https://static.metacritic.com/images/products/games/7/288055089131e6daa4ffb4ed4eac72a7-98.jpg
The Nioh Collection;88;7.6;PlayStation 5;February 5, 2021;/game/playstation-5/the-nioh-collection;https://static.metacritic.com/images/products/games/4/0eb530ee536c99241f85419ea8eda217-98.jpg
Crash Bandicoot 4: It's About Time;87;8.1;PlayStation 5;March 12, 2021;/game/playstation-5/crash-bandicoot-4-its-about-time;https://static.metacritic.com/images/products/games/9/5e5503b0e9f7be3a8e951272aae247db-98.jpg
Returnal;86;7.3;PlayStation 5;April 30, 2021;/game/playstation-5/returnal;https://static.metacritic.com/images/products/games/3/917155c153f3d6691b94fc08d3aad527-98.jpg
Yakuza: Like a Dragon;86;8.4;PlayStation 5;March 2, 2021;/game/playstation-5/yakuza-like-a-dragon;https://static.metacritic.com/images/products/games/0/5a31b0d49b1b6cd4b8386ca93afafdfb-98.jpg
Control: Ultimate Edition;85;7.4;PlayStation 5;February 2, 2021;/game/playstation-5/control-ultimate-edition;https://static.metacritic.com/images/products/games/6/18eee2fdc213d1dd441cfcdca0d27af9-98.jpg
Marvel's Spider-Man: Miles Morales;85;7.5;PlayStation 5;November 12, 2020;/game/playstation-5/marvels-spider-man-miles-morales;https://static.metacritic.com/images/products/games/9/b98a1d69c467b0ad796ded383599eb72-98.jpg
Warframe;85;7.7;PlayStation 5;November 26, 2020;/game/playstation-5/warframe;https://static.metacritic.com/images/products/games/0/f76b111fcc137f5120109909a7720f18-98.jpg
Assassin's Creed Valhalla;84;7.9;PlayStation 5;November 12, 2020;/game/playstation-5/assassins-creed-valhalla;https://static.metacritic.com/images/products/games/4/c583cf0ba8e80f79804ec54352de5886-98.jpg
Hitman 3;84;7.9;PlayStation 5;January 20, 2021;/game/playstation-5/hitman-3;https://static.metacritic.com/images/products/games/2/d714a59d329715c36b2eb826a06b0385-98.jpg
Overcooked! All You Can Eat;84;6.7;PlayStation 5;November 12, 2020;/game/playstation-5/overcooked!-all-you-can-eat;https://static.metacritic.com/images/products/games/1/82639d24892b64ab37f7d06fdca7d746-98.jpg
Resident Evil Village;84;8.5;PlayStation 5;May 7, 2021;/game/playstation-5/resident-evil-village;https://static.metacritic.com/images/products/games/0/0bfeb6536401efce8d403ffde5b903cb-98.jpg
The Pedestrian;83;8.0;PlayStation 5;January 29, 2021;/game/playstation-5/the-pedestrian;https://static.metacritic.com/images/products/games/8/459d6d34b3ae3ac094354577e440ed06-98.jpg
Astro's Playroom;83;9.3;PlayStation 5;November 12, 2020;/game/playstation-5/astros-playroom;https://static.metacritic.com/images/products/games/3/6f79c670d0720dcd3bed9c10dfc3195e-98.jpg
Judgment;82;8.3;PlayStation 5;April 23, 2021;/game/playstation-5/judgment;https://static.metacritic.com/images/products/games/3/213a37240cf329e1d768bd05f52a4c58-98.jpg
WRC 9 FIA World Rally Championship;82;7.0;PlayStation 5;November 12, 2020;/game/playstation-5/wrc-9-fia-world-rally-championship;https://static.metacritic.com/images/products/games/8/d89e40b10c4c16757573b76c7ad21ceb-98.jpg
Planet Coaster: Console Edition;81;6.6;PlayStation 5;November 12, 2020;/game/playstation-5/planet-coaster-console-edition;https://static.metacritic.com/images/products/games/0/c223e5942a170cc84c931e80ccc6e207-98.jpg
Subnautica: Below Zero;80;5.8;PlayStation 5;May 14, 2021;/game/playstation-5/subnautica-below-zero;https://static.metacritic.com/images/products/games/7/1728a4b904fd2bf91d569249344dbbc3-98.jpg
DIRT 5;80;5.7;PlayStation 5;November 12, 2020;/game/playstation-5/dirt-5;https://static.metacritic.com/images/products/games/7/7c04df9f03b662d6b9a40475600f89de-98.jpg
Sackboy: A Big Adventure;79;8.8;PlayStation 5;November 12, 2020;/game/playstation-5/sackboy-a-big-adventure;https://static.metacritic.com/images/products/games/4/b8b4a1ac41ae68e5763d51769ff2cb16-98.jpg
NBA 2K21;79;2.6;PlayStation 5;November 12, 2020;/game/playstation-5/nba-2k21;https://static.metacritic.com/images/products/games/5/75f02a1549ebf75c428ce10502b89e45-98.jpg
Wreckfest;78;7.7;PlayStation 5;May 4, 2021;/game/playstation-5/wreckfest;https://static.metacritic.com/images/products/games/4/fe45c3a8f1f22857e9bd7283cc630af0-98.jpg
Atelier Ryza 2: Lost Legends & the Secret Fairy;78;7.9;PlayStation 5;January 26, 2021;/game/playstation-5/atelier-ryza-2-lost-legends-the-secret-fairy;https://static.metacritic.com/images/products/games/6/49ae08afb29dc6bc33f2846f50b5bac8-98.jpg
MLB The Show 21;78;4.3;PlayStation 5;April 16, 2021;/game/playstation-5/mlb-the-show-21;https://static.metacritic.com/images/products/games/0/759b4ffa1ee556b4dfc1e00ef5eb4369-98.jpg
Cyber Shadow;77;6.7;PlayStation 5;January 26, 2021;/game/playstation-5/cyber-shadow;https://static.metacritic.com/images/products/games/7/ef2b74f25033614eb29ca7c72441d396-98.jpg
Observer: System Redux;77;7.7;PlayStation 5;November 12, 2020;/game/playstation-5/observer-system-redux;https://static.metacritic.com/images/products/games/6/0bbc973cacedfd03d1a0a9183c8ca84c-98.jpg
The Pathless;77;8.1;PlayStation 5;November 12, 2020;/game/playstation-5/the-pathless;https://static.metacritic.com/images/products/games/3/ca543ebfab02036c2764b4e44b2d7de8-98.jpg
MotoGP 21;77;7.7;PlayStation 5;April 22, 2021;/game/playstation-5/motogp-21;https://static.metacritic.com/images/products/games/8/298a9419fa24f742a3499157e0c310d6-98.jpg
Immortals Fenyx Rising;76;7.6;PlayStation 5;December 3, 2020;/game/playstation-5/immortals-fenyx-rising;https://static.metacritic.com/images/products/games/5/702a6bfa06d229b303ff3f36784cd1b2-98.jpg
Puyo Puyo Tetris 2;76;5.8;PlayStation 5;December 8, 2020;/game/playstation-5/puyo-puyo-tetris-2;https://static.metacritic.com/images/products/games/8/3b9a33869705152547b3805d8772bf18-98.jpg
Call of Duty: Black Ops Cold War;76;3.8;PlayStation 5;November 13, 2020;/game/playstation-5/call-of-duty-black-ops-cold-war;https://static.metacritic.com/images/products/games/3/c78940a77e39c5f55f7be9e3a1b2cc83-98.jpg
The Sinking City;75;6.7;PlayStation 5;February 19, 2021;/game/playstation-5/the-sinking-city;https://static.metacritic.com/images/products/games/6/9154891f91b6640d79c3477166cc91ae-98.jpg
Bugsnax;75;7.7;PlayStation 5;November 12, 2020;/game/playstation-5/bugsnax;https://static.metacritic.com/images/products/games/6/b04ffa9197e9ace2ae041b0502252be4-98.jpg
DARQ: Complete Edition;74;tbd;PlayStation 5;March 25, 2021;/game/playstation-5/darq-complete-edition;https://static.metacritic.com/images/products/games/2/a10e14f911d09b57e1c5721beda54671-98.jpg
Outriders;74;5.9;PlayStation 5;April 1, 2021;/game/playstation-5/outriders;https://static.metacritic.com/images/products/games/5/ad9964a7a01185c87c4d4c2f2c962627-98.jpg
FIFA 21 NXT LVL EDITION;74;1.8;PlayStation 5;December 4, 2020;/game/playstation-5/fifa-21-nxt-lvl-edition;https://static.metacritic.com/images/products/games/9/08d528f89ecbc4a8a8fbb0d33b1d71ec-98.jpg
Mortal Shell: Enhanced Edition;73;7.4;PlayStation 5;March 4, 2021;/game/playstation-5/mortal-shell-enhanced-edition;https://static.metacritic.com/images/products/games/6/31b2a0906227c06d4bf29c7f4a2e22e7-98.jpg
Marvel's Avengers;73;7.2;PlayStation 5;March 18, 2021;/game/playstation-5/marvels-avengers;https://static.metacritic.com/images/products/games/5/11d998053dce17858d5834a7688844b8-98.jpg
Haven;72;7.1;PlayStation 5;December 3, 2020;/game/playstation-5/haven;https://static.metacritic.com/images/products/games/3/be43fc2e3fb204c19d1b5b8860f14cf2-98.jpg
RIDE 4;71;7.1;PlayStation 5;January 21, 2021;/game/playstation-5/ride-4;https://static.metacritic.com/images/products/games/8/f28526c6e8aadb6eabd29ae769898492-98.jpg
Assassin's Creed Valhalla: Wrath of the Druids;71;6.4;PlayStation 5;May 13, 2021;/game/playstation-5/assassins-creed-valhalla-wrath-of-the-druids;https://static.metacritic.com/images/products/games/6/3006d46343d2175619c336a7f30e82d6-98.jpg
Worms Rumble;70;6.6;PlayStation 5;December 1, 2020;/game/playstation-5/worms-rumble;https://static.metacritic.com/images/products/games/6/3fcf25194b466696b7159ef909e9babc-98.jpg
MXGP 2020 - The Official Motocross Videogame;70;tbd;PlayStation 5;January 14, 2021;/game/playstation-5/mxgp-2020---the-official-motocross-videogame;https://static.metacritic.com/images/products/games/7/742227fca82f6613077ede144841ad91-98.jpg
Maquette;70;6.5;PlayStation 5;March 2, 2021;/game/playstation-5/maquette;https://static.metacritic.com/images/products/games/8/e3ed43048c10ecfe1f7d966d62d2b9ce-98.jpg
Spacebase Startopia;68;tbd;PlayStation 5;March 26, 2021;/game/playstation-5/spacebase-startopia;https://static.metacritic.com/images/products/games/5/e1f3916daa3ec5181c602762eab87669-98.jpg
Warhammer: Chaosbane;67;5.3;PlayStation 5;November 12, 2020;/game/playstation-5/warhammer-chaosbane;https://static.metacritic.com/images/products/games/3/dde874c89573a8fa850521bce6f155b6-98.jpg
Oddworld: Soulstorm;66;6.6;PlayStation 5;April 6, 2021;/game/playstation-5/oddworld-soulstorm;https://static.metacritic.com/images/products/games/8/9c69892bc01f9f7baa9c90244db42900-98.jpg
Monster Energy Supercross - The Official Videogame 4;66;tbd;PlayStation 5;March 8, 2021;/game/playstation-5/monster-energy-supercross---the-official-videogame-4;https://static.metacritic.com/images/products/games/2/9f7efb477ce77a145e5091b9a46b9671-98.jpg
Hood: Outlaws & Legends;64;6.3;PlayStation 5;May 7, 2021;/game/playstation-5/hood-outlaws-legends;https://static.metacritic.com/images/products/games/5/39c045768592f903e3ebb1f102909e32-98.jpg
Spirit of the North: Enhanced Edition;64;6.0;PlayStation 5;November 26, 2020;/game/playstation-5/spirit-of-the-north-enhanced-edition;https://static.metacritic.com/images/products/games/2/75b011355cdf934ac205305bbeb8b5ac-98.jpg
Override 2: Super Mech League;63;tbd;PlayStation 5;December 22, 2020;/game/playstation-5/override-2-super-mech-league;https://static.metacritic.com/images/products/games/4/5ca36d6600935817cbacd5de7caaa9a5-98.jpg
Terminator: Resistance Enhanced;63;7.3;PlayStation 5;April 30, 2021;/game/playstation-5/terminator-resistance-enhanced;https://static.metacritic.com/images/products/games/3/3cfebcd4ea10cfdadedb56d6bfb2f041-98.jpg
Destruction AllStars;62;5.1;PlayStation 5;February 2, 2021;/game/playstation-5/destruction-allstars;https://static.metacritic.com/images/products/games/5/d8bf8acca7d57edc9c1b0c5e9bba09bd-98.jpg
Godfall;61;4.9;PlayStation 5;November 12, 2020;/game/playstation-5/godfall;https://static.metacritic.com/images/products/games/4/6b83d16e36cc30beb097e017516a439b-98.jpg
Tennis World Tour 2;58;6.4;PlayStation 5;March 25, 2021;/game/playstation-5/tennis-world-tour-2;https://static.metacritic.com/images/products/games/5/f8ad20a2bd94bc9a5578cf179d89bc82-98.jpg
Werewolf: The Apocalypse - Earthblood;54;3.9;PlayStation 5;February 4, 2021;/game/playstation-5/werewolf-the-apocalypse---earthblood;https://static.metacritic.com/images/products/games/0/c013b43c3707cba014bcb81ec8e1d5fb-98.jpg
Balan Wonderworld;51;5.7;PlayStation 5;March 26, 2021;/game/playstation-5/balan-wonderworld;https://static.metacritic.com/images/products/games/1/518f7ed5b610dbeaa15c78e79a0d6c1a-98.jpg
