The Swapper;83;7.6;PlayStation 4;August 5, 2014;/game/playstation-4/the-swapper;https://static.metacritic.com/images/products/games/8/43cc9d71faf6bde0dca1b94416c17382-98.jpg
LEGO Marvel Super Heroes;83;7.6;PlayStation 4;November 15, 2013;/game/playstation-4/lego-marvel-super-heroes;https://static.metacritic.com/images/products/games/7/0931dc86763a92229da46b2183101a23-98.jpg
No Man's Sky Beyond;83;8.2;PlayStation 4;August 14, 2019;/game/playstation-4/no-mans-sky-beyond;https://static.metacritic.com/images/products/games/9/0559d42b8a01ba91cb8da477ee125acb-98.jpg
Creaks;83;7.1;PlayStation 4;July 22, 2020;/game/playstation-4/creaks;https://static.metacritic.com/images/products/games/0/ae6a489e5b1605fb4205256ec71c5d89-98.jpg
Call of Duty: Advanced Warfare;83;5.7;PlayStation 4;November 3, 2014;/game/playstation-4/call-of-duty-advanced-warfare;https://static.metacritic.com/images/products/games/8/0a400d410fe285a7c9a699bf06f4610b-98.jpg
MLB 14: The Show;83;7.6;PlayStation 4;May 6, 2014;/game/playstation-4/mlb-14-the-show;https://static.metacritic.com/images/products/games/6/beee4ff277a71c2fb35f2ab7663d0daa-98.jpg
Project CARS;83;6.6;PlayStation 4;May 12, 2015;/game/playstation-4/project-cars;https://static.metacritic.com/images/products/games/9/b27b9bf465032abfe969ff2506e22b52-98.jpg
FIFA 19;83;2.0;PlayStation 4;September 25, 2018;/game/playstation-4/fifa-19;https://static.metacritic.com/images/products/games/0/08d4b7c8220ce0ebab6466adb3bd22e4-98.jpg
Mortal Kombat X;83;7.8;PlayStation 4;April 14, 2015;/game/playstation-4/mortal-kombat-x;https://static.metacritic.com/images/products/games/6/1ca9b79b18c9ceb6dd89a8af2181c02d-98.jpg
NBA 2K15;83;6.9;PlayStation 4;October 7, 2014;/game/playstation-4/nba-2k15;https://static.metacritic.com/images/products/games/2/b353f9e977b474ac99ea2c282209a29d-98.jpg
Danganronpa 1-2 Reload;83;8.3;PlayStation 4;March 14, 2017;/game/playstation-4/danganronpa-1-2-reload;https://static.metacritic.com/images/products/games/3/fd85e6fb4518f784ee74484e0d568cf6-98.jpg
Madden NFL 16;83;5.7;PlayStation 4;August 25, 2015;/game/playstation-4/madden-nfl-16;https://static.metacritic.com/images/products/games/4/5baf3ae4029d1c1ad61152efac85761b-98.jpg
Horizon Zero Dawn: The Frozen Wilds;83;7.9;PlayStation 4;November 7, 2017;/game/playstation-4/horizon-zero-dawn-the-frozen-wilds;https://static.metacritic.com/images/products/games/6/294ed7083ef02b454011ba0ee54895a4-98.jpg
Detention;83;7.5;PlayStation 4;October 3, 2017;/game/playstation-4/detention;https://static.metacritic.com/images/products/games/4/b42ecec44c948945981794df1495300c-98.jpg
SUPERHOT;83;7.2;PlayStation 4;July 21, 2017;/game/playstation-4/superhot;https://static.metacritic.com/images/products/games/2/18fa0564c431c61aa389ef9fb4602243-98.jpg
Street Fighter: 30th Anniversary Collection;83;7.2;PlayStation 4;May 29, 2018;/game/playstation-4/street-fighter-30th-anniversary-collection;https://static.metacritic.com/images/products/games/1/667823651d38a662ab777980306ec321-98.jpg
SteamWorld Heist;83;7.2;PlayStation 4;June 7, 2016;/game/playstation-4/steamworld-heist;https://static.metacritic.com/images/products/games/6/dda8dd8b9dc22215fd78063e267460c7-98.jpg
Tales From The Borderlands: Episode 3 - Catch A Ride;83;7.4;PlayStation 4;June 23, 2015;/game/playstation-4/tales-from-the-borderlands-episode-3---catch-a-ride;https://static.metacritic.com/images/products/games/4/e1b8d1434187fee273d84cf3684ea9d8-98.jpg
Iconoclasts;83;7.0;PlayStation 4;January 23, 2018;/game/playstation-4/iconoclasts;https://static.metacritic.com/images/products/games/8/3913afa124b5f49054051f8e6832b648-98.jpg
Assassin's Creed Odyssey;83;6.4;PlayStation 4;October 2, 2018;/game/playstation-4/assassins-creed-odyssey;https://static.metacritic.com/images/products/games/8/8ad9fdc78d4aef8e0d4a069a2dfe33e0-98.jpg
VA-11 Hall-A: Cyberpunk Bartender Action;83;6.9;PlayStation 4;May 2, 2019;/game/playstation-4/va-11-hall-a-cyberpunk-bartender-action;https://static.metacritic.com/images/products/games/5/4a2549b81a9520aa4af20183e94acd38-98.jpg
ZEN Pinball 2: The Walking Dead;83;6.0;PlayStation 4;August 26, 2014;/game/playstation-4/zen-pinball-2-the-walking-dead;https://static.metacritic.com/images/products/games/8/9a603415b1f8f930a3506da46416cb50-98.jpg
Freedom Finger;82;7.6;PlayStation 4;March 24, 2020;/game/playstation-4/freedom-finger;https://static.metacritic.com/images/products/games/9/ccb1c4025b78abae18bbc765229f2ac6-98.jpg
Laser League;82;6.5;PlayStation 4;May 10, 2018;/game/playstation-4/laser-league;https://static.metacritic.com/images/products/games/2/0200d15db46dfa6aba71bf348c78f520-98.jpg
Street Fighter V: Champion Edition;82;6.0;PlayStation 4;February 14, 2020;/game/playstation-4/street-fighter-v-champion-edition;https://static.metacritic.com/images/products/games/1/d97dd18e24eee0a86e4dae2645664ff2-98.jpg
Sayonara Wild Hearts;82;6.6;PlayStation 4;September 19, 2019;/game/playstation-4/sayonara-wild-hearts;https://static.metacritic.com/images/products/games/7/4be667e8512495d730d9b34274ac3196-98.jpg
Watch Dogs 2;82;7.6;PlayStation 4;November 15, 2016;/game/playstation-4/watch-dogs-2;https://static.metacritic.com/images/products/games/3/a2c2c7ecccdd327a7c9084b57a7e752b-98.jpg
Hand of Fate 2;82;7.5;PlayStation 4;November 7, 2017;/game/playstation-4/hand-of-fate-2;https://static.metacritic.com/images/products/games/5/42952dfbfea20c45c0e6690920e1ddf1-98.jpg
FIFA 16;82;4.4;PlayStation 4;September 22, 2015;/game/playstation-4/fifa-16;https://static.metacritic.com/images/products/games/4/4f399dbae4ed1d0a6dc2ab79bd534295-98.jpg
Nuclear Throne;82;6.3;PlayStation 4;December 5, 2015;/game/playstation-4/nuclear-throne;https://static.metacritic.com/images/products/games/4/08eb84288730c59582cb099bdf514b40-98.jpg
Wreckfest;82;7.0;PlayStation 4;August 27, 2019;/game/playstation-4/wreckfest;https://static.metacritic.com/images/products/games/7/fff0cb7410037415ad52f59d50760c50-98.jpg
Outer Wilds;82;7.5;PlayStation 4;October 15, 2019;/game/playstation-4/outer-wilds;https://static.metacritic.com/images/products/games/3/deef060f3ceac79f11a39907ae13c66b-98.jpg
Project CARS 2;82;6.0;PlayStation 4;September 22, 2017;/game/playstation-4/project-cars-2;https://static.metacritic.com/images/products/games/3/6603ede188cea527a8c3e3cd5b7ee946-98.jpg
Katamari Damacy REROLL;82;6.6;PlayStation 4;November 20, 2020;/game/playstation-4/katamari-damacy-reroll;https://static.metacritic.com/images/products/games/7/292596e1e73262ca0e2509bc24ab4e2a-98.jpg
Yakuza 5 Remastered;82;7.9;PlayStation 4;February 11, 2020;/game/playstation-4/yakuza-5-remastered;https://static.metacritic.com/images/products/games/6/c27726d1ddcd832c5b06a5a8350aa873-98.jpg
The Pinball Arcade;82;6.7;PlayStation 4;December 17, 2013;/game/playstation-4/the-pinball-arcade;https://static.metacritic.com/images/products/games/0/4bec1a937ca64d35bf4b6395dd794815-98.jpg
Borderlands: The Handsome Collection;82;7.8;PlayStation 4;March 24, 2015;/game/playstation-4/borderlands-the-handsome-collection;https://static.metacritic.com/images/products/games/6/a39c84ab763de99951128e86d40a1691-98.jpg
Tom Clancy's The Division 2;82;6.2;PlayStation 4;March 12, 2019;/game/playstation-4/tom-clancys-the-division-2;https://static.metacritic.com/images/products/games/7/873b92d1223875b9b4dfc720a0fd0dab-98.jpg
Madden NFL 18;82;3.5;PlayStation 4;August 22, 2017;/game/playstation-4/madden-nfl-18;https://static.metacritic.com/images/products/games/7/bedc15b58198866316de858b3e648716-98.jpg
Madden NFL 17;82;4.1;PlayStation 4;August 23, 2016;/game/playstation-4/madden-nfl-17;https://static.metacritic.com/images/products/games/8/0802534bfadd73220b99a998851e63a8-98.jpg
F1 2016;82;7.9;PlayStation 4;August 19, 2016;/game/playstation-4/f1-2016;https://static.metacritic.com/images/products/games/5/51b8f60496b813009af1b10b2d660558-98.jpg
Destiny 2: Forsaken;82;6.4;PlayStation 4;September 4, 2018;/game/playstation-4/destiny-2-forsaken;https://static.metacritic.com/images/products/games/0/0d96ac0841c9f305e31dba62680d5943-98.jpg
Yooka-Laylee and the Impossible Lair;82;7.0;PlayStation 4;October 8, 2019;/game/playstation-4/yooka-laylee-and-the-impossible-lair;https://static.metacritic.com/images/products/games/1/661fe15d1e6f7173a02e8f94a748df56-98.jpg
N++;82;6.6;PlayStation 4;July 28, 2015;/game/playstation-4/n++;https://static.metacritic.com/images/products/games/9/85f8643b62dd73668f8b71569d3d2088-98.jpg
Pro Evolution Soccer 2015;82;7.1;PlayStation 4;November 11, 2014;/game/playstation-4/pro-evolution-soccer-2015;https://static.metacritic.com/images/products/games/2/e027d53551981a404f7587dc9eec9a23-98.jpg
Desperados III;82;7.7;PlayStation 4;June 16, 2020;/game/playstation-4/desperados-iii;https://static.metacritic.com/images/products/games/0/6dc10463e956606431c16c7574302f6b-98.jpg
Dark Souls III: The Ringed City;82;8.4;PlayStation 4;March 28, 2017;/game/playstation-4/dark-souls-iii-the-ringed-city;https://static.metacritic.com/images/products/games/0/edd7f38acde28599fd490eac2366dbfb-98.jpg
I Expect You To Die;82;7.6;PlayStation 4;December 13, 2016;/game/playstation-4/i-expect-you-to-die;https://static.metacritic.com/images/products/games/7/7097073cfb14d1daef3e2ef98e271653-98.jpg
Sairento VR;82;6.1;PlayStation 4;July 10, 2019;/game/playstation-4/sairento-vr;https://static.metacritic.com/images/products/games/3/f86ae79fdad0c91c2a1acaa841104b5b-98.jpg
Huntdown;82;7.5;PlayStation 4;May 12, 2020;/game/playstation-4/huntdown;https://static.metacritic.com/images/products/games/7/56249814b0d8099d382bdad34df75614-98.jpg
Galak-Z: The Dimensional;82;7.1;PlayStation 4;August 4, 2015;/game/playstation-4/galak-z-the-dimensional;https://static.metacritic.com/images/products/games/5/19c57fb6ac663a511ec705f02d6289bb-98.jpg
Sportsfriends;82;6.3;PlayStation 4;May 6, 2014;/game/playstation-4/sportsfriends;https://static.metacritic.com/images/products/games/6/2f3718a5236f9a175984710a1720814e-98.jpg
Hitman 2;82;8.3;PlayStation 4;November 9, 2018;/game/playstation-4/hitman-2;https://static.metacritic.com/images/products/games/6/246a146e396a84c07d81a7c07aed9f2d-98.jpg
Death Stranding;82;7.3;PlayStation 4;November 8, 2019;/game/playstation-4/death-stranding;https://static.metacritic.com/images/products/games/8/f0cd9b860887bb3c25e2c0286fdfcdaa-98.jpg
Skullgirls: 2nd Encore;82;7.3;PlayStation 4;July 7, 2015;/game/playstation-4/skullgirls-2nd-encore;https://static.metacritic.com/images/products/games/8/ecb34ff42a8c88cc160394aae3beac93-98.jpg
Invisible, Inc. Console Edition;82;6.9;PlayStation 4;April 19, 2016;/game/playstation-4/invisible-inc-console-edition;https://static.metacritic.com/images/products/games/2/afdcd96a743763c46fc782b23cacce4f-98.jpg
Resident Evil 4;82;8.3;PlayStation 4;August 30, 2016;/game/playstation-4/resident-evil-4;https://static.metacritic.com/images/products/games/2/125c6a1fca088b0debca7448e85d9dc6-98.jpg
Mortal Kombat 11;82;3.7;PlayStation 4;April 23, 2019;/game/playstation-4/mortal-kombat-11;https://static.metacritic.com/images/products/games/2/3e7975b0e55b3c8e6f0c693df6407ecc-98.jpg
Spyro Reignited Trilogy;82;8.1;PlayStation 4;November 13, 2018;/game/playstation-4/spyro-reignited-trilogy;https://static.metacritic.com/images/products/games/8/53ad306b6a254f5d4374b079f9795f3b-98.jpg
Little Nightmares II;82;8.5;PlayStation 4;February 11, 2021;/game/playstation-4/little-nightmares-ii;https://static.metacritic.com/images/products/games/3/26ee07ee97a4e636fafa5a16153f1543-98.jpg
Control;82;7.2;PlayStation 4;August 27, 2019;/game/playstation-4/control;https://static.metacritic.com/images/products/games/9/d3f90acdb2a39546c5ea8e16038f75a6-98.jpg
eFootball PES 2020;82;7.6;PlayStation 4;September 10, 2019;/game/playstation-4/efootball-pes-2020;https://static.metacritic.com/images/products/games/4/4c52476c7ac6f7dc10a370aca3bf5114-98.jpg
Dishonored: Death of the Outsider;82;7.1;PlayStation 4;September 15, 2017;/game/playstation-4/dishonored-death-of-the-outsider;https://static.metacritic.com/images/products/games/3/172aba56edba0cb41273cd51a90e8c15-98.jpg
Streets of Rage 4;82;8.0;PlayStation 4;April 30, 2020;/game/playstation-4/streets-of-rage-4;https://static.metacritic.com/images/products/games/2/8ab9c96c0c88d7e6ef51a9c52280d1d9-98.jpg
Two Point Hospital;82;7.1;PlayStation 4;February 25, 2020;/game/playstation-4/two-point-hospital;https://static.metacritic.com/images/products/games/9/e26e5772e630c03bef0dae20dcd43311-98.jpg
Lovers in a Dangerous Spacetime;82;6.9;PlayStation 4;February 9, 2016;/game/playstation-4/lovers-in-a-dangerous-spacetime;https://static.metacritic.com/images/products/games/9/ebf2d372d0cb382394fd64f3e0b7b5a6-98.jpg
GRIS;82;8.2;PlayStation 4;November 26, 2019;/game/playstation-4/gris;https://static.metacritic.com/images/products/games/8/e686624fd98e621d6cca8d9fdb558656-98.jpg
Enter the Gungeon;82;7.6;PlayStation 4;April 5, 2016;/game/playstation-4/enter-the-gungeon;https://static.metacritic.com/images/products/games/5/bb7e5844e0c933b9dfcfa2207b7623b4-98.jpg
Child of Light;82;8.0;PlayStation 4;April 29, 2014;/game/playstation-4/child-of-light;https://static.metacritic.com/images/products/games/5/c8467bb70a97798d9ac711441d744a88-98.jpg
The Last Guardian;82;7.9;PlayStation 4;December 6, 2016;/game/playstation-4/the-last-guardian;https://static.metacritic.com/images/products/games/8/7b523e29210fc627237a887c1b0b5758-98.jpg
Sprint Vector;82;7.5;PlayStation 4;February 13, 2018;/game/playstation-4/sprint-vector;https://static.metacritic.com/images/products/games/7/93f04e6ce93afaf22a7633fdb59e73a4-98.jpg
Fuser;82;7.0;PlayStation 4;November 10, 2020;/game/playstation-4/fuser;https://static.metacritic.com/images/products/games/4/51243840505f6da2bc113256fd0e2860-98.jpg
The Legend of Heroes: Trails of Cold Steel III;82;8.6;PlayStation 4;October 22, 2019;/game/playstation-4/the-legend-of-heroes-trails-of-cold-steel-iii;https://static.metacritic.com/images/products/games/4/753dfd7dea3226725fc4b3d25ee7703b-98.jpg
