SHOVEL KNIGHT: SPECTER OF TORMENT;84;8.0;Switch;Yacht Club Games;Yacht Club Games;Mar 3, 2017;Shovel Knight: Specter of Torment is the action-packed prequel to Shovel Knight! Take control of Specter Knight, servant to the Enchantress, in a quest to recruit a cadre of knights and create the Order of No Quarter. With his scythe and preternatural agility at the ready, he can glide… Expand;21 ;Action,Platformer,2D
80 DAYS;84;7.8;Switch;inkle;inkle;Oct 1, 2019;1872, with a steampunk twist. Phileas Fogg has wagered he can circumnavigate the world in just eighty days. Choose your own route around a 3D globe, travelling by airship, submarine, mechanical camel, steam-train and more, racing other players and a clock that never stops.;9 ;Adventure,Visual Novel
WHAT THE GOLF?;84;8.2;Switch;Triband;Triband;May 21, 2020;The golf game for people who hate golf!A silly physics-based golf parody where every golf course is a new surprising type of golf, some brilliant or hilarious, others so absurd they will make you go: WHAT THE GOLF? Golf a house, a horse or car! Features: - More surprising new golf… Expand;26 ;Sports,Individual,Golf,Arcade
TOKI TORI 2 +;84;8.0;Switch;Two Tribes;Two Tribes;Feb 23, 2018;Experience Toki Tori’s Epic Puzzle Adventure on the go, for the first time ever. Explore a forest island, learn magical songs and interact with the local wildlife to solve environmental puzzles. Toki Tori 2+’s game design requires just two moves: whistle and stomp. It's super accessible, yet… Expand;13 ;Puzzle,Action
BAYONETTA;84;8.3;Switch;Nintendo;Nintendo;Feb 16, 2018;Bayonetta is a cinematic and stylish action game from the creative mind of Hideki Kamiya. As a gun-wielding witch with powers beyond the comprehension of mere mortals, Bayonetta faces-off against countless enemies in a game of 100% pure all-out action. Outlandish finishing moves are… Expand;23 ;Action Adventure,Linear
MEGA MAN X LEGACY COLLECTION;84;8.6;Switch;Capcom;Capcom;Jul 24, 2018;Mega Man X Legacy Collection includes Mega Man X, X2, X3, and X4;16 ;Miscellaneous,Compilation
RAYMAN LEGENDS: DEFINITIVE EDITION;84;8.4;Switch;Ubisoft;Ubisoft Montpellier;Sep 12, 2017;Rayman, winner of multiple artistic and musical achievements, is coming to Nintendo Switch with Rayman Legends Definitive Edition.Rayman, Globox, and the Teensies are off wandering through an enchanted forest when they discover a mysterious tent filled with a series of captivating… Expand;35 ;Action,Platformer,2D
THE ELDER SCROLLS V: SKYRIM;84;8.4;Switch;Bethesda Softworks;Bethesda Game Studios;Nov 17, 2017;The open-world adventure from Bethesda Game Studios where you can virtually be anyone and do anything, now allows you to go anywhere—at home and on the go. New features include motion controls, gear based on the Legend of Zelda series, and amiibo compatibility. Dragons, long lost to the… Expand;63 ;Role-Playing,Western-Style
KINGDOM: TWO CROWNS;84;7.1;Switch;Raw Fury ;Raw Fury;Dec 11, 2018;In Kingdom Two Crowns, players must work in the brand-new solo or co-op campaign mode to build their kingdom and secure it from the threat of the Greed. Experience new technology, units, enemies, mounts, and secrets in the next evolution of the award-winning micro strategy franchise.;10 ;Action,General
CHILD OF LIGHT;84;8.4;Switch;Ubisoft;Ubisoft Montreal;Oct 11, 2018;Save the mysterious kingdom of Lemuria from the Queen of the Night, who has stolen the sun, moon and stars.- Venture through a magical realm full of everything from friendly fairies and gnomes, to vile wolves and dark dragons. - Fight monsters and evil mythical creatures as the… Expand;12 ;Role-Playing,General
