DUNGEONS & DRAGONS: CHRONICLES OF MYSTARA;83;6.8;PlayStation 3;Capcom;Iron Galaxy Studios;Jun 18, 2013;As the first modern role playing game, the Dungeons & Dragons franchise from Wizards of the Coast gave birth to numerous products including two arcade titles from Capcom, Dungeons & Dragons: Tower of Doom and its sequel Dungeons & Dragons: Shadow over Mystara. Both these titles… Expand;18 ;Action,Miscellaneous,Beat-'Em-Up,Compilation,Compilation
MARVEL PINBALL;83;7.5;PlayStation 3;Zen Studios;Zen Studios;Dec 14, 2010;Marvel Pinball will include tables for Wolverine, Spider-Man, Iron Man, and Blade.;17 ;Action,Miscellaneous,Parlor,Pinball,Pinball
ULTRA STREET FIGHTER IV;83;7.6;PlayStation 3;Capcom;Capcom;Jun 3, 2014;The series evolves to a whole new level with Ultra Street Fighter IV for PlayStation 3, Xbox 360, and PC. Continuing the tradition of excellence the series is known for, five new characters and six new stages have been added for even more fighting mayhem, with rebalanced gameplay and… Expand;28 ;Fighting,3D,Action,Fighting,2D,3D
PURE;83;7.5;PlayStation 3;Disney Interactive Studios;Black Rock Studio;Sep 23, 2008;Thrill seekers race against skilled rivals and performing gravity-defying aerial tricks in Pure, an extreme sports off-road racing video game. Featuring vertigo-inducing massive aerial jumps and spectacular airborne tricks in photo-realistic real-world locations all over the globe, Pure… Expand;43 ;Driving,Racing,Arcade,Arcade,Automobile
PIXELJUNK MONSTERS;83;8.2;PlayStation 3;SCEA;Q-Games;Jan 24, 2008;[Downloadable Game] Inspired by the popular and addictive "tower defense" genre, PixelJunk Monsters takes the simple real-time strategy concept of building, researching and base defending and presents it in a uniquely attractive style. With meticulously hand-drawn 2D art, PixelJunk Monsters… Expand;38 ;Strategy,Real-Time,Fantasy,Fantasy,Defense
COMET CRASH;83;7.3;PlayStation 3;Pelfast;Pelfast;Apr 2, 2009;[Playstation Network] Comet Crash takes real-time strategy to a new level by blending classical tower defense gameplay with offensive counterattacks and dynamic AI. Choose among a variety of weapons to defend your territory. Use specialized units to fight off attacks. Build up massive… Expand;16 ;Strategy,General,General
BEYOND GOOD & EVIL HD;83;8.5;PlayStation 3;Ubisoft;Ubisoft;Jun 28, 2011;Featuring epic boss fights, puzzle-solving and stealth-based games, Beyond Good & Evil broke the barriers of traditional action-adventure gameplay when it was released in 2003. The story follows Jade, and investigative reporter and martial artist, who works with a resistance agency to… Expand;13 ;Action Adventure,Fantasy,General,Fantasy
MADDEN NFL 11;83;6.1;PlayStation 3;Electronic Arts;EA Tiburon;Aug 10, 2010;Madden NFL 11 promises to redefine the way you experience the game of football. SIMPLER: From 350 plays down to 1, the all-new GameFlow system puts you in the helmet of an NFL quarterback to execute an authentic, situational game plan, one play at a time. QUICKER: 60 minute game times… Expand;36 ;Sports,Traditional,Team,Football,Sim,Sim
NBA 2K10;83;7.8;PlayStation 3;2K Sports;Visual Concepts;Oct 6, 2009;NBA Today - All the real world matchups, news and stats are automatically streamed right into your game. No longer will your commentary and overlays be stale and out of date. NBA Today keeps everything fresh and up to date based upon what is really happening in the NBA. My Player Mode -… Expand;30 ;Sports,Traditional,Team,Basketball,Sim,Sim
DARK SOULS II: CROWN OF THE OLD IRON KING;83;8.1;PlayStation 3;Namco Bandai Games;From Software;Aug 26, 2014;Crown of the Old Iron King features an entirely different world within the Dark Souls II universe where players will venture into a massive tower swamped by black mist where flames, smoke and sorcery sadistically lurk.;11 ;Role-Playing,Action RPG
FINAL FANTASY XIII;83;7.2;PlayStation 3;Square Enix;Square Enix;Mar 9, 2010;In Final Fantasy XIII, you will embark on a journey through the cityworld of Cocoon and the outerworld of Pulse. Along the way, you will encounter diverse allies who will fight alongside you. Execute powerful attacks with weapons and magic, and summon the enigmatic Eidolons with an evolved… Expand;83 ;Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style
BORDERLANDS;83;7.8;PlayStation 3;2K Games;Gearbox Software;Oct 20, 2009;As the first title in an all-new sci-fi action franchise, Borderlands combines the best elements of Gearbox Software's first-person action titles with player customization and vehicular combat. Borderlands features a unique content generation system allowing for near-endless variety in… Expand;58 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
EVERYDAY SHOOTER;83;7.3;PlayStation 3;SCEA;Backbone Entertainment;Oct 11, 2007;[Downloadable Game] Developed solely by Jonathan Mak, Everyday Shooter won three awards at the Independent Gaming Festival at the 2007 Game Developers Conference. Unlike traditional arcade shooters, the sound effects in Everyday Shooter play in musical harmony with the game’s background… Expand;26 ;Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Top-Down
JUST CAUSE 2;83;8.0;PlayStation 3;Square Enix;Avalanche Studios;Mar 23, 2010;Developed by Avalanche Studios, Just Cause 2 finds Rico Rodriguez returning in an epic open-world adventure set in the diverse tropical playground of Panau in South East Asia, where the aim is to cause chaos and destruction in a way that only Rico knows how! His mission is to destabilize the… Expand;66 ;Action Adventure,Modern,Modern,Open-World
FIGHT NIGHT ROUND 3;83;7.9;PlayStation 3;EA Sports;EA Chicago;Dec 5, 2006;Go toe-to-toe with greats such as Ali, De La Hoya, Joe Frazier, Bernard Hopkins and Roy Jones. Outside of the ring, gamers can establish intense rivalries through pre-fight events putting purpose and passion behind every hit. Three new Impact Punches a la the EA Sports Haymaker keep gamers… Expand;37 ;Sports,Traditional,Individual,Boxing,Boxing,Combat,Boxing / Martial Arts
STEINS;GATE;83;8.6;PlayStation 3;5pb ;Nitro+;Jun 5, 2015;Okabe Rintaro -- aka Okarin -- is an eccentric college student who dreams of conspiracy and chaos. Adopting the persona of a mad scientist, he spends his time developing oddball gadgets with his friends in their makeshift laboratory.One day, they accidentally discover that one of their… Expand;8 ;Adventure,General,Visual Novel
MADDEN NFL 13;83;5.4;PlayStation 3;EA Sports;EA Tiburon;Aug 28, 2012;Powered by the all-new Infinity Engine, true player impact and authentic momentum transfer ensure that no two plays ever look or feel the same. Connected Careers is a new and fully connected universe defined by deep gameplay, unique storylines and social integration.;22 ;Sports,Traditional,Team,Football,Sim,Sim
RESISTANCE 3;83;7.8;PlayStation 3;SCEA;Insomniac Games;Sep 6, 2011;Set in a brutal, alternate 1950s universe, America has been successfully conquered and destroyed by the deadly Chimeran race, forcing the last remaining human survivors to seek refuge in hiding. Players must take on the role of Joseph Capelli, the last surviving Sentinel from a clandestine… Expand;91 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Modern,Sci-Fi,Arcade
RATCHET & CLANK COLLECTION;83;8.4;PlayStation 3;SCEA;Idol Minds;Aug 28, 2012;Also known as "The Ratchet & Clank Trilogy" - Ratchet & Clank Collection includes Ratchet & Clank, Ratchet & Clank: Going Commando, and Ratchet & Clank: Up Your Arsenal all remastered.;40 ;Action,Platformer,3D,Miscellaneous,Compilation,Compilation
SINE MORA;83;7.4;PlayStation 3;Digital Reality;Digital Reality;Nov 20, 2012;Sine Mora is a side-scrolling shooting game dealing with time manipulation.;9 ;Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical,Horizontal
