THE LEGEND OF ZELDA: BREATH OF THE WILD;96;8.3;Wii U;Nintendo;Nintendo;Mar 3, 2017;Ignore everything you know about The Legend of Zelda games. Step into a world of discovery, exploration and adventure in The Legend of Zelda: Breath of the Wild. Travel across fields, through forests and to mountain peaks as you discover what has become of the ruined kingdom of Hyrule in… Expand;13 ;Fantasy,Fantasy,Action Adventure,Open-World
SUPER MARIO 3D WORLD;93;8.9;Wii U;Nintendo;Nintendo;Nov 22, 2013;Work together with your friends or compete for the crown in the first multiplayer 3D Mario game for the Wii U console. In the Super Mario 3D World game, players can choose to play as Mario, Luigi, Princess Peach or Toad.;83 ;Platformer,3D,Action,Platformer,3D
SUPER SMASH BROS. FOR WII U;92;8.9;Wii U;Nintendo;Bandai Namco Games;Nov 21, 2014;Duke it out with your favorite Nintendo characters in Super Smash Bros. for the Nintendo Wii U.;77 ;Action,Fighting,Fighting,3D,2D,2D,3D
RAYMAN LEGENDS;92;8.8;Wii U;Ubisoft;Ubisoft Montpellier;Sep 3, 2013;Rayman, Globox, and the Teensies are off wandering through an enchanted forest when they discover a mysterious tent filled with a series of captivating paintings. As they look more closely, they notice each painting seems to tell the story of a mythical world. While focusing on a painting… Expand;35 ;Action,Platformer,Platformer,2D,2D
BAYONETTA 2;91;8.9;Wii U;Nintendo;PlatinumGames;Sep 20, 2014;In this climatic sequel to the critically acclaimed Bayonetta action game, players will be on the edge of their seats from start to finish. Brimming with epic, gorgeous cut scenes and battles that are more exhilarating than ever, this game never lets up on the action. Fight on top of a jet… Expand;80 ;Action Adventure,Fantasy,Fantasy,Linear
THE LEGEND OF ZELDA: THE WIND WAKER HD;90;9.0;Wii U;Nintendo;Nintendo;Sep 20, 2013;As the purported definitive version of the game, The Legend of Zelda: The Wind Waker HD is remastered and presented in 1080p graphics. Gamers can experience high-definition cell-shaded presentation on their TVs or entirely on the Wii U GamePad controller. The streamlined interface lets… Expand;70 ;Action Adventure,Fantasy,Fantasy,Open-World
MARIO KART 8 DLC PACK 2;90;8.9;Wii U;Nintendo;Nintendo;Apr 23, 2015;Downloadable goodies for MK 8 players.;11 ;Driving,Kart,Racing,Arcade,Automobile
GUACAMELEE! SUPER TURBO CHAMPIONSHIP EDITION;90;7.7;Wii U;DrinkBox Studios;DrinkBox Studios;Jul 2, 2014;Guacamelee! is a Metroid-vania style action-platformer set in a magical Mexican inspired world. The game draws its inspiration from traditional Mexican culture and folklore, and features many interesting and unique characters. Guacamelee builds upon the classic open-world Metroid-vania style… Expand;9 ;Action,Platformer,2D
SKYLANDERS SWAP FORCE;89;6.1;Wii U;Activision;Vicarious Visions;Oct 13, 2013;In Skylanders SWAP Force, Portal Masters embark on an adventure in the mysterious Cloudbreak Islands, where a magical volcano gives the heroes the power to swap halves, turning them into a special team known as the SWAP Force. By reassembling this team, Portal Masters must send back Kaos and… Expand;7 ;Action,Platformer,Platformer,3D,3D
AXIOM VERGE;89;8.5;Wii U;Tom Happ;Tom Happ;Sep 1, 2016;Plumb the recesses of a large, labyrinthine world in order to learn its secrets and uncover your role within it. Discover tons of weapons, items, and abilities, each with their own unique behaviors and usage. You'll need your wits to find them all. Combat bizarre biomechanoid constructs, the… Expand;8 ;Action Adventure,General
DEUS EX: HUMAN REVOLUTION - DIRECTOR'S CUT;88;8.5;Wii U;Square Enix;Eidos Montreal;Oct 22, 2013;In Deus Ex: Human Revolution you play Adam Jensen, a security specialist, handpicked to oversee the defense of one of America's most experimental biotechnology firms. But when a black ops team breaks in and kills the scientists you were hired to protect, everything you thought you knew about… Expand;30 ;Action Adventure,Sci-Fi,Sci-Fi,General
MARIO KART 8;88;8.8;Wii U;Nintendo;Nintendo;May 30, 2014;Mario Kart 8 introduces new racing circuit designs and antigravity karts that will have players driving upside down. Players will also enjoy a variety of series-favorite features, including the return of 12-player online competitive play, hang-gliders, underwater racing and motorbikes.;82 ;Driving,Racing,Arcade,Kart,Kart,Automobile
SUPER MARIO MAKER;88;8.8;Wii U;Nintendo;Nintendo;Sep 11, 2015;Play a countless number of intensely creative Super Mario levels from players around the globe. It’s easy enough to create your own levels with the Wii U GamePad controller that it may feel like you’re simply sketching out your ideas on paper, but you can now bring enemies and objects into a… Expand;85 ;Action,Platformer,2D
SHOVEL KNIGHT;88;8.4;Wii U;Yacht Club Games;Yacht Club Games;Jun 26, 2014;Shovel Knight is a sweeping classic action adventure game with memorable characters and an 8-bit retro aesthetic created by Yacht Club Games. You play as the eponymous Shovel Knight, a small knight with a huge quest. Shovel Knight has come to this valley with two goals: to defeat the evil… Expand;24 ;Platformer,2D,Action,Platformer,2D
MARIO KART 8 DLC PACK 1;87;8.9;Wii U;Nintendo;Nintendo;Nov 13, 2014;The DLC pack adds Link, Cat Peach, and Tanooki Mario to the roster of playable characters along with 8 new tracks.;7 ;Driving,Racing,Arcade,Kart,Automobile
SKYLANDERS SUPERCHARGERS;87;5.7;Wii U;Activision;Vicarious Visions;Sep 20, 2015;Skylanders SuperChargers features a brand-new class of heroes, called SuperChargers who are distinct with fresh moves, powerful attacks and all-new weapons. These SuperChargers also have special in-game abilities that help Portal Masters fight Kaos. Twenty new SuperChargers character toys… Expand;13 ;Action,Platformer,3D
STEAMWORLD HEIST;87;7.9;Wii U;Image & Form;Image & Form;Oct 20, 2016;Join Captain Piper Faraday, smuggler and occasional pirate, as she recruits a rag-tag team of steam-driven robots and sets out on a daring adventure. With your hearty crew you’ll board, loot and shoot your way through enemy spaceships. Overcome the challenges of the vast frontier by… Expand;7 ;Strategy,Turn-Based,General
PIKMIN 3;87;8.7;Wii U;Nintendo;Nintendo;Aug 4, 2013;Pikmin 3 is a reimagined, mass-action strategy title from the critically acclaimed Pikmin series. Players take control of 3 explorers and an array of cute Pikmin in a struggle for survival. By exploiting the unique abilities of these little Pikmin creatures, players solve puzzles, battle… Expand;79 ;Strategy,Real-Time,Fantasy,General,Fantasy
NEED FOR SPEED: MOST WANTED U;86;7.5;Wii U;Electronic Arts;Criterion Games;Mar 19, 2013;Need for Speed: Most Wanted is an open world Racing game. The game is the 19th release in the long-running Need for Speed franchise, but hearkens back to the earliest games in the series as players compete in races with police unified against them. Races have a set beginning and end point,… Expand;36 ;Driving,Racing,Simulation,GT / Street,GT / Street,Automobile
BAYONETTA;86;8.8;Wii U;Nintendo;Bee Tribe;Oct 24, 2014;Bayonetta is a cinematic and stylish action game from the creative mind of Hideki Kamiya. As a gun-wielding witch with powers beyond the comprehension of mere mortals, Bayonetta faces-off against countless enemies in a game of 100% pure all-out action. Outlandish finishing moves are… Expand;18 ;Action,Fantasy,Beat-'Em-Up,Action Adventure,Linear
GUNMAN CLIVE HD COLLECTION;86;8.2;Wii U;Horberg Productions;Horberg Productions;Sep 3, 2015;In the year of 18XX, the west is overrun by thugs and outlaws. A group of bandits have kidnapped Mayor Johnsons daughter and are spreading havoc across the land. Gunman Clive must rescue the girl and bring order to the west, then finish the fight in Gunman Clive 2. His battle against the… Expand;10 ;Miscellaneous,Compilation
THE LEGEND OF ZELDA: TWILIGHT PRINCESS HD;86;8.5;Wii U;Nintendo;Tantalus;Mar 4, 2016;A dark force, shrouded in twilight, has invaded the vast land of Hyrule. To restore light to the world, team up with the mysterious creature Midna and embrace the darkness to transform into a divine wolf. Fight through labyrinthine dungeons, survive puzzling traps in this legendary Zelda… Expand;74 ;Action Adventure,General,Open-World
MASS EFFECT 3: SPECIAL EDITION;85;7.7;Wii U;Electronic Arts;Straight Right;Nov 13, 2012;Earth is on fire. Striking from beyond known space, a race of terrifying machines have begun their destruction of the human race. As Commander Shepard, an Alliance Marine, your only hope for saving mankind is to rally the civilizations of the galaxy and launch one final mission to take back… Expand;33 ;Action RPG,Role-Playing,Action RPG
ASSASSIN'S CREED III;85;7.2;Wii U;Ubisoft;Ubisoft Quebec;Nov 18, 2012;The Colonies, 1775: A brave your warrior fights to save his homeland. But what begins as a struggle over territory turns into a journey that will transform him into a Master Assassin - one that will forever change the destiny of a newborn nation. Assume the role of Connor, warrior son of a… Expand;26 ;Action Adventure,Historic,Historic,Open-World
NBA 2K13;85;7.1;Wii U;2K Sports;Visual Concepts;Nov 18, 2012;Featuring an enhanced MyCAREER mode and new gameplay features, NBA 2K13 lets gamers pit the best players in NBA history against the new dynasty of talent, including the much-debated matchup between the 2012 U.S. Men’s National Team and the 1992 “Dream Team.”;17 ;Sports,Traditional,Team,Basketball,Sim,Sim
DARKSIDERS II;85;7.7;Wii U;THQ;Vigil Games;Nov 18, 2012;Darksiders II follows the exploits of DEATH, one of the 4 horsemen of the Apocalypse, in a weaving tale that runs parallel to the events in the original Darksiders game. This epic journey propels DEATH through various light and dark realms as he tries to redeem his brother WAR, the horseman… Expand;36 ;Modern,Action Adventure,Fantasy,Fantasy,Open-World
BATMAN: ARKHAM CITY - ARMORED EDITION;85;8.5;Wii U;Warner Bros. Interactive Entertainment;Rocksteady Studios;Nov 18, 2012;Developed by WB Games Montreal, Batman: Arkham City Armored Edition is the enhanced version of the game created by Rocksteady Studios. The Wii U version delivers the same impactful story and gameplay as the original title, this time with enhanced gameplay mechanics and features made possible… Expand;37 ;Action Adventure,Fantasy,Fantasy,Open-World
SHANTAE AND THE PIRATE'S CURSE;85;8.7;Wii U;WayForward;WayForward;Dec 25, 2014;Embark on a brand new adventure which teams Shantae with her arch nemesis, Risky Boots! When a curse falls upon Sequin Land, Risky Boots and Shantae must join forces to battle unimaginable evil. Shantae must give up her job as Scuttle Towns "Guardian Genie" and become a pirate if… Expand;10 ;Action,Platformer,2D
FREEDOM PLANET;84;8.5;Wii U;GalaxyTrail;GalaxyTrail;Aug 20, 2015;Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking. Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force.;7 ;Action,Platformer,2D
TRINE 2: DIRECTOR'S CUT;84;7.9;Wii U;Frozenbyte, Inc.;Frozenbyte, Inc.;Nov 18, 2012;Trine 2: Director's Cut, exclusively for Wii U, features a total of 20 levels full of adventure, including the high-acclaimed Goblin Menace expansion campaign and the exclusive "Dwarven Caverns" level, making Trine 2: Director's Cut the most comprehensive package of Trine 2 on any platform.;25 ;Action,Platformer,Platformer,2D,2D
CHILD OF LIGHT;84;8.5;Wii U;Ubisoft;Ubisoft Montreal;Apr 29, 2014;The duke's daughter Aurora is dead. and yet, she lives. Join Aurora across the mysterious kingdom of Lemuria on her quest to return home. Helped by Igniculus the firefly, Finn the Capilli and many more, she must defeat the Queen of the Night who has stolen the sun, the moon and the stars.;7 ;Action,Role-Playing,General,General,General
XENOBLADE CHRONICLES X;84;9.1;Wii U;Nintendo;Monolith Soft;Dec 4, 2015;Fight for survival while exploring the vast expanses of an unknown planet where anything you see is reachable in your weaponized mech, called a Skell. Customize a lethal skill set of combat and defensive skills, called Arts, to strengthen your strategies and defeat enemies efficiently.… Expand;87 ;Action RPG,Role-Playing,Action RPG
MUTANT MUDDS DELUXE;84;7.3;Wii U;Renegade Kid;Renegade Kid;Jun 13, 2013;Love pixels? Fond of platformers? Is there a special place in your heart for the 8-bit and 16-bit era? Want to have fun? Yes!? Well, youve come to the right place, my friend. Mutant Mudds Deluxe is a 12-bit action platformer full of pixels and platforming fun!Our hero, Max, may be just a… Expand;7 ;Action,Platformer,Platformer,2D,2D
BIT.TRIP PRESENTS...RUNNER2: FUTURE LEGEND OF RHYTHM ALIEN;84;7.8;Wii U;Gaijin Games;Gaijin Games;Feb 26, 2013;Runner 2 - Future Legend of Rhythm Alien is inspired by the Bit.Trip series originally released on Nintendo platforms.;18 ;Action,Miscellaneous,Rhythm,Music,Music
NEW SUPER MARIO BROS. U;84;8.0;Wii U;Nintendo;Nintendo;Nov 18, 2012;It was just another dinner at the castle with Mario, Luigi, Toad, and Princess Peach... Until suddenly the vicious Koopa fleet invades Mushroom kingdom airspace and launches a full-scale assault! With Bowser at the helm and his Koopalings each in their own custom airships, the castle is… Expand;70 ;Action,Platformer,Platformer,2D,2D
TEKKEN TAG TOURNAMENT 2: WII U EDITION;83;8.0;Wii U;Namco Bandai Games;Namco Bandai Games;Nov 18, 2012;For the first time on any Nintendo console - Tekken Tag Tournament 2 promises to deliver completely updated features and the most comprehensive Tekken experience to date. Play with the largest Tekken roster ever, in all new stages, utilizing fully re-engineered multiplayer functionality for… Expand;28 ;Action,Fighting,Fighting,3D,3D
STAR WARS PINBALL;83;7.1;Wii U;Zen Studios;Zen Studios;Jul 11, 2013;Feel the power of the Force in Star Wars Pinball! Set in a galaxy far, far away, each of the tables in this brand new pack lets you interact with the most iconic characters, and relive the greatest moments of the Star Wars universe: Star Wars: Episode V The Empire Strikes Back, Star Wars:… Expand;13 ;Action,Miscellaneous,Parlor,Pinball,Pinball
MUTANT MUDDS: SUPER CHALLENGE;83;6.9;Wii U;Renegade Kid;Renegade Kid;Mar 17, 2016;The game features a host of fresh platforming challenges and boss fights for super players. Max doesn’t miss a beat. picking up the action from the moment the original Mutant Mudds game ended. Max receives special intel, revealing the location of the original meteor impact site – showing… Expand;7 ;Action,Platformer,2D
CASTLESTORM;83;7.8;Wii U;Zen Studios;Zen Studios;Dec 26, 2013;Set in a colorful medieval world, CastleStorm is a new breed of 2D archery projectile warfare and 2D physics-based structure destruction game.;8 ;Strategy,General
STEAMWORLD DIG;83;8.0;Wii U;Image & Form;Image & Form;Aug 28, 2014;The clock has stopped around the turn of the 19th century, and humankind has prematurely blown itself to bits. The remaining scraps are huddling in caves beneath the surface, and steam-powered robots have taken over the Wild West.;13 ;Action,Action Adventure,General,Platformer,2D
SEVERED;83;7.8;Wii U;DrinkBox Studios;DrinkBox Studios;Sep 22, 2016;Severed follows the saga of a distraught warrior, who is lost in a fantastical world, as she knits together pieces of her story from both the past and the future. As the heroine, players will embark on a journey through a surreal, nonlinear world by using a gesture-based combat mechanic to… Expand;8 ;Action Adventure,General
DONKEY KONG COUNTRY: TROPICAL FREEZE;83;8.9;Wii U;Nintendo;Retro Studios;Feb 21, 2014;Donkey Kong Country: Tropical Freeze has players help Donkey Kong and his friends get back their home from Vikings. Swing, swim, leap, and barrel-blast your way through tons of eye-popping levels to save DK Island from a permanent freeze.;77 ;Platformer,2D,Action,Platformer,2D
LEGO MARVEL SUPER HEROES;82;8.0;Wii U;Warner Bros. Interactive Entertainment;TT Games;Oct 22, 2013;LEGO Marvel Super Heroes features an original story where players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many more Marvel characters as they unite to stop Loki and a host of other Marvel villains from assembling a super-weapon capable of destroying the world.;8 ;Action Adventure,Fantasy,General,Fantasy,Open-World
MONSTER HUNTER 3 ULTIMATE;82;8.2;Wii U;Capcom;Capcom;Mar 19, 2013;Traverse the grand world of Monster Hunter as you journey through more than two hundred quests, battle larger-than-larger-than-life monsters, and create a myriad of weapons and armor. Hunt with your pair of AI companions in single player quests or connect via the Wii U system with up to 3… Expand;55 ;Role-Playing,Action Adventure,Fantasy,Action RPG
STEALTH INC 2: A GAME OF CLONES;82;7.9;Wii U;Curve Digital;Curve Digital;Oct 30, 2014;Assume the role of a clone evading a notorious scientific testing facility. Stealth Inc 2 tests your mind and your reflexes over sixty levels linked together in a sprawling world.;21 ;Action,Platformer,2D
RUNBOW;82;7.8;Wii U;13AM Games ;13AM Games;Aug 27, 2015;Runbow is a fast-paced action party game with a novel color mechanic: Up-to nine players race against each other as platforms and obstacles appear and disappear when the background changes vibrant colors.;34 ;Action,General,Platformer,2D
