PILLARS OF ETERNITY: COMPLETE EDITION;82;2.6;Switch;Versus Evil;Red Cerberus;Aug 8, 2019;Pillars of Eternity, the ultimate role-playing experience on PC, comes to Xbox One! Created by and for role-playing fans by Obsidian Entertainment, masters of the RPG genre, Pillars started as a Kickstarter project, where it shattered all funding goals and pulled in more than 75,000 backers.… Expand;11 ;Role-Playing,Western-Style
TOKI TORI;82;7.8;Switch;Two Tribes;Two Tribes;Mar 30, 2018;Take control of Toki Tori, a surprisingly heroic chicken, as he puzzles his way through 80+ levels spread over 5 unique worlds. Toki Tori isn’t very athletic, he can’t even jump. Luckily he has some great tools at his disposal, including the Telewarp, Freeze-o-Matic and InstantRock. Creative… Expand;8 ;Puzzle,Action
CLUBHOUSE GAMES: 51 WORLDWIDE CLASSICS;82;7.6;Switch;Nintendo;Nintendo;Jun 5, 2020;Play and discover 51 board games, tabletop games, and more all in one package -- Clubhouse Games: 51 Worldwide Classics. This diverse collection includes games from all over the world across multiple genres, from familiar favorites like Chess to international hits like Mancala that have been… Expand;64 ;Miscellaneous,Party / Minigame
SHANTAE: HALF-GENIE HERO;82;7.6;Switch;XSEED Games ;WayForward;Jun 8, 2017;Shantae is roused from a deep sleep, suddenly alert. She plunges into the moonlit forest in search of answers. In nearby Scuttle Town she discovers a mysterious trapdoor, and beyond that, a luminous subterranean cavern. A familiar voice calls out, drawing Shantae to a beautiful fountain.… Expand;7 ;Action,Platformer,2D
VICTOR VRAN: OVERKILL EDITION;82;8.1;Switch;Wired Productions;Haemimont Games;Aug 28, 2018;Overkill Edition includes the fully updated and award winning Action RPG Victor Vran, the expansive Fractured Worlds & the legendary Motorhead: Through The Ages. Look your very best and reinforce your play style with a monumental arsenal of powerful weapons, game-changing outfits, wicked… Expand;15 ;Role-Playing,Action RPG
CYBER SHADOW;82;7.5;Switch;Yacht Club Games;Mechanical Head Studios;Jan 26, 2021;The world has been taken over by synthetic lifeforms. A desperate plea for help sets Shadow on a journey to uncover what started the path to perpetual ruin. Slash through the techno hordes, leap past traps, and nimbly navigate the ruins of Mekacity. Only you can unlock the secrets to your… Expand;18 ;Action,Platformer,2D
UNRAVEL TWO;82;7.9;Switch;Electronic Arts ;Coldwood Interactive;Mar 22, 2019;In Unravel 2, you play as two Yarnys (tiny magical creatures made of yarn and joined by a thread) in a puzzle-platforming adventure. Run, jump, swing, and solve your way through a world of natural beauty and shadowy dangers, either on your own or with a friend in local co-op.;20 ;Action,Platformer,2D
CAPTAIN TOAD: TREASURE TRACKER;82;7.9;Switch;Nintendo;Nintendo EAD Tokyo ;Jul 13, 2018;The intrepid Captain Toad sets off on his own adventure for the very first time through a wide variety of tricky, enemy-infested, maze-like stages to find hidden gems and nab elusive gold stars.;66 ;Puzzle,Action,Platformer,3D
WANDERSONG;82;8.4;Switch;Dumb and Fat Games ;Greg Lobanov;Sep 27, 2018;A musical adventure where you use singing to save the world! Play as a silly bard who embarks on a globe-trotting journey to learn about the mysterious Earthsong, said to prevent the universe’s imminent end. It's up to you to sing your songs, unlock the world's secrets and make new friends.;19 ;Action,Platformer,2D
RIVE: ULTIMATE EDITION;82;7.7;Switch;Two Tribes;Two Tribes;Nov 17, 2017;RIVE is the metal wrecking, robot hacking shooter you've been waiting for! This 360-degree shooter/platformer hybrid lets you choreograph a dance of destruction in insanely spectacular battles and set-pieces. RIVE feels like the explosive games of yore, pumping megapixels in true 21st century style.;12 ;Action,Platformer,2D
AZURE STRIKER GUNVOLT: STRIKER PACK;82;7.9;Switch;Inti Creates ;Inti Creates;Aug 31, 2017;Gunvolt is back and hitting store shelves for the first time in the new Azure Striker Gunvolt: Striker Pack!The original critically acclaimed 2D action adventure, Azure Striker Gunvolt, is combined with its highly anticipated successor, Azure Striker Gunvolt 2, in one amazing game… Expand;9 ;Miscellaneous,Compilation
FINAL FANTASY VII;81;7.5;Switch;Square Enix;Square Enix;Mar 26, 2019;Mako. The discovery of this natural resource drawn directly from the planet's life force marked the dawn of a new era, and now the energy sustains the lives of people across the world. However, the Shinra Company has monopolized mako production, and in doing so established a powerful… Expand;27 ;Role-Playing,Japanese-Style
DRAGON QUEST BUILDERS;81;8.1;Switch;Square Enix ;Square Enix;Feb 9, 2018;Generations ago, the realm of Alefgard was plunged into darkness by the terrible and treacherous Dragonlord, ruller of all monsters. Mankind was robbed of the power to build and forced to wander the ruins of their former home, scrounging and scavenging in the dust to survive.Now its up… Expand;45 ;Action Adventure,Sandbox
CYTUS ALPHA;81;8.2;Switch;PM Studios Inc. ;Rayark Inc.;Apr 25, 2019;Cytus Alpha is the evolutionary version of the popular mobile game, Cytus. The Switch version features new visuals and over 200 songs, including newly written songs and collaboration tracks. A new leaderboard mode is added where players can post scores against other players online.;7 ;Action,Rhythm,Music
DISGAEA 5 COMPLETE;81;8.4;Switch;NIS America;Nippon Ichi Software;May 23, 2017;This entry to the legendary Disgaea series tells a tale of revenge, and of rebellion.As a new and terrible Overlord named Void Dark seeks to enslave the countless Netherworlds, one young demon has stood to end his reign-Killia. In Disgaea 5, players lead Killia and his tenacious army of… Expand;33 ;Strategy,Turn-Based,Tactics
SUPER ONE MORE JUMP;81;8.4;Switch;SMG Studio;SMG Studio;Jan 25, 2018;10 ;Action,Platformer,2D
OXENFREE;81;7.7;Switch;Night School Studio;Night School Studio;Oct 6, 2017;Oxenfree is a supernatural thriller about a group of friends who unwittingly open a ghostly rift. You are Alex, and you’ve just brought your new stepbrother Jonas to an overnight island party gone horribly wrong.;9 ;Action Adventure,Adventure,General
