OVERCOOKED! ALL YOU CAN EAT;84;6.7;PlayStation 5;Team17;Ghost Town Games Ltd.;Nov 12, 2020;Overcooked! All You Can Eat sees Overcooked! and Overcooked! 2 blended together with all additional content and remastered up to 4K in a delicious definitive edition. Making use of the power of the PS5, Overcooked! AYCE offers stunning 4K visuals, cross-platform multiplayer, and rapid… Expand;13 ;Miscellaneous,Compilation
RESIDENT EVIL VILLAGE;84;8.5;PlayStation 5;Capcom;Capcom;May 7, 2021;The next generation of survival horror rises in the form of Resident Evil Village, the eighth major entry in the Resident Evil series. With ultra-realistic graphics powered by the RE Engine, fight for survival as danger lurks around every corner. Years after the tragic events of Resident… Expand;105 ;Action Adventure,Survival
THE PEDESTRIAN;83;8.0;PlayStation 5;Skookum Arts LLC;Skookum Arts LLC;Jan 29, 2021;The Pedestrian is a 2.5D puzzle platformer themed around the public sign system. You play as a 2D character moving through signs in a dynamic 3D world. You progress through the game by rearranging and connecting public signs to explore and advance through each environment.;10 ;Puzzle,Action
ASTRO'S PLAYROOM;83;9.3;PlayStation 5;Sony Interactive Entertainment ;JapanStudio;Nov 12, 2020;Astro and his crew lead you on a magical introduction through PS5 in this fun platformer that comes pre-loaded on PS5. Explore four worlds, each based on PS5’s console components. Each area showcases innovative gameplay that taps into the new features of the PS5’s DualSense wireless controller.;69 ;Action,Platformer,3D
JUDGMENT;81;8.3;PlayStation 5;Sega;Ryu ga Gotoku Studios;Apr 23, 2021;From the makers of the acclaimed Yakuza series, Ryu Ga Gotoku Studio, Judgment is the dramatic tale of a disgraced lawyer seeking redemption in a world rife with corruption and despair. Investigate the seedy Red Light District of Kamurocho by stepping into the mind of private detective… Expand;28 ;Action Adventure,Open-World
WRC 9 FIA WORLD RALLY CHAMPIONSHIP;82;7.0;PlayStation 5;Nacon;KT Racing;Nov 12, 2020;The WRC license is back and even better this year with WRC 9. Take part in the Calendar's 3 new rallies and challenge the community with the customisable league system. Then dive into the skin of a co-driver with the astonishing co-op mode.;9 ;Racing,Simulation,Automobile
PLANET COASTER: CONSOLE EDITION;81;6.6;PlayStation 5;Frontier Developments ;Frontier Developments;Nov 12, 2020;Welcome to a new era in Coaster park simulation! Bring your ideas to life with easy-to-use tools, manage all aspects of your expanding empire, and harness the world's best creations from an endlessly creative community in the frontier Workshop.;9 ;Strategy,Management,Business / Tycoon
SUBNAUTICA: BELOW ZERO;79;5.5;PlayStation 5;Bandai Namco Games ;Unknown Worlds Entertainment;May 14, 2021;Below Zero is an underwater adventure game set on an alien ocean world. It is a new chapter in the Subnautica universe and developed by Unknown Worlds. Return to planet 4546B. Dive into a freezing underwater adventure. Below Zero is set in an arctic region of planet 4546B. As a scientist… Expand;15 ;Adventure,General,Action Adventure,Sandbox
DIRT 5;80;5.7;PlayStation 5;Deep Silver;Codemasters;Nov 12, 2020;On PS5, experience technical advances brought to life in an amplified off-road racer, such as faster loading times, greater graphical fidelity and a 120FPS option. Dirt 5 also utilises ps5's dual sense Controller features, including haptic feedback and adaptive triggers, so you can feel… Expand;11 ;Racing,Simulation,Automobile
SACKBOY: A BIG ADVENTURE;79;8.8;PlayStation 5;PlayStation Studios;Sumo Digital;Nov 12, 2020;Iconic PlayStation hero Sackboy returns in an all-new 3D adventure with a deeply immersive and expressive control scheme. Players can go on this epic platforming journey solo-style, or they can team up with friends for collaborative, chaotic multiplayer fun.;78 ;Action,Platformer,3D
