Sam & Max: Season One;74;8.3;Wii;October 15, 2008;/game/wii/sam-max-season-one;https://static.metacritic.com/images/products/games/0/1394bb99e6e2d370a716e723b8c67d49-98.jpg
Dive: The Medes Islands Secret;74;tbd;Wii;July 26, 2010;/game/wii/dive-the-medes-islands-secret;https://static.metacritic.com/images/products/games/8/2275dfa235d37c91973c79baa1bb04e3-98.jpg
Just Dance 2;74;7.2;Wii;October 12, 2010;/game/wii/just-dance-2;https://static.metacritic.com/images/products/games/7/5ff09bd5f844c7664049789872d5860d-98.jpg
Just Dance 4;74;7.7;Wii;October 9, 2012;/game/wii/just-dance-4;https://static.metacritic.com/images/products/games/2/6fd7e4ef0fbb57ef4cef499c140ad81c-98.jpg
SSX Blur;74;7.8;Wii;February 27, 2007;/game/wii/ssx-blur;https://static.metacritic.com/images/products/games/3/81c86129ff2eb6ca45e30434e2db78b3-98.jpg
Guitar Hero: Smash Hits;74;7.6;Wii;June 16, 2009;/game/wii/guitar-hero-smash-hits;https://static.metacritic.com/images/products/games/6/a5c928076c8672ccc6b8f3abd573f8db-98.jpg
Medal of Honor Heroes 2;73;7.5;Wii;November 13, 2007;/game/wii/medal-of-honor-heroes-2;https://static.metacritic.com/images/products/games/3/91351bbb7232f6a85857bb244d22210a-98.jpg
WarioWare D.I.Y. Showcase;73;8.4;Wii;March 29, 2010;/game/wii/warioware-diy-showcase;https://static.metacritic.com/images/products/games/8/49c19fbe43f983a92c143fae840dc912-98.jpg
The Sims 2: Castaway;73;7.8;Wii;October 23, 2007;/game/wii/the-sims-2-castaway;https://static.metacritic.com/images/products/games/6/1b854a49bd6854949a1e8cb8921436fd-98.jpg
FIFA Soccer 11;73;6.5;Wii;October 4, 2010;/game/wii/fifa-soccer-11;https://static.metacritic.com/images/products/games/3/c0e5855318274874b6f9bc91ac28f3df-98.jpg
Mario Party 9;73;6.9;Wii;March 11, 2012;/game/wii/mario-party-9;https://static.metacritic.com/images/products/games/4/c48ed07a342bdad858aafaaace84ea97-98.jpg
Pandora's Tower;73;8.1;Wii;April 16, 2013;/game/wii/pandoras-tower;https://static.metacritic.com/images/products/games/4/714b83c2c4b093774a143ec1bef0d05d-98.jpg
Rayman Raving Rabbids: TV Party;73;7.6;Wii;November 18, 2008;/game/wii/rayman-raving-rabbids-tv-party;https://static.metacritic.com/images/products/games/9/d70c21775708338f12390da0293fdf3d-98.jpg
