Dauntless;Single-Player;Polled;Average;Median;Main Story;6;52h 08m;41h 15m;Main + Extras;3;95h 42m;45h;All PlayStyles;9;66h 39m;42h 30m;Platform;Polled;Main;Main +;100%;Nintendo Switch;2;40h;41h 36m;--;PC;5;57h 35m;200h 30m;--;PlayStation 4;2;42h 30m;45h;--;Dauntless
Madden NFL 18;Single-Player;Polled;Average;Median;Main Story;24;6h 14m;4h 41m;Main + Extras;8;83h 40m;78h 29m;Completionists;1;15h;15h;All PlayStyles;33;25h 16m;5h;Platform;Polled;Main;Main +;100%;PlayStation 4;22;6h 59m;75h 48m;15h;Xbox One;11;5h 12m;138h 45m;--;Madden NFL 18
Bulletstorm: Full Clip Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Kalimba;Single-Player;Polled;Average;Median;Main Story;11;6h 47m;6h 58m;Main + Extras;2;26h 09m;26h 09m;Completionists;2;61h 45m;61h 45m;All PlayStyles;15;16h 42m;7h;Platform;Polled;Main;Main +;100%;PC;4;7h 20m;13h 29m;--;Xbox One;11;6h 35m;38h 50m;61h 45m;Kalimba
Call of the Sea;Single-Player;Polled;Average;Median;Main Story;120;5h 44m;5h 50m;Main + Extras;96;6h 27m;6h;Completionists;39;7h 42m;7h 30m;All PlayStyles;255;6h 18m;6h;Platform;Polled;Main;Main +;100%;PC;151;5h 37m;6h 30m;7h 54m;PlayStation 4;2;--;5h;5h 45m;PlayStation 5;3;5h 40m;5h 30m;3h 30m;Xbox One;32;5h 50m;6h 14m;7h 54m;Xbox Series X/S;67;5h 57m;6h 32m;7h 47m;Call of the Sea
Tekken 7;Single-Player;Polled;Average;Median;Main Story;160;3h 35m;3h 30m;Main + Extras;73;7h 50m;6h;Completionists;61;17h 38m;15h 02m;All PlayStyles;294;7h 33m;4h 13m;Platform;Polled;Main;Main +;100%;PC;122;3h 43m;6h 35m;19h 52m;PlayStation 4;119;3h 40m;8h 59m;17h 04m;PlayStation 5;1;--;--;7h;Xbox One;51;3h 12m;8h 50m;14h 17m;Xbox Series X/S;1;2h 15m;--;--;Tekken 7
Stellaris: Console Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Call of Duty: Black Ops III;Single-Player;Polled;Average;Median;Main Story;353;8h 57m;9h;Main + Extras;125;15h 04m;12h;Completionists;26;77h 33m;34h 13m;All PlayStyles;504;14h;9h 11m;Platform;Polled;Main;Main +;100%;PC;200;8h 51m;15h 01m;108h 43m;PlayStation 3;6;9h 39m;15h;163h;PlayStation 4;220;8h 50m;13h 18m;43h 56m;PlayStation 5;1;14h 20m;--;--;Xbox One;77;9h 25m;19h 06m;70h 40m;Call of Duty: Black Ops III
Super Mega Baseball 2;Single-Player;Polled;Average;Median;Main Story;4;9h 47m;12h 05m;Main + Extras;4;40h 57m;40h 02m;All PlayStyles;8;25h 22m;12h 35m;Platform;Polled;Main;Main +;100%;Nintendo Switch;1;--;76h;--;PC;3;12h 23m;--;--;Xbox One;4;2h;29h 16m;--;Super Mega Baseball 2
World of Final Fantasy Maxima;Single-Player;Polled;Average;Median;Main Story;92;35h 32m;35h;Main + Extras;156;48h 40m;45h;Completionists;39;84h 10m;80h;All PlayStyles;287;49h 17m;43h;Platform;Polled;Main;Main +;100%;Nintendo Switch;38;35h 18m;53h 07m;99h 30m;PC;30;30h 56m;55h 28m;85h 51m;PlayStation 4;170;36h 16m;46h 49m;83h 39m;PlayStation 5;1;--;61h;--;PlayStation Vita;45;36h 37m;47h 46m;79h 32m;Xbox One;3;24h 06m;41h 42m;--;World of Final Fantasy
Call of Duty: Advanced Warfare;Single-Player;Polled;Average;Median;Main Story;591;7h 15m;7h;Main + Extras;128;10h 14m;9h;Completionists;54;19h 06m;14h 33m;All PlayStyles;773;8h 34m;7h 27m;Platform;Polled;Main;Main +;100%;PC;339;7h 16m;8h 28m;18h 21m;PlayStation 3;44;7h 11m;9h 12m;22h 25m;PlayStation 4;220;7h 08m;10h 22m;15h 54m;Xbox 360;33;6h 55m;10h 45m;17h 40m;Xbox One;135;7h 33m;12h 43m;24h 10m;Xbox Series X/S;1;5h 20m;--;--;Call of Duty: Advanced Warfare
Star Wars Jedi: Fallen Order;Single-Player;Polled;Average;Median;Main Story;955;17h 05m;16h 56m;Main + Extras;1.4K;22h 13m;21h;Completionists;509;31h 22m;30h;All PlayStyles;2.8K;22h 08m;20h 03m;Platform;Polled;Main;Main +;100%;Google Stadia;18;22h 23m;23h 41m;--;PC;1.8K;16h 56m;22h 07m;31h 04m;PlayStation 4;624;17h 10m;22h 28m;31h 44m;PlayStation 5;54;17h 29m;21h 35m;33h 48m;Xbox One;271;17h 28m;22h 15m;31h 43m;Xbox Series X/S;52;16h 28m;23h 40m;31h 51m;Star Wars Jedi: Fallen Order
Unravel Two;Single-Player;Polled;Average;Median;Main Story;152;4h 56m;5h;Main + Extras;62;6h 54m;6h 42m;Completionists;6;11h 29m;11h 02m;All PlayStyles;220;5h 40m;5h 17m;Platform;Polled;Main;Main +;100%;Nintendo Switch;49;4h 52m;7h 55m;--;PC;83;4h 49m;7h 03m;10h 59m;PlayStation 4;57;5h 18m;6h 32m;10h;PlayStation 5;3;5h 15m;--;15h;Xbox One;23;4h 38m;5h 31m;--;Xbox Series X/S;5;5h 26m;7h 45m;--;Unravel 2
Life is Strange: Before the Storm - Episode 3: Hell is Empty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Chicken Police - Paint it RED!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Guitar Hero Live;Single-Player;Polled;Average;Median;Main Story;27;4h 31m;4h;Main + Extras;14;15h 53m;16h 45m;Completionists;2;33h;33h;All PlayStyles;43;9h 33m;5h;Platform;Polled;Main;Main +;100%;PlayStation 3;3;3h 15m;22h;--;PlayStation 4;18;4h 10m;14h 55m;36h;Wii U;3;5h 53m;9h 36m;--;Xbox 360;3;3h 30m;--;30h;Xbox One;16;5h 01m;17h 16m;--;Guitar Hero Live
Sunset Overdrive;Single-Player;Polled;Average;Median;Main Story;304;10h 11m;10h;Main + Extras;263;18h 41m;17h 12m;Completionists;63;36h 08m;31h 27m;All PlayStyles;630;16h 19m;13h 05m;Platform;Polled;Main;Main +;100%;PC;216;9h 21m;16h 48m;35h 14m;Xbox One;409;10h 36m;19h 42m;36h 40m;Xbox Series X/S;5;10h 42m;14h 36m;--;Sunset Overdrive
The Yakuza Remastered Collection;Single-Player;Polled;Average;Median;Main Story;2;65h 44m;65h 44m;Main + Extras;5;120h 47m;130h 10m;All PlayStyles;7;105h 03m;118h;Platform;Polled;Main;Main +;100%;PC;2;--;137h 04m;--;PlayStation 4;4;72h 08m;109h 56m;--;Xbox Series X/S;1;59h 20m;--;--;The Yakuza Remastered Collection
Fuser;Single-Player;Polled;Average;Median;Main Story;3;10h 49m;9h 15m;Main + Extras;1;16h;16h;All PlayStyles;4;12h 07m;12h 09m;Platform;Polled;Main;Main +;100%;PC;2;12h 09m;--;--;PlayStation 4;1;8h 09m;--;--;PlayStation 5;1;--;16h;--;Fuser
The Gardens Between;Single-Player;Polled;Average;Median;Main Story;193;2h 27m;2h 24m;Main + Extras;42;2h 39m;2h 32m;Completionists;134;2h 41m;2h 30m;All PlayStyles;369;2h 33m;2h 30m;Platform;Polled;Main;Main +;100%;Google Stadia;12;2h 24m;2h 48m;3h 48m;Mobile;2;2h 45m;--;--;Nintendo Switch;54;2h 43m;2h 25m;2h 33m;PC;173;2h 23m;2h 48m;2h 37m;PlayStation 4;13;2h 31m;2h 49m;2h 57m;Xbox One;103;2h 20m;2h 23m;2h 42m;Xbox Series X/S;12;2h 10m;1h 30m;2h 15m;The Gardens Between
Madden NFL 19;Single-Player;Polled;Average;Median;Main Story;18;7h 32m;5h;Main + Extras;5;30h 42m;8h 30m;Completionists;5;50h 44m;45h;All PlayStyles;28;19h 23m;5h 30m;Platform;Polled;Main;Main +;100%;PC;6;4h 32m;--;30h;PlayStation 4;10;7h 38m;20h 23m;55h;Xbox One;12;9h 09m;46h 10m;58h 43m;Madden NFL 19
Watch Dogs 2;Single-Player;Polled;Average;Median;Main Story;457;19h 11m;19h;Main + Extras;716;32h 16m;30h;Completionists;253;47h 11m;43h;All PlayStyles;1.4K;30h 43m;28h;Platform;Polled;Main;Main +;100%;PC;864;18h 56m;32h 01m;49h 07m;PlayStation 4;403;19h 16m;31h 39m;44h 53m;PlayStation 5;2;20h 08m;--;--;Xbox One;155;20h 19m;35h 22m;47h 33m;Xbox Series X/S;1;--;35h;--;Watch Dogs 2
SnowRunner;Single-Player;Polled;Average;Median;Main Story;3;91h 10m;88h 30m;Main + Extras;4;112h 45m;111h 31m;Completionists;4;234h 05m;145h 30m;All PlayStyles;11;150h 59m;105h 22m;Platform;Polled;Main;Main +;100%;PC;7;88h 30m;111h 31m;234h 05m;PlayStation 4;1;--;156h;--;Xbox One;3;92h 30m;72h;--;SnowRunner
Middle-earth: Shadow of War;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Cyber Shadow;Single-Player;Polled;Average;Median;Main Story;636;22h 11m;21h 39m;Main + Extras;1.8K;59h 50m;56h 12m;Completionists;743;103h 36m;98h 12m;All PlayStyles;3.1K;62h 34m;57h 40m;Platform;Polled;Main;Main +;100%;Google Stadia;68;22h 56m;56h 44m;110h 14m;PC;2.3K;22h 09m;59h 55m;104h 04m;PlayStation 4;282;22h 12m;60h 22m;102h 22m;PlayStation 5;159;22h 05m;58h 25m;96h 53m;Xbox One;136;22h 26m;58h 49m;116h 02m;Xbox Series X/S;147;21h 57m;61h 13m;93h 40m;Cyberpunk 2077
Awesomenauts Assemble!;Platform;Polled;Main;Main +;100%;Not enough data.;;;;;Platform;Polled;Main;Main +;100%;Not enough data.;;;;;Awesomenauts Assemble!
Laser League;Single-Player;Polled;Average;Median;Main Story;4;2h 52m;2h 15m;Main + Extras;1;40h;40h;All PlayStyles;5;10h 18m;2h 30m;Platform;Polled;Main;Main +;100%;PC;1;5h;--;--;PlayStation 4;3;2h 15m;40h;--;Xbox One;1;2h;--;--;Laser League
Project CARS;Single-Player;Polled;Average;Median;Main Story;20;34h 33m;34h 53m;Main + Extras;13;64h 19m;64h;Completionists;3;89h 52m;90h;All PlayStyles;36;49h 54m;40h 30m;Platform;Polled;Main;Main +;100%;PC;23;32h 10m;62h 15m;106h 50m;PlayStation 4;11;38h 33m;61h 36m;55h 57m;Xbox One;2;35h;91h 10m;--;Project CARS
Neon Abyss;Single-Player;Polled;Average;Median;Main Story;13;10h 55m;10h;Main + Extras;2;21h 33m;21h 33m;All PlayStyles;15;12h 20m;10h 21m;Platform;Polled;Main;Main +;100%;PC;13;11h;12h 15m;--;Xbox One;2;10h;30h 51m;--;Neon Abyss
Genesis Noir;Single-Player;Polled;Average;Median;Main Story;30;4h 37m;4h 28m;Main + Extras;7;4h 31m;4h 30m;Completionists;19;4h 37m;4h 30m;All PlayStyles;56;4h 36m;4h 30m;Platform;Polled;Main;Main +;100%;PC;29;4h 27m;4h 42m;4h 21m;Xbox One;19;4h 57m;4h 10m;5h 04m;Xbox Series X/S;8;4h 22m;4h 30m;4h 37m;Genesis Noir
Valiant Hearts: The Great War;Single-Player;Polled;Average;Median;Main Story;411;6h 41m;6h 30m;Main + Extras;313;7h 39m;7h 10m;Completionists;171;9h 19m;8h 39m;All PlayStyles;895;7h 31m;7h;Platform;Polled;Main;Main +;100%;Mobile;2;--;8h 30m;--;Nintendo Switch;33;6h 47m;6h 34m;9h 33m;PC;507;6h 42m;7h 38m;8h 58m;PlayStation 3;23;6h 59m;7h 12m;8h 14m;PlayStation 4;205;6h 30m;7h 30m;9h 17m;Xbox 360;9;6h;7h;8h 41m;Xbox One;114;6h 48m;8h 30m;10h 08m;Xbox Series X/S;2;10h 55m;--;9h 59m;Valiant Hearts: The Great War
Maldita Castilla EX: Cursed Castilla;Single-Player;Polled;Average;Median;Main Story;14;3h 45m;3h 27m;Main + Extras;6;8h 31m;7h 45m;All PlayStyles;20;5h 11m;4h 05m;Platform;Polled;Main;Main +;100%;Nintendo 3DS;2;7h 03m;7h 37m;--;Nintendo Switch;2;4h 35m;--;--;PC;10;3h 15m;9h 57m;--;PlayStation 4;1;4h 57m;--;--;PlayStation Vita;3;2h 43m;15h 09m;--;Xbox One;2;--;4h 14m;--;Cursed Castilla
Remnant: From the Ashes;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Cities: Skylines - Xbox One Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
PHOGS!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Aragami: Shadow Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ys Origin;Single-Player;Polled;Average;Median;Main Story;174;12h 11m;11h;Main + Extras;143;22h 10m;20h 30m;Completionists;26;35h 29m;31h 46m;All PlayStyles;343;18h 06m;14h;Platform;Polled;Main;Main +;100%;Nintendo Switch;41;11h 23m;18h 27m;29h 49m;PC;227;12h 24m;23h 03m;38h 53m;PlayStation 4;41;11h 44m;21h 29m;29h 10m;PlayStation 5;3;10h;25h 32m;49h 30m;PlayStation Vita;26;12h 41m;19h 49m;26h 38m;Xbox One;3;9h 25m;18h 01m;--;Ys Origin
Sniper Elite 4;Single-Player;Polled;Average;Median;Main Story;149;10h 19m;10h;Main + Extras;158;17h 17m;15h 37m;Completionists;22;32h 49m;30h;All PlayStyles;329;15h 10m;12h 45m;Platform;Polled;Main;Main +;100%;Nintendo Switch;1;9h;--;--;PC;200;10h 06m;17h 42m;35h 28m;PlayStation 4;72;11h 04m;14h 38m;26h 39m;PlayStation 5;2;7h 46m;9h 56m;--;Xbox One;53;10h 05m;18h 49m;37h 16m;Xbox Series X/S;1;12h;--;--;Sniper Elite 4
Wargroove;Single-Player;Polled;Average;Median;Main Story;53;20h 07m;20h;Main + Extras;42;39h 42m;35h;All PlayStyles;95;28h 47m;25h;Platform;Polled;Main;Main +;100%;Nintendo Switch;61;21h 09m;40h 24m;--;PC;29;17h 27m;40h 51m;--;PlayStation 4;1;20h;--;--;Xbox One;4;24h;22h 54m;--;Wargroove
Lumines Remastered;Single-Player;Polled;Average;Median;Main Story;4;5h 33m;2h 37m;Main + Extras;4;17h 40m;15h 20m;Completionists;2;23h 21m;23h 21m;All PlayStyles;10;13h 57m;12h 50m;Platform;Polled;Main;Main +;100%;Nintendo Switch;6;6h 23m;20h;18h 26m;PC;3;3h 05m;10h 41m;28h 17m;PlayStation 4;1;--;20h;--;Lumines Remastered
Halo Wars: Definitive Edition;Single-Player;Polled;Average;Median;Main Story;160;9h 11m;9h;Main + Extras;41;12h 19m;12h;Completionists;16;45h 18m;40h 31m;All PlayStyles;217;12h 26m;9h 12m;Platform;Polled;Main;Main +;100%;PC;82;8h 42m;11h 03m;30h 08m;Xbox 360;86;9h 48m;13h 33m;54h;Xbox One;45;8h 37m;11h 22m;43h 06m;Halo Wars
Subnautica;Single-Player;Polled;Average;Median;Main Story;225;28h 31m;28h;Main + Extras;379;46h 17m;42h;Completionists;247;61h 51m;52h;All PlayStyles;851;46h 06m;40h;Platform;Polled;Main;Main +;100%;Nintendo Switch;1;21h 42m;--;--;PC;729;28h 25m;45h 46m;60h 52m;PC VR;2;--;43h;--;PlayStation 4;68;33h 18m;53h 33m;68h 59m;PlayStation 5;15;27h 18m;42h;46h 32m;Xbox One;35;26h 11m;51h 09m;65h 15m;Xbox Series X/S;1;--;--;30h 05m;Subnautica
Call of Duty: Modern Warfare;Single-Player;Polled;Average;Median;Main Story;422;6h 10m;6h;Main + Extras;77;9h 29m;8h;Completionists;50;14h 34m;12h;All PlayStyles;549;7h 24m;6h 07m;Platform;Polled;Main;Main +;100%;PC;211;6h 08m;9h 36m;10h 14m;PlayStation 4;209;6h 06m;9h 18m;16h 27m;PlayStation 5;8;6h 33m;8h;10h;Xbox One;118;6h 18m;9h 56m;12h 07m;Xbox Series X/S;3;5h 52m;--;--;Call of Duty: Modern Warfare (2019)
Plants vs Zombies: Garden Warfare 2
Tales of Vesperia: Definitive Edition;Single-Player;Polled;Average;Median;Main Story;202;45h 45m;46h;Main + Extras;179;71h 12m;66h 36m;Completionists;18;134h 57m;115h 03m;All PlayStyles;399;61h 11m;53h 27m;Platform;Polled;Main;Main +;100%;Nintendo Switch;188;46h 09m;67h 25m;128h 20m;PC;83;43h 51m;77h 42m;140h 03m;PlayStation 4;109;46h 26m;71h 36m;135h 33m;PlayStation 5;1;--;85h;--;Xbox One;17;48h 49m;76h 44m;--;Xbox Series X/S;1;34h;--;--;Tales of Vesperia: Definitive Edition
Pac-Man 256;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Darksiders: Warmastered Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Phoenix Wright: Ace Attorney Trilogy;Single-Player;Polled;Average;Median;Main Story;119;59h 20m;59h 08m;Main + Extras;38;67h 36m;67h 52m;Completionists;108;72h 27m;72h;All PlayStyles;265;65h 52m;64h 42m;Platform;Polled;Main;Main +;100%;Mobile;2;59h 36m;--;--;Nintendo 3DS;108;62h 13m;69h 52m;75h 12m;Nintendo Switch;79;57h 55m;60h 58m;72h 16m;PC;61;57h 56m;74h 40m;68h 30m;PlayStation 4;9;58h 20m;42h;62h 12m;Xbox One;6;52h 11m;70h;68h 20m;Phoenix Wright: Ace Attorney Trilogy
LEGO Dimensions;Single-Player;Polled;Average;Median;Main Story;17;13h 51m;12h;Main + Extras;12;35h 32m;26h 26m;Completionists;5;65h 03m;60h 05m;All PlayStyles;34;29h 02m;20h;Platform;Polled;Main;Main +;100%;PlayStation 3;3;9h 33m;26h 12m;--;PlayStation 4;19;12h 56m;29h 40m;67h 11m;Wii U;7;10h 48m;26h 10m;61h 52m;Xbox 360;1;20h 30m;--;--;Xbox One;4;20h;110h 29m;--;LEGO Dimensions
Super Time Force
King's Quest Chapter 3: Once Upon a Climb;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Life is Strange: Episode 5 - Polarized;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pumpkin Jack;Single-Player;Polled;Average;Median;Main Story;35;4h 40m;4h 30m;Main + Extras;19;6h 13m;5h 55m;Completionists;20;6h 52m;6h 36m;All PlayStyles;74;5h 39m;5h 13m;Platform;Polled;Main;Main +;100%;Nintendo Switch;12;5h 37m;6h 07m;5h;PC;59;4h 25m;6h 14m;6h 58m;PlayStation 5;1;--;--;7h 10m;Xbox Series X/S;2;4h 23m;--;--;Pumpkin Jack
Game of Thrones: Episode Three - The Sword in the Darkness;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Sine Mora EX
Trine 4: The Nightmare Prince;Single-Player;Polled;Average;Median;Main Story;45;9h 55m;10h;Main + Extras;45;11h 29m;11h;Completionists;62;14h 58m;14h 25m;All PlayStyles;152;12h 26m;11h 30m;Platform;Polled;Main;Main +;100%;Google Stadia;2;--;10h 11m;--;Nintendo Switch;14;10h 07m;14h 50m;14h;PC;122;9h 57m;11h 07m;14h 46m;PlayStation 4;8;10h 45m;13h 15m;18h 36m;PlayStation Now;1;--;--;12h;Xbox One;5;8h 22m;10h;16h 04m;Trine 4: The Nightmare Prince
Overcooked!
Virginia;Single-Player;Polled;Average;Median;Main Story;239;1h 55m;1h 55m;Main + Extras;70;2h 15m;2h 05m;Completionists;59;3h 42m;3h 30m;All PlayStyles;368;2h 16m;2h;Platform;Polled;Main;Main +;100%;PC;240;1h 53m;2h 16m;3h 46m;PlayStation 4;97;2h 04m;2h 10m;3h 32m;Xbox One;31;1h 54m;2h 17m;4h 02m;Virginia
Mega Man Zero / ZX Legacy Collection;Single-Player;Polled;Average;Median;Main Story;4;29h 21m;25h 58m;Main + Extras;4;37h 42m;47h;Completionists;2;110h;110h;All PlayStyles;10;48h 49m;42h 30m;Platform;Polled;Main;Main +;100%;Nintendo Switch;8;30h 25m;48h 16m;110h;PC;1;26h 11m;--;--;PlayStation 4;1;--;6h;--;Mega Man Zero/ZX Legacy Collection
Trials Fusion;Single-Player;Polled;Average;Median;Main Story;67;6h 42m;6h 11m;Main + Extras;35;25h 23m;23h;Completionists;3;132h 02m;34h;All PlayStyles;105;16h 31m;7h 49m;Platform;Polled;Main;Main +;100%;PC;34;6h 34m;22h 02m;34h;PlayStation 4;40;6h 24m;14h 32m;24h 07m;Xbox 360;3;6h;23h 37m;--;Xbox One;28;7h 35m;37h 09m;338h;Trials Fusion
Life is Strange: Episode 3 - Chaos Theory;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Game of Thrones: Episode One - Iron From Ice;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Naruto Shippuden: Ultimate Ninja Storm 4;Single-Player;Polled;Average;Median;Main Story;145;9h;8h 30m;Main + Extras;70;18h 14m;16h 01m;Completionists;46;34h 57m;30h;All PlayStyles;261;16h 03m;11h;Platform;Polled;Main;Main +;100%;Nintendo Switch;2;10h 30m;--;--;PC;127;9h 25m;17h 16m;38h 40m;PlayStation 4;106;8h 10m;16h 10m;29h 42m;Xbox One;26;10h 09m;28h 36m;38h 39m;Naruto Shippuden: Ultimate Ninja Storm 4
Borderlands: The Handsome Collection;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Wonder Boy: The Dragon's Trap;Single-Player;Polled;Average;Median;Main Story;119;5h 11m;5h;Main + Extras;97;6h 03m;5h 36m;Completionists;82;7h 27m;7h;All PlayStyles;298;6h 05m;5h 36m;Platform;Polled;Main;Main +;100%;Nintendo Switch;183;5h 10m;5h 55m;7h 17m;PC;76;5h 20m;6h 23m;8h 15m;PlayStation 4;35;4h 56m;5h 58m;7h 05m;Xbox One;4;5h;6h;6h 10m;Wonder Boy: The Dragon's Trap (2017)
Foregone;Single-Player;Polled;Average;Median;Main Story;5;5h 27m;6h;Main + Extras;6;9h 44m;8h 37m;Completionists;4;16h 05m;14h 35m;All PlayStyles;15;10h;7h 15m;Platform;Polled;Main;Main +;100%;Nintendo Switch;1;--;15h 30m;--;PC;13;5h 27m;8h 13m;16h 05m;Xbox Series X/S;1;--;10h;--;Foregone
Castlevania Anniversary Collection;Single-Player;Polled;Average;Median;Main Story;9;25h 03m;23h;Main + Extras;2;26h 12m;26h 12m;Completionists;1;18h 01m;18h 01m;All PlayStyles;12;24h 40m;24h;Platform;Polled;Main;Main +;100%;Nintendo Switch;8;27h 49m;26h 12m;--;PC;4;19h 33m;--;18h 01m;Castlevania Anniversary Collection
Mutant Year Zero: Road to Eden;Single-Player;Polled;Average;Median;Main Story;51;13h 12m;13h;Main + Extras;141;17h 25m;16h 44m;Completionists;55;23h 35m;21h 30m;All PlayStyles;247;17h 55m;16h 49m;Platform;Polled;Main;Main +;100%;Nintendo Switch;6;12h;23h 40m;30h 02m;PC;203;13h 06m;17h 06m;23h 50m;PlayStation 4;14;14h 03m;19h 07m;17h 21m;Xbox One;23;10h;18h 01m;21h 45m;Xbox Series X/S;1;16h;--;--;Mutant Year Zero: Road to Eden
Game of Thrones: Episode Six - The Ice Dragon;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mega Man Legacy Collection;Single-Player;Polled;Average;Median;Main Story;39;17h;16h 17m;Main + Extras;24;21h 41m;20h;Completionists;9;44h 01m;39h;All PlayStyles;72;21h 56m;18h 19m;Platform;Polled;Main;Main +;100%;Nintendo 3DS;8;12h 56m;24h 43m;--;Nintendo Switch;18;14h 27m;22h 30m;15h;PC;35;19h 46m;21h 14m;47h 39m;PlayStation 4;6;14h 09m;15h 42m;--;Xbox One;5;21h 55m;21h;--;Mega Man Legacy Collection
