Pokemon Platinum Version;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
WarioWare D.I.Y.;Single-Player;Polled;Average;Median;Main Story;3;2h 39m;2h 30m;Main + Extras;5;6h 33m;5h 48m;Completionists;4;25h 58m;22h 06m;All PlayStyles;12;12h 02m;6h 10m
KORG DS-10 Synthesizer;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Anno 1404;Single-Player;Polled;Average;Median;Main Story;19;17h 06m;17h;Main + Extras;24;40h 45m;29h 52m;Completionists;3;147h 23m;150h;All PlayStyles;46;37h 56m;22h 45m
Mario vs. Donkey Kong: Minis March Again!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Disgaea DS;Single-Player;Polled;Average;Median;Main Story;6;44h 57m;42h 51m;Main + Extras;6;70h 38m;69h 23m;Completionists;4;119h 31m;121h 33m;All PlayStyles;16;73h 13m;63h 21m
Lunar Knights;Single-Player;Polled;Average;Median;Main Story;8;13h 55m;11h 40m;Main + Extras;6;21h 39m;16h 17m;Completionists;1;30h;30h;All PlayStyles;15;18h 05m;15h 04m
Viva Pinata: Pocket Paradise;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Henry Hatsworth in the Puzzling Adventure;Single-Player;Polled;Average;Median;Main Story;8;18h 23m;16h 29m;Main + Extras;2;25h 51m;25h 51m;Completionists;2;24h 28m;24h 28m;All PlayStyles;12;20h 38m;16h 54m
Okamiden;Single-Player;Polled;Average;Median;Main Story;41;21h 14m;20h 56m;Main + Extras;37;23h 11m;22h 51m;Completionists;13;25h 58m;24h 54m;All PlayStyles;91;22h 42m;22h 08m
Space Invaders Extreme 2;Single-Player;Polled;Average;Median;Main Story;2;3h 22m;3h 22m;Main + Extras;1;10h;10h;All PlayStyles;3;5h 35m;6h
Sonic Rush;Single-Player;Polled;Average;Median;Main Story;38;5h 31m;5h 30m;Main + Extras;18;9h 07m;9h 53m;Completionists;11;12h 21m;12h;All PlayStyles;67;7h 36m;6h 22m
N+;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Etrian Odyssey II: Heroes of Lagaard;Single-Player;Polled;Average;Median;Main Story;6;51h 06m;48h 47m;Main + Extras;3;61h 38m;64h 54m;All PlayStyles;9;54h 36m;52h 34m
Puzzle Quest: Challenge of the Warlords;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nine Hours, Nine Persons, Nine Doors;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Bleach: Dark Souls;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
