Tiger Woods PGA Tour 12: The Masters;Single-Player;Polled;Average;Median;Main Story;1;21h;21h;Main + Extras;1;19h;19h;All PlayStyles;2;20h;20h
Tiger Woods PGA Tour 11;Single-Player;Polled;Average;Median;Completionists;1;15h;15h;All PlayStyles;1;15h;15h
Pro Evolution Soccer 2009;Single-Player;Polled;Average;Median;Main Story;3;22h 40m;25h;Main + Extras;1;74h;74h;Completionists;4;80h 27m;65h;All PlayStyles;8;57h 58m;50h
Monster Hunter Tri;Single-Player;Polled;Average;Median;Main Story;11;61h 26m;58h;Main + Extras;27;163h 34m;127h 47m;Completionists;6;315h 10m;348h;All PlayStyles;44;158h 42m;110h 16m
No More Heroes 2: Desperate Struggle;Single-Player;Polled;Average;Median;Main Story;83;8h 19m;8h 24m;Main + Extras;93;11h 04m;10h 51m;Completionists;18;15h 26m;13h 30m;All PlayStyles;194;10h 18m;9h 38m
Bit.Trip Complete;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Swords & Soldiers;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
No More Heroes;Single-Player;Polled;Average;Median;Main Story;101;10h 57m;10h 30m;Main + Extras;134;13h 54m;13h 26m;Completionists;32;21h 21m;19h 30m;All PlayStyles;267;13h 41m;12h 43m
MLB Power Pros;Single-Player;Polled;Average;Median;Main Story;1;3h 03m;3h 03m;All PlayStyles;1;3h 03m;3h 03m
Mega Man 9;Single-Player;Polled;Average;Median;Main Story;101;3h 35m;3h 30m;Main + Extras;14;4h;3h 37m;Completionists;6;4h 52m;4h 39m;All PlayStyles;121;3h 42m;3h 30m
Tales of Monkey Island Chapter 5: Rise of the Pirate God;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
WarioWare: Smooth Moves;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rhythm Heaven Fever;Single-Player;Polled;Average;Median;Main Story;30;7h 50m;6h 34m;Main + Extras;22;14h 13m;12h 45m;Completionists;5;32h 25m;25h 05m;All PlayStyles;57;12h 27m;8h 40m
And Yet It Moves;Single-Player;Polled;Average;Median;Main Story;183;3h 03m;3h;Main + Extras;41;4h 45m;4h;Completionists;3;22h 26m;9h;All PlayStyles;227;3h 37m;3h
Bully: Scholarship Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pro Evolution Soccer 2008;Single-Player;Polled;Average;Median;Main Story;2;31h;31h;Main + Extras;1;35h;35h;Completionists;3;86h 36m;86h 24m;All PlayStyles;6;59h 28m;52h 30m
Call of Duty: World at War;Single-Player;Polled;Average;Median;Main Story;496;7h 23m;7h 32m;Main + Extras;91;12h 03m;10h;Completionists;33;31h 50m;20h;All PlayStyles;620;9h 22m;8h
Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Dead Space: Extraction;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
MotoHeroz;Platform;Polled;Main;Main +;100%;Not enough data.;;;;
Trauma Team;Single-Player;Polled;Average;Median;Main Story;21;24h 01m;23h 48m;Main + Extras;5;24h 10m;24h 39m;Completionists;6;26h;25h 30m;All PlayStyles;32;24h 25m;24h 49m
Pinball Hall of Fame: The Williams Collection;Single-Player;Polled;Average;Median;Main Story;2;15h 16m;15h 16m;Completionists;3;32h 20m;35h;All PlayStyles;5;25h 30m;20h
NyxQuest: Kindred Spirits;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mario Kart Wii;Single-Player;Polled;Average;Median;Main Story;114;6h 03m;5h;Main + Extras;80;14h 30m;12h 09m;Completionists;65;23h 06m;20h;All PlayStyles;259;12h 56m;10h
Art Style: ORBIENT;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Madden NFL 09 All-Play;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pro Evolution Soccer 2010;Single-Player;Polled;Average;Median;Main Story;5;44h 38m;50h;Completionists;3;86h 38m;80h;All PlayStyles;8;60h 23m;50h 05m
de Blob;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mega Man 10;Single-Player;Polled;Average;Median;Main Story;96;2h 16m;2h;Main + Extras;14;3h 25m;3h 38m;Completionists;4;6h 05m;4h 33m;All PlayStyles;114;2h 33m;2h 05m
Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Anno 1404;Single-Player;Polled;Average;Median;Main Story;19;17h 06m;17h;Main + Extras;24;40h 45m;29h 52m;Completionists;3;147h 23m;150h;All PlayStyles;46;37h 56m;22h 45m
Bit.Trip Flux;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
GoldenEye 007 (1997);Single-Player;Polled;Average;Median;Main Story;88;9h 08m;10h;Main + Extras;41;18h;15h;Completionists;29;22h 37m;20h 14m;All PlayStyles;158;13h 55m;10h
MadWorld;Single-Player;Polled;Average;Median;Main Story;80;5h 21m;5h 22m;Main + Extras;12;6h 31m;6h 51m;Completionists;4;11h;8h;All PlayStyles;96;5h 44m;5h 55m
EA Sports Active;Platform;Polled;Main;Main +;100%;Not enough data.;;;;
Madden NFL 07;Single-Player;Polled;Average;Median;Main Story;3;11h 20m;3h;Main + Extras;2;15h;15h;All PlayStyles;5;12h 48m;10h
escapeVektor: Chapter 1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
LostWinds;Single-Player;Polled;Average;Median;Main Story;24;2h 24m;2h 14m;Main + Extras;7;3h 01m;2h 42m;Completionists;36;2h 54m;2h 57m;All PlayStyles;67;2h 44m;2h 40m
Sonic the Hedgehog 4: Episode 1;Single-Player;Polled;Average;Median;Main Story;87;2h 34m;2h 30m;Main + Extras;28;3h 42m;3h 15m;Completionists;21;5h 31m;5h 25m;All PlayStyles;136;3h 16m;2h 54m
Muramasa: The Demon Blade;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tiger Woods PGA Tour 09 All-Play;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Skylanders: Spyro's Adventure;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rage of the Gladiator;Single-Player;Polled;Average;Median;Main + Extras;2;9h 24m;9h 24m;All PlayStyles;2;9h 24m;9h 24m
LEGO Star Wars: The Complete Saga;Single-Player;Polled;Average;Median;Main Story;189;13h 30m;13h 10m;Main + Extras;140;24h 15m;21h 43m;Completionists;180;40h 10m;39h 25m;All PlayStyles;509;25h 53m;21h 38m
Wii Sports Resort;Single-Player;Polled;Average;Median;Main Story;22;7h 13m;7h;Main + Extras;24;44h 29m;33h 54m;Completionists;5;73h 15m;80h;All PlayStyles;51;31h 13m;20h
Red Steel 2;Single-Player;Polled;Average;Median;Main Story;23;8h 05m;8h;Main + Extras;22;9h 53m;9h;Completionists;6;15h;14h 31m;All PlayStyles;51;9h 41m;8h 53m
Wii Fit Plus;Single-Player;Polled;Average;Median;Main Story;4;3h 53m;4h;Main + Extras;2;38h 52m;38h 52m;Completionists;2;48h 20m;48h 20m;All PlayStyles;8;23h 45m;11h 37m
Call of Duty: Black Ops;Single-Player;Polled;Average;Median;Main Story;826;7h 11m;7h;Main + Extras;218;14h 02m;10h;Completionists;69;17h 31m;15h;All PlayStyles;1.1K;9h 10m;7h 06m
EA Sports Active More Workouts;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
A Boy and His Blob;Single-Player;Polled;Average;Median;Main Story;16;9h 49m;9h 17m;Main + Extras;16;10h 36m;10h;Completionists;24;18h 31m;17h 59m;All PlayStyles;56;13h 46m;12h 10m
Bit.Trip Beat;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Trauma Center: Second Opinion;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
FIFA Soccer 09 All-Play;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
The Last Story;Single-Player;Polled;Average;Median;Main Story;90;21h 42m;21h 01m;Main + Extras;150;26h 26m;25h;Completionists;15;39h 18m;40h;All PlayStyles;255;25h 31m;24h
Rock Band;Single-Player;Polled;Average;Median;Main Story;25;7h 51m;8h;Main + Extras;17;34h 45m;28h 25m;Completionists;5;111h 30m;100h;All PlayStyles;47;28h 36m;10h
Geometry Wars: Galaxies;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Wii Fit;Single-Player;Polled;Average;Median;Main Story;13;3h 31m;3h 48m;Main + Extras;7;17h 17m;13h;Completionists;2;34h 30m;34h 30m;All PlayStyles;22;10h 43m;4h 05m
Bit.Trip Core;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
