Super Robot Taisen OG Saga: Endless Frontier;Single-Player;Polled;Average;Median;Main Story;14;33h 14m;33h 22m;Main + Extras;9;36h 49m;35h 05m;Completionists;5;42h 42m;32h 38m;All PlayStyles;28;36h 05m;34h 04m
Call of Duty: Modern Warfare - Mobilized;Single-Player;Polled;Average;Median;Main Story;6;4h 43m;4h 19m;Main + Extras;2;14h 25m;14h 25m;Completionists;1;24h;24h;All PlayStyles;9;9h;5h
Star Wars Episode III: Revenge of the Sith;Single-Player;Polled;Average;Median;Main Story;51;4h 38m;5h;Main + Extras;19;6h 08m;5h 45m;Completionists;7;9h 41m;8h;All PlayStyles;77;5h 28m;5h
Glory Days 2
Yu-Gi-Oh! Nightmare Troubadour;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Dragon Ball Z: Attack of the Saiyans;Single-Player;Polled;Average;Median;Main Story;11;24h 29m;23h;Main + Extras;9;31h 48m;30h 51m;Completionists;5;34h 20m;36h;All PlayStyles;25;29h 05m;28h
Drawn to Life;Single-Player;Polled;Average;Median;Main Story;10;12h 27m;12h 37m;Main + Extras;3;13h 40m;14h;Completionists;3;12h 36m;12h 48m;All PlayStyles;16;12h 42m;12h 43m
The Sims 3 (2009);Single-Player;Polled;Average;Median;Main Story;29;67h 11m;49h 41m;Main + Extras;14;64h 40m;65h 57m;Completionists;8;142h 53m;104h 24m;All PlayStyles;51;78h 22m;60h
Contact (2006);Single-Player;Polled;Average;Median;Main Story;18;11h 36m;11h 36m;Main + Extras;6;19h 03m;18h 30m;Completionists;4;20h 59m;21h 38m;All PlayStyles;28;14h 32m;13h 23m
Brothers In Arms DS;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Harvest Moon: Frantic Farming;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Front Mission;Single-Player;Polled;Average;Median;Main Story;10;22h 15m;21h 09m;Main + Extras;2;21h 41m;21h 41m;Completionists;1;25h;25h;All PlayStyles;13;22h 22m;22h
Dementium: The Ward;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Theme Park;Single-Player;Polled;Average;Median;Main Story;4;12h 45m;12h 31m;Main + Extras;2;13h;13h;Completionists;7;26h 46m;12h 24m;All PlayStyles;13;20h 20m;12h 24m
Mario Party DS;Single-Player;Polled;Average;Median;Main Story;18;6h 28m;6h 38m;Main + Extras;14;9h 20m;7h 15m;Completionists;8;12h 37m;10h 45m;All PlayStyles;40;8h 42m;7h
Boing! Docomodake DS;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
LEGO Harry Potter: Years 1-4;Single-Player;Polled;Average;Median;Main Story;117;12h 22m;13h;Main + Extras;94;17h 55m;17h;Completionists;186;28h 09m;26h 37m;All PlayStyles;397;21h 05m;19h
Juiced 2: Hot Import Nights;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Go! Go! Kokopolo;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Drawn to Life: The Next Chapter (DS);Single-Player;Polled;Average;Median;Main Story;5;8h 46m;8h 16m;Main + Extras;2;8h 30m;8h 30m;Completionists;3;7h 39m;9h;All PlayStyles;10;8h 23m;8h 16m
Nostalgia;Single-Player;Polled;Average;Median;Main Story;9;25h 59m;26h 22m;Main + Extras;12;30h 34m;27h 01m;Completionists;4;49h 20m;49h 21m;All PlayStyles;25;31h 55m;29h
Bionicle Heroes;Single-Player;Polled;Average;Median;Main Story;7;8h 59m;9h 56m;Main + Extras;4;14h 38m;10h 46m;Completionists;11;21h 41m;18h 26m;All PlayStyles;22;16h 22m;14h 16m
LEGO Batman: The Videogame;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Skate It;Single-Player;Polled;Average;Median;Main Story;1;6h;6h;Main + Extras;1;10h;10h;All PlayStyles;2;8h;8h
FIFA 07 Soccer;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pac 'n Roll;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Guitar Hero: On Tour Decades;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Jam Sessions;Single-Player;Polled;Average;Median;Main Story;1;15m;15m;All PlayStyles;1;15m;15m
DodoGo! Robo;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Electroplankton;Single-Player;Polled;Average;Median;Main Story;12;28m;30m;Completionists;2;45m;45m;All PlayStyles;14;30m;30m
Moon (2009);Single-Player;Polled;Average;Median;Main Story;5;4h 34m;4h 30m;Main + Extras;6;5h 45m;5h 35m;Completionists;1;5h 23m;5h 23m;All PlayStyles;12;5h 14m;5h 07m
Kirby: Squeak Squad;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nanostray;Single-Player;Polled;Average;Median;Main Story;11;1h 24m;1h 22m;All PlayStyles;11;1h 24m;1h 22m
My Word Coach;Platform;Polled;Main;Main +;100%;Not enough data.;;;;
Phantasy Star Ø;Single-Player;Polled;Average;Median;Main Story;10;15h 42m;13h 30m;Main + Extras;3;58h 31m;45h;All PlayStyles;13;25h 35m;16h 15m
TouchMaster;Single-Player;Polled;Average;Median;Completionists;1;11h 15m;11h 15m;All PlayStyles;1;11h 15m;11h 15m
Ontamarama;Single-Player;Polled;Average;Median;Main Story;1;1h;1h;All PlayStyles;1;1h;1h
Madden NFL 08;Single-Player;Polled;Average;Median;Main Story;4;22h 15m;21h;Main + Extras;2;150h 30m;150h 30m;Completionists;2;32h 30m;32h 30m;All PlayStyles;8;56h 52m;24h 30m
Pipe Mania (2008);Single-Player;Polled;Average;Median;Completionists;1;20h 25m;20h 25m;All PlayStyles;1;20h 25m;20h 25m
DreamWorks Kung Fu Panda;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Guitar Hero: On Tour;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Over the Hedge;Single-Player;Polled;Average;Median;Main Story;6;5h 21m;5h 11m;Main + Extras;4;8h 13m;7h 12m;Completionists;2;12h 30m;12h 30m;All PlayStyles;12;7h 30m;6h 42m
FIFA World Cup: Germany 2006;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Draglade;Single-Player;Polled;Average;Median;Main Story;3;4h 02m;4h 04m;Main + Extras;1;7h 34m;7h 34m;All PlayStyles;4;4h 55m;4h 04m
Bird & Beans;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Final Fantasy: The 4 Heroes of Light;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Space Bust-a-Move;Single-Player;Polled;Average;Median;Main Story;2;2h 30m;2h 30m;Completionists;1;7h 02m;7h 02m;All PlayStyles;3;4h;4h
Super Collapse! 3;Single-Player;Polled;Average;Median;Main Story;1;6h 25m;6h 25m;Completionists;1;12h 56m;12h 56m;All PlayStyles;2;9h 41m;9h 41m
Avalon Code;Single-Player;Polled;Average;Median;Main Story;6;22h 50m;22h 35m;Main + Extras;2;30h 24m;30h 24m;Completionists;1;72h;72h;All PlayStyles;9;29h 59m;25h
Pac-Pix;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Digimon World DS;Single-Player;Polled;Average;Median;Main Story;10;23h 07m;22h 02m;Main + Extras;6;34h 06m;35h 39m;All PlayStyles;16;27h 14m;25h 22m
Save the Turtles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Resident Evil: Deadly Silence;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Spectrobes: Beyond the Portals;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Gunpey DS;Single-Player;Polled;Average;Median;Completionists;1;8h;8h;All PlayStyles;1;8h;8h
Scurge: Hive;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nervous Brickdown;Single-Player;Polled;Average;Median;Main Story;1;8h;8h;All PlayStyles;1;8h;8h
The Sims 2;Single-Player;Polled;Average;Median;Main Story;30;33h 37m;28h 54m;Main + Extras;14;50h 34m;40h;Completionists;3;175h;200h;All PlayStyles;47;47h 42m;30h
