Outriders;Single-Player;Polled;Average;Median;Main Story;37;15h 05m;14h 34m;Main + Extras;77;38h 42m;33h 31m;Completionists;12;70h 17m;67h;All PlayStyles;126;34h 46m;30h
Marvel's Avengers;Single-Player;Polled;Average;Median;Main Story;139;11h 49m;11h 30m;Main + Extras;82;21h 01m;19h;Completionists;7;87h 45m;87h 36m;All PlayStyles;228;17h 27m;12h 43m
Haven (2020);Single-Player;Polled;Average;Median;Main Story;24;9h 41m;10h;Main + Extras;65;14h 05m;14h;Completionists;27;18h 04m;18h;All PlayStyles;116;14h 06m;14h
Ride 4;Single-Player;Polled;Average;Median;Main Story;2;30h;30h;Main + Extras;1;150h;150h;Completionists;1;250h;250h;All PlayStyles;4;115h;100h
Assassin's Creed Valhalla: Wrath of the Druids;Single-Player;Polled;Average;Median;Main Story;8;8h 09m;7h 11m;Main + Extras;7;14h 21m;13h;Completionists;16;19h 15m;18h 30m;All PlayStyles;31;15h 16m;15h
Worms Rumble;Multi-Player;Polled;Average;Median;Competitive;2;10h 30m;10h 30m
Maquette;Single-Player;Polled;Average;Median;Main Story;74;3h 39m;3h 30m;Main + Extras;18;4h 01m;4h 01m;Completionists;38;5h 57m;5h;All PlayStyles;130;4h 22m;4h
Spacebase Startopia
Warhammer: Chaosbane;Single-Player;Polled;Average;Median;Main Story;37;9h 47m;10h;Main + Extras;17;15h 58m;15h;Completionists;5;42h 35m;39h 24m;All PlayStyles;59;14h 21m;10h 25m
Oddworld: Soulstorm;Single-Player;Polled;Average;Median;Main Story;11;19h 32m;20h;Main + Extras;18;28h 22m;26h 30m;Completionists;1;35h;35h;All PlayStyles;30;25h 21m;23h
