The Legend of Zelda: Ocarina of Time 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Fire Emblem: Awakening;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
3D Fantasy Zone II W;Single-Player;Polled;Average;Median;Main Story;2;1h 04m;1h 04m;Completionists;2;4h 02m;4h 02m;All PlayStyles;4;2h 33m;1h 48m
Fire Emblem Echoes: Shadows of Valentia;Single-Player;Polled;Average;Median;Main Story;189;35h 33m;35h;Main + Extras;215;48h 15m;45h 40m;Completionists;30;69h 24m;63h 03m;All PlayStyles;434;44h 11m;40h 47m
Mario & Luigi: Dream Team;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Professor Layton and the Azran Legacy;Single-Player;Polled;Average;Median;Main Story;63;16h 30m;16h;Main + Extras;81;26h 06m;25h 19m;Completionists;39;38h 34m;36h 50m;All PlayStyles;183;25h 27m;22h
Star Fox 64 3D;Single-Player;Polled;Average;Median;Main Story;208;1h 49m;1h 40m;Main + Extras;63;5h 40m;4h 45m;Completionists;22;13h 58m;12h 18m;All PlayStyles;293;3h 33m;2h
Phoenix Wright: Ace Attorney - Spirit of Justice;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Persona Q2: New Cinema Labyrinth;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Bravely Second: End Layer;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Zero Escape: Zero Time Dilemma;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Etrian Odyssey Nexus;Single-Player;Polled;Average;Median;Main Story;3;63h 39m;65h;Main + Extras;7;86h 14m;83h;Completionists;2;154h 48m;154h 48m;All PlayStyles;12;92h 01m;81h 45m
Dragon Quest VII: Fragments of the Forgotten Past (2016);Single-Player;Polled;Average;Median;Main Story;103;73h 34m;72h 08m;Main + Extras;102;89h 24m;86h 55m;Completionists;11;134h 04m;127h 08m;All PlayStyles;216;84h 07m;79h 53m
3D After Burner II;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Shin Megami Tensei: Strange Journey Redux;Single-Player;Polled;Average;Median;Main Story;26;44h 43m;44h 30m;Main + Extras;53;75h 14m;69h 11m;Completionists;3;111h;106h 39m;All PlayStyles;82;66h 52m;60h
BoxBoxBoy!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Etrian Odyssey Untold: The Millennium Girl;Single-Player;Polled;Average;Median;Main Story;31;47h 07m;46h;Main + Extras;47;64h 07m;63h 03m;Completionists;3;100h 51m;95h;All PlayStyles;81;58h 58m;54h
Mutant Mudds;Single-Player;Polled;Average;Median;Main Story;12;5h 03m;5h 13m;Main + Extras;13;6h 37m;6h;Completionists;31;9h 22m;9h;All PlayStyles;56;7h 48m;7h 14m
Gunman Clive 2;Single-Player;Polled;Average;Median;Main Story;61;1h 57m;1h 48m;Main + Extras;10;3h 40m;3h 48m;Completionists;5;8h 16m;5h;All PlayStyles;76;2h 36m;2h
Etrian Odyssey V: Beyond the Myth;Single-Player;Polled;Average;Median;Main Story;13;42h 02m;41h 37m;Main + Extras;11;59h 31m;58h 30m;Completionists;5;106h 18m;90h 32m;All PlayStyles;29;59h 45m;54h 25m
Style Savvy: Styling Star;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Yo-kai Watch 3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
BOXBOY!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Kirby: Triple Deluxe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Hatsune Miku: Project Mirai DX;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Dead or Alive: Dimensions;Single-Player;Polled;Average;Median;Main Story;27;3h 56m;3h 47m;Main + Extras;12;11h 23m;9h 56m;Completionists;3;17h 17m;16h 18m;All PlayStyles;42;7h 01m;5h 09m
Kirby's Extra Epic Yarn;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Monster Hunter 3 Ultimate;Single-Player;Polled;Average;Median;Main Story;63;77h 13m;70h;Main + Extras;65;172h 11m;135h;Completionists;16;670h 50m;550h;All PlayStyles;144;186h 02m;108h 31m
Stella Glow;Single-Player;Polled;Average;Median;Main Story;43;49h 54m;48h 46m;Main + Extras;44;55h 22m;54h 25m;Completionists;9;83h;75h 58m;All PlayStyles;96;55h 30m;51h 59m
Professor Layton vs. Phoenix Wright: Ace Attorney;Single-Player;Polled;Average;Median;Main Story;150;24h 18m;24h;Main + Extras;91;27h 56m;27h 45m;Completionists;73;30h 21m;29h 39m;All PlayStyles;314;26h 46m;25h 26m
ZEN Pinball 3D;Single-Player;Polled;Average;Median;Main Story;1;26m;26m;All PlayStyles;1;26m;26m
Captain Toad: Treasure Tracker;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
