THE WALKING DEAD: A TELLTALE GAMES SERIES;89;8.8;PC;Telltale Games;Telltale Games;Apr 24, 2012;Based on Robert Kirkman's comic book series, The Walking Dead brings to life a world devastated by an undead apocalypse and the horrifying choices you're forced to make to survive. Play the role of Lee Everett, a convicted criminal, who has been given a second chance at life in a world… Expand;14 ;Compilation,Miscellaneous,Adventure,Compilation,Point-and-Click
AGE OF MYTHOLOGY;89;8.9;PC;Microsoft Game Studios;Ensemble Studios;Nov 1, 2002;Age of Mythology transports players to a time when heroes did battle with monsters of legend and the gods intervened in the affairs of mortal men. Players wage war using human armies and diplomacy, progress through development ages, enhance military and economic performance with… Expand;31 ;Strategy,Real-Time,Fantasy,General,Fantasy
SACRIFICE;89;8.7;PC;Interplay;Shiny Entertainment;Nov 5, 2000;Sacrifice provides a truly fresh approach in the 3-D RTS genre, allowing players to act as both commander and combatant over huge, real-time, generated landscapes in single or multiplayer modes. Wizards will not be disappointed as Sacrifice serves up over 50 spells and creatures. [Interplay];31 ;Strategy,Real-Time,Fantasy,General,Fantasy
DARK SOULS III;89;8.4;PC;Bandai Namco Games;From Software;Apr 11, 2016;Developed by Japanese developer FromSoftware, DARK SOULS III is the latest chapter in the DARK SOULS series with its trademark sword and sorcery combat and rewarding action RPG gameplay. Players travel across a wide variety of locations in an interconnected world of unrelenting challenge and… Expand;56 ;Role-Playing,Action RPG
PILLARS OF ETERNITY;89;8.3;PC;Paradox Interactive;Obsidian Entertainment;Mar 26, 2015;Eternity aims to recapture the magic, imagination, depth, and nostalgia of classic RPG's that Obsidian enjoyed making - and playing. Eternity takes the central hero, memorable companions and the epic exploration of Baldur’s Gate, adds in the fun, intense combat and dungeon diving of Icewind… Expand;71 ;PC-style RPG,Third-Person,PC-style RPG,Role-Playing,Western-Style
THE ELDER SCROLLS III: MORROWIND;89;8.8;PC;Bethesda Softworks;Bethesda Softworks;May 1, 2002;An epic, open-ended single-player game where you create and play any kind of character you can imagine. Be the noble hero embarking on an epic quest, or an insidious thief rising to leadership of his guild. Be a malevolent sorcerer developing the ultimate spell of destruction, or a reverent… Expand;30 ;Role-Playing,First-Person,First-Person,Western-Style
ROCKSMITH 2014 EDITION;89;7.9;PC;Ubisoft;Ubisoft;Oct 22, 2013;Rocksmith 2014 Edition lets players plug in any electric guitar or bass directly into your system and begin learning guitar with the Rocksmith Method.;7 ;Action,Miscellaneous,Rhythm,Music,Music
FALLOUT;89;8.8;PC;Interplay;Black Isle Studios;Oct 9, 1997;Set in the aftermath of a world-wide nuclear war, Fallout will challenge you to survive in an unknown and dangerous world. You will take the role of a Vault-dweller, a person who has grown up in a secluded, underground survival Vault. Circumstances arise that force you to go Outside -- to a… Expand;12 ;Role-Playing,First-Person,First-Person,PC-style RPG,PC-style RPG,Western-Style
WORLD SOCCER WINNING ELEVEN 9;89;8.2;PC;Konami;KCET;Apr 28, 2006;Arsenal's Thierry Henry and Chelsea's John Terry stare out from the box of Pro Evolution Soccer 5, both men at the top of their game in the Premiership, and both are die-hard fans of the PES series. The retuned controls in the 2005 edition give players more control over weighted passes,… Expand;7 ;Sports,Traditional,Team,Soccer,Sim,Sim
WORLDWIDE SOCCER MANAGER 2005;89;8.3;PC;Sega;Sports Interactive;Dec 7, 2004;(Also known as "WorldWide Soccer Manager 2005") Sports Interactive have crafted a superbly detailed masterpiece in Football Manager 2005. Manager Mind games: With Football Manager, mind games can play a key part in every game. Put your fellow managers under the strain with a few white lies… Expand;18 ;Sports,Traditional,Team,Soccer,Management,Management
DEAD CELLS;89;8.0;PC;Motion Twin;Motion Twin;Aug 7, 2018;Dead Cells is a rogue-lite, metroidvania action-platformer. You'll explore a sprawling, ever-changing castle... assuming you’re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat.;34 ;Action,Platformer,2D
THERE IS NO GAME : WRONG DIMENSION;89;8.9;PC;Draw Me A Pixel;Draw Me A Pixel;Aug 6, 2020;There is no game. So don't go messing things up by clicking everywhere. You don’t want to be kicked out of your video game world, do you? Of course not!+;9 ;Adventure,General,Point-and-Click
LEFT 4 DEAD;89;9.1;PC;Electronic Arts ;Valve Software;Nov 17, 2008;Fight together...or die alone. A new and highly virulent strain of the rabies virus emerges and spreads through the human population with frightening speed. The pandemic's victims become grotesquely disfigured, wildly violent psychopaths, attacking the uninfected on sight. One of the "lucky"… Expand;58 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
LEFT 4 DEAD 2;89;8.4;PC;Electronic Arts;Valve Software;Nov 16, 2009;Set in the zombie apocalypse, Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead. This co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive… Expand;55 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Tactical
F1 2017;89;7.3;PC;Codemasters;Codemasters;Aug 24, 2017;Win the 2017 World Championship, break every record in the fastest ever F1 cars, and race some of the most iconic F1 cars of the last 30 years. The game sports an even deeper ten year Career, more varied gameplay in the new ‘Championships’ mode, and a host of other new features, both online… Expand;13 ;Racing,Simulation,Automobile
DEVIL MAY CRY 5;89;8.6;PC;Capcom;Capcom;Mar 7, 2019;The story is set several years after Devil May Cry 4.+Legendary DMC action returns, made all the more stylish by the power modern gaming has to offer.
Behold stunning visuals built upon the technology that brought you Resident Evil 7 biohazard. High framerate graphics and flexible design… Expand;21 ;Action Adventure,General
NASCAR RACING 2002 SEASON;89;5.5;PC;Sierra Entertainment;Papyrus;Feb 14, 2002;Race Against Jeff Gordon, Kevin Harvick, Dale Earnhardt Jr., Dale Jarrett, and more in the 2002 Season! Get behind the wheel of a 750 horsepower stock car and battle for the championship on real-life tracks. Get under the hood to fine-tune your car or just jump in and race against the best… Expand;15 ;Driving,Racing,Simulation,Stock Car,Stock Car,Automobile
MASS EFFECT;89;8.6;PC;Electronic Arts;BioWare;May 28, 2008;As the first human on the galactic stage, you must uncover the greatest threat to civilization. Your job is complicated by the very fact of your humanity, as no one trusts you and you need to find a way to convince everyone of the grave threat. You will travel across an expansive universe to… Expand;45 ;Role-Playing,Action RPG,Console-style RPG,Japanese-Style,Western-Style
COMBAT MISSION: BARBAROSSA TO BERLIN;89;7.7;PC;Battlefront.com;Big Time Software;Oct 29, 2002;CMBB is the sequel to the award winning "Combat Mission: Beyond Overlord" game. CMBB is a 1 or 2 player, hybrid turn-based/realtime 3D simulation of WWII tactical warfare on the Eastern Front, from June 1941 through May 1945. It combines unparalleled game depth, stunning graphics and sound… Expand;12 ;Strategy,Real-Time,Wargame,Real-Time,General
HOMEWORLD: CATACLYSM;89;8.8;PC;Sierra Entertainment;Barking Dog;Sep 7, 2000;Homeworld: Cataclysm boasts 18 all-new ships, 25 new technologies, 17 single-player missions, and fantastic multiplay, while improving on the interface and technology that earned Homeworld 1999's highest accolades. [Sierra Studios];25 ;Strategy,Real-Time,Sci-Fi,Sci-Fi,General
