Mario vs. Donkey Kong: Tipping Stars,70,7.4,3DS,March 5, 2015,/game/3ds/mario-vs-donkey-kong-tipping-stars,https://static.metacritic.com/images/products/games/8/bf3203c997a76e2a95660e0a3587a956-98.jpg
Inazuma Eleven 3: Team Ogre Attacks!,70,7.5,3DS,February 14, 2014,/game/3ds/inazuma-eleven-3-team-ogre-attacks!,https://static.metacritic.com/images/products/games/0/3f490d40a021cd4a94e21401c47bd654-98.jpg
Inazuma Eleven 3: Lightning Bolt,70,7.4,3DS,September 27, 2013,/game/3ds/inazuma-eleven-3-lightning-bolt,https://static.metacritic.com/images/products/games/1/8e3dcf9bf5843fdbca1a22a0418016b6-98.jpg
Project X Zone,70,7.4,3DS,June 25, 2013,/game/3ds/project-x-zone,https://static.metacritic.com/images/products/games/2/7cb7e9a1e029beb73d5cdb15999f0937-98.jpg
Aero Porter,70,7.4,3DS,November 29, 2012,/game/3ds/aero-porter,https://static.metacritic.com/images/products/games/6/bbcc90e0c1900a967e68e446f0688b29-98.jpg
Pokemon Battle Trozei,70,7.3,3DS,March 20, 2014,/game/3ds/pokemon-battle-trozei,https://static.metacritic.com/images/products/games/9/5599d150b96d265d1453f1c3abc12e42-98.jpg
Code Name: S.T.E.A.M.,69,7.8,3DS,March 13, 2015,/game/3ds/code-name-steam,https://static.metacritic.com/images/products/games/4/4a61861bae8079be0255f20fcce45561-98.jpg
Pokemon Super Mystery Dungeon,69,8.3,3DS,November 20, 2015,/game/3ds/pokemon-super-mystery-dungeon,https://static.metacritic.com/images/products/games/9/132dc7c4ea4094babbaa5403edc0eddc-98.jpg
Final Fantasy Explorers,69,8.5,3DS,January 26, 2016,/game/3ds/final-fantasy-explorers,https://static.metacritic.com/images/products/games/8/a7b7b171f6c6670e6ecc608ab81f7c86-98.jpg
River City: Tokyo Rumble,69,7.6,3DS,September 27, 2016,/game/3ds/river-city-tokyo-rumble,https://static.metacritic.com/images/products/games/9/9292ae776f1e44efda7385862aba18a1-98.jpg
Mario Tennis Open,69,6.9,3DS,May 20, 2012,/game/3ds/mario-tennis-open,https://static.metacritic.com/images/products/games/0/de77f7f438a98132dbb068456e85ce0d-98.jpg
Dr. Mario: Miracle Cure,69,6.8,3DS,June 11, 2015,/game/3ds/dr-mario-miracle-cure,https://static.metacritic.com/images/products/games/5/8229949d1e864bb313b0d3178e93eda6-98.jpg
Shinobi,69,7.4,3DS,November 15, 2011,/game/3ds/shinobi,https://static.metacritic.com/images/products/games/5/d6d29a713aee7a63f3191c15c0fe0d05-98.jpg
Kirby's Blowout Blast,69,7.1,3DS,July 6, 2017,/game/3ds/kirbys-blowout-blast,https://static.metacritic.com/images/products/games/5/04d835f552cfdf25c2745551bc4f123d-98.jpg
Fire Emblem Warriors,69,8.0,3DS,October 20, 2017,/game/3ds/fire-emblem-warriors,https://static.metacritic.com/images/products/games/4/3f8a07618928e55dcef474f07e7dfa5f-98.jpg
Hey! Pikmin,69,6.8,3DS,July 28, 2017,/game/3ds/hey!-pikmin,https://static.metacritic.com/images/products/games/5/8f802aa71e2c69f78f57b8ae2af51bcd-98.jpg
The Legend of Kusakari,69,tbd,3DS,August 25, 2016,/game/3ds/the-legend-of-kusakari,https://static.metacritic.com/images/products/games/1/9aff111beac2fded8d6a8dceb54b352d-98.jpg
Brain Age: Concentration Training,69,7.3,3DS,February 10, 2013,/game/3ds/brain-age-concentration-training,https://static.metacritic.com/images/products/games/3/adf8239fbf7fd6c31962755a7b0ed019-98.jpg
Heroes of Ruin,69,7.4,3DS,July 17, 2012,/game/3ds/heroes-of-ruin,https://static.metacritic.com/images/products/games/1/b2e4c2724ddb6d0c62cb84c79f3fc236-98.jpg
Dillon's Dead-Heat Breakers,69,7.6,3DS,May 24, 2018,/game/3ds/dillons-dead-heat-breakers,https://static.metacritic.com/images/products/games/9/a98fb2ecaf7c66e2a48404feae99d8ae-98.jpg
Ultimate NES Remix,69,7.8,3DS,November 7, 2014,/game/3ds/ultimate-nes-remix,https://static.metacritic.com/images/products/games/1/b6596fdb58cac98f1ab1a01d6429f57a-98.jpg
Liberation Maiden,69,7.6,3DS,October 25, 2012,/game/3ds/liberation-maiden,https://static.metacritic.com/images/products/games/5/ac62b7249371bafce9e909cacc691c09-98.jpg
Scribblenauts Unmasked: A DC Comics Adventure,68,6.4,3DS,September 24, 2013,/game/3ds/scribblenauts-unmasked-a-dc-comics-adventure,https://static.metacritic.com/images/products/games/7/18a512667210958222d2c9282484bc65-98.jpg
Picross e2,68,7.1,3DS,July 25, 2013,/game/3ds/picross-e2,https://static.metacritic.com/images/products/games/7/bea445a1fab7dd0508e1766961dcd9c3-98.jpg
AiRace Speed,68,7.6,3DS,September 19, 2013,/game/3ds/airace-speed,https://static.metacritic.com/images/products/games/0/f597f860aa79f47457d29c861cf685c1-98.jpg
Freakyforms: Your Creations, Alive!,68,7.7,3DS,November 10, 2011,/game/3ds/freakyforms-your-creations-alive!,https://static.metacritic.com/images/products/games/2/518e8f33f051c7fb8ce297b14c6c3c72-98.jpg
Batman: Arkham Origins Blackgate,68,7.0,3DS,October 25, 2013,/game/3ds/batman-arkham-origins-blackgate,https://static.metacritic.com/images/products/games/5/2feb4b3ae8908d7ba580236ede032ef7-98.jpg
Star Wars Pinball,68,5.4,3DS,September 19, 2013,/game/3ds/star-wars-pinball,https://static.metacritic.com/images/products/games/4/45322b482cc2f37d483b97bfdb1dfdf3-98.jpg
Mario Party: Star Rush,68,6.9,3DS,November 4, 2016,/game/3ds/mario-party-star-rush,https://static.metacritic.com/images/products/games/5/16823ee58c09fa77f5dd09c5edcac188-98.jpg
Tokyo Crash Mobs,68,7.4,3DS,January 17, 2013,/game/3ds/tokyo-crash-mobs,https://static.metacritic.com/images/products/games/2/9de0f1fbe94ae03285286d4a76cbc7ae-98.jpg
Picross e4,68,tbd,3DS,May 1, 2014,/game/3ds/picross-e4,https://static.metacritic.com/images/products/games/2/7dbe5795fde4f33fa722af9c94be026b-98.jpg
Lord of Magna: Maiden Heaven,68,7.4,3DS,June 2, 2015,/game/3ds/lord-of-magna-maiden-heaven,https://static.metacritic.com/images/products/games/8/29f13535850db335fe537571fd9cd9bc-98.jpg
3D Classics: TwinBee,68,7.3,3DS,September 22, 2011,/game/3ds/3d-classics-twinbee,https://static.metacritic.com/images/products/games/7/b261eabc85ef1811e5b1fed9a6812142-98.jpg
Dillon's Rolling Western: The Last Ranger,68,7.0,3DS,April 11, 2013,/game/3ds/dillons-rolling-western-the-last-ranger,https://static.metacritic.com/images/products/games/1/52b69d1d801af3067b4dcb6005a3c589-98.jpg
Skylanders Swap Force,68,6.1,3DS,October 13, 2013,/game/3ds/skylanders-swap-force,https://static.metacritic.com/images/products/games/0/00484549e42c5ec0d08ee3f50d3da7f4-98.jpg
Tetris Ultimate,68,4.4,3DS,November 11, 2014,/game/3ds/tetris-ultimate,https://static.metacritic.com/images/products/games/7/296d881e66327186712271506f900773-98.jpg
The Legend of Legacy,67,7.1,3DS,October 13, 2015,/game/3ds/the-legend-of-legacy,https://static.metacritic.com/images/products/games/3/848cee30868f6a535175777ae2d1cc47-98.jpg
Yo-kai Watch Blasters: Red Cat Corps,67,7.5,3DS,September 7, 2018,/game/3ds/yo-kai-watch-blasters-red-cat-corps,https://static.metacritic.com/images/products/games/8/6ab476f1fa9dbc3d324692e8d60a9198-98.jpg
FIFA Soccer 12,67,4.2,3DS,September 27, 2011,/game/3ds/fifa-soccer-12,https://static.metacritic.com/images/products/games/5/bf977737edef73e161826f3d9a92aaea-98.jpg
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,67,7.2,3DS,November 13, 2012,/game/3ds/adventure-time-hey-ice-king!-whyd-you-steal-our-garbage!,https://static.metacritic.com/images/products/games/9/2f899e96eed77b15fe13597e9d79dd4f-98.jpg
Mahjong Cub3d,67,5.3,3DS,October 11, 2011,/game/3ds/mahjong-cub3d,https://static.metacritic.com/images/products/games/4/acea952c1fb6b685c3477f9aede108ed-98.jpg
Yo-kai Watch Blasters: White Dog Squad,67,7.6,3DS,September 7, 2018,/game/3ds/yo-kai-watch-blasters-white-dog-squad,https://static.metacritic.com/images/products/games/9/5c0f69d7b23593d8f82f13716208d3fe-98.jpg
Code of Princess,67,7.4,3DS,October 9, 2012,/game/3ds/code-of-princess,https://static.metacritic.com/images/products/games/1/ae3628b7f15767eb376251770739496a-98.jpg
Urban Trial Freestyle 2,67,6.3,3DS,March 30, 2017,/game/3ds/urban-trial-freestyle-2,https://static.metacritic.com/images/products/games/1/9715507c299aa69823541cac5a23d4c9-98.jpg
LEGO Star Wars III: The Clone Wars,67,6.4,3DS,March 27, 2011,/game/3ds/lego-star-wars-iii-the-clone-wars,https://static.metacritic.com/images/products/games/3/27c449676ea9af4ab755d9e0f343a8c3-98.jpg
Miitopia,67,7.9,3DS,July 28, 2017,/game/3ds/miitopia,https://static.metacritic.com/images/products/games/1/dee0706e6b85472f31c0660c6f45d29d-98.jpg
Sonic Generations,66,6.8,3DS,November 22, 2011,/game/3ds/sonic-generations,https://static.metacritic.com/images/products/games/0/94e366be92ee0841f60180774ff06aa0-98.jpg
Kirby Fighters Deluxe,66,6.4,3DS,August 29, 2014,/game/3ds/kirby-fighters-deluxe,https://static.metacritic.com/images/products/games/2/6f3fdbeb59ef7c6936b20ed516614764-98.jpg
Animal Crossing: Happy Home Designer,66,7.0,3DS,September 25, 2015,/game/3ds/animal-crossing-happy-home-designer,https://static.metacritic.com/images/products/games/4/000d6ead47dad2c1fb49257474de8366-98.jpg
AiRace Xeno,66,6.9,3DS,June 12, 2014,/game/3ds/airace-xeno,https://static.metacritic.com/images/products/games/9/310e1d984a9c9513802c3632fafbf4a0-98.jpg
Picross e3,66,7.0,3DS,October 3, 2013,/game/3ds/picross-e3,https://static.metacritic.com/images/products/games/6/9533118af0f11c7fc1723ebb9cf7213b-98.jpg
Mario & Sonic at the London 2012 Olympic Games,66,6.4,3DS,February 14, 2012,/game/3ds/mario-sonic-at-the-london-2012-olympic-games,https://static.metacritic.com/images/products/games/9/0e1aa1bb4ad8bb07ea16f0b3c00669fe-98.jpg
Nintendo Pocket Football Club,65,7.4,3DS,April 17, 2014,/game/3ds/nintendo-pocket-football-club,https://static.metacritic.com/images/products/games/3/bf5d45c678d7148646dfe6fd5ede9b1c-98.jpg
Unchained Blades,65,7.7,3DS,January 3, 2013,/game/3ds/unchained-blades,https://static.metacritic.com/images/products/games/1/cd1d452196a1f9c33eb6a539bdc08cc7-98.jpg
Dillon's Rolling Western,65,7.5,3DS,February 22, 2012,/game/3ds/dillons-rolling-western,https://static.metacritic.com/images/products/games/1/dbae7fa1db2495e47ac2f4b2d3966248-98.jpg
Need for Speed: The Run,65,6.7,3DS,November 15, 2011,/game/3ds/need-for-speed-the-run,https://static.metacritic.com/images/products/games/1/7a78ae160ccd0cb251672a0686481b5d-98.jpg
Dedede's Drum Dash Deluxe,65,7.3,3DS,August 29, 2014,/game/3ds/dededes-drum-dash-deluxe,https://static.metacritic.com/images/products/games/1/7b5bd69e2ad5072d5245d37254e836dd-98.jpg
Resident Evil: The Mercenaries 3D,65,6.6,3DS,June 28, 2011,/game/3ds/resident-evil-the-mercenaries-3d,https://static.metacritic.com/images/products/games/9/de2b4cd7c4c38e7a2868f78ebabf0a00-98.jpg
Yoshi's New Island,64,6.2,3DS,March 14, 2014,/game/3ds/yoshis-new-island,https://static.metacritic.com/images/products/games/5/ea616d16ac24e630c8a4c2cda047fc9c-98.jpg
Bloo Kid 2,64,tbd,3DS,May 7, 2015,/game/3ds/bloo-kid-2,https://static.metacritic.com/images/products/games/7/eeb52378bc2b6b8b939429173dcbc3ad-98.jpg
Metroid Prime: Federation Force,64,5.5,3DS,August 19, 2016,/game/3ds/metroid-prime-federation-force,https://static.metacritic.com/images/products/games/8/643631decc789d35c9bef1462b0fce22-98.jpg
Tekken 3D Prime Edition,64,6.2,3DS,February 14, 2012,/game/3ds/tekken-3d-prime-edition,https://static.metacritic.com/images/products/games/1/185ae321eaecb382c05a5b393c17830d-98.jpg
Tank Troopers,64,5.8,3DS,February 16, 2017,/game/3ds/tank-troopers,https://static.metacritic.com/images/products/games/6/c3dfd184820fa5c810e3c9f4ac335180-98.jpg
The Delusions of Von Sottendorff and His Squared Mind,64,6.8,3DS,December 17, 2015,/game/3ds/the-delusions-of-von-sottendorff-and-his-squared-mind,https://static.metacritic.com/images/products/games/1/124d75f15b420194bcf54f7fefa55e7a-98.jpg
Tappingo,64,6.4,3DS,February 27, 2014,/game/3ds/tappingo,https://static.metacritic.com/images/products/games/8/8970a00c8be478a0769b3c2c42a04b91-98.jpg
Urban Trial Freestyle,64,7.5,3DS,June 27, 2013,/game/3ds/urban-trial-freestyle,https://static.metacritic.com/images/products/games/4/671dae36c6d17c8c8ac2825511dd6f6b-98.jpg
SpongeBob Squigglepants 3D,64,6.4,3DS,May 17, 2011,/game/3ds/spongebob-squigglepants-3d,https://static.metacritic.com/images/products/games/2/bc82ed14d838b38d8ca0aab54f9bcf38-98.jpg
BlazBlue: Continuum Shift II,64,6.4,3DS,May 31, 2011,/game/3ds/blazblue-continuum-shift-ii,https://static.metacritic.com/images/products/games/6/7a9f88fa581e2dc6647911393f5a975f-98.jpg
RPG Maker Fes,64,5.8,3DS,June 27, 2017,/game/3ds/rpg-maker-fes,https://static.metacritic.com/images/products/games/2/9fc04446daaabb3b324857884c582309-98.jpg
Disney Epic Mickey: The Power of Illusion,63,5.9,3DS,November 18, 2012,/game/3ds/disney-epic-mickey-the-power-of-illusion,https://static.metacritic.com/images/products/games/0/9c067f0ad166cbec0d680ad37830e13a-98.jpg
Harvest Moon 3D: The Tale of Two Towns,63,6.5,3DS,November 1, 2011,/game/3ds/harvest-moon-3d-the-tale-of-two-towns,https://static.metacritic.com/images/products/games/1/ec64292d302fd00e928ac3c1845ad96b-98.jpg
Radiohammer,63,tbd,3DS,December 10, 2015,/game/3ds/radiohammer,https://static.metacritic.com/images/products/games/3/60a9e45be7e2c2de0057084ece95d981-98.jpg
Sonic & All-Stars Racing Transformed,63,5.6,3DS,February 12, 2013,/game/3ds/sonic-all-stars-racing-transformed,https://static.metacritic.com/images/products/games/5/372f5e95396795bc95c3ee11b36e0794-98.jpg
Titan Attacks!,63,tbd,3DS,February 26, 2015,/game/3ds/titan-attacks!,https://static.metacritic.com/images/products/games/1/44174370e118717c5411145f5ab19feb-98.jpg
Ace Combat: Assault Horizon Legacy+,63,6.2,3DS,February 10, 2015,/game/3ds/ace-combat-assault-horizon-legacy+,https://static.metacritic.com/images/products/games/7/dd6fcc3d688512a66f3fe1bfb25da118-98.jpg
Freakyforms Deluxe: Your Creations, Alive!,63,7.5,3DS,November 5, 2012,/game/3ds/freakyforms-deluxe-your-creations-alive!,https://static.metacritic.com/images/products/games/8/4a010915b69ce543ac0b45b525a5aada-98.jpg
Ninja Usagimaru: The Mysterious Karakuri Castle,63,tbd,3DS,September 29, 2016,/game/3ds/ninja-usagimaru-the-mysterious-karakuri-castle,https://static.metacritic.com/images/products/games/5/a028ac596dbd8d34763f0124ad1a363a-98.jpg
Samurai Warriors Chronicles 3,63,6.5,3DS,June 30, 2015,/game/3ds/samurai-warriors-chronicles-3,https://static.metacritic.com/images/products/games/4/bf80f6901e567d1d51c3fb3ef2e9ecf3-98.jpg
Weapon Shop de Omasse,63,7.5,3DS,February 20, 2014,/game/3ds/weapon-shop-de-omasse,https://static.metacritic.com/images/products/games/1/4504322910c345733965b30152ec6436-98.jpg
River City: Knights of Justice,62,7.6,3DS,June 20, 2017,/game/3ds/river-city-knights-of-justice,https://static.metacritic.com/images/products/games/4/20fb813acfe576b730e96311f6378c70-98.jpg
Let's Golf 3D,62,6.5,3DS,July 28, 2011,/game/3ds/lets-golf-3d,https://static.metacritic.com/images/products/games/8/583794dae3112be4b7522cb87e398746-98.jpg
Moco Moco Friends,62,5.8,3DS,November 17, 2015,/game/3ds/moco-moco-friends,https://static.metacritic.com/images/products/games/3/a35f4f97775c54f9bc1434a1ad9c6fab-98.jpg
Sonic Boom: Fire & Ice,62,7.2,3DS,September 27, 2016,/game/3ds/sonic-boom-fire-ice,https://static.metacritic.com/images/products/games/5/6e728ef30867c99f84a5ac88d139fd55-98.jpg
Angry Birds Trilogy,62,5.0,3DS,September 25, 2012,/game/3ds/angry-birds-trilogy,https://static.metacritic.com/images/products/games/2/48ba2f4d138c516270ba44767089bec2-98.jpg
Mario Sports Superstars,62,7.4,3DS,March 24, 2017,/game/3ds/mario-sports-superstars,https://static.metacritic.com/images/products/games/5/4d12571cb6fa6a6505494c985453c91f-98.jpg
