Professor Layton and the Azran Legacy,81,8.1,3DS,February 28, 2014,/game/3ds/professor-layton-and-the-azran-legacy,https://static.metacritic.com/images/products/games/6/5ee912dfafe942a72b1a29d76ee4a624-98.jpg
Star Fox 64 3D,81,8.1,3DS,September 9, 2011,/game/3ds/star-fox-64-3d,https://static.metacritic.com/images/products/games/5/e63564a6cff3427be457d6b7b3ff08cc-98.jpg
Phoenix Wright: Ace Attorney - Spirit of Justice,81,8.3,3DS,September 8, 2016,/game/3ds/phoenix-wright-ace-attorney---spirit-of-justice,https://static.metacritic.com/images/products/games/1/40dcdf2f247dd376122c48fe10c3b153-98.jpg
Persona Q2: New Cinema Labyrinth,81,7.8,3DS,June 4, 2019,/game/3ds/persona-q2-new-cinema-labyrinth,https://static.metacritic.com/images/products/games/2/3491926991215e3e2624481037c106b3-98.jpg
Bravely Second: End Layer,81,8.1,3DS,April 15, 2016,/game/3ds/bravely-second-end-layer,https://static.metacritic.com/images/products/games/3/9e26e618b6db0d3d619c5a9e7f7386af-98.jpg
Zero Escape: Zero Time Dilemma,81,8.0,3DS,June 28, 2016,/game/3ds/zero-escape-zero-time-dilemma,https://static.metacritic.com/images/products/games/1/34c57759a7cea8aa5314cffb24fe97d3-98.jpg
Etrian Odyssey Nexus,81,6.7,3DS,February 5, 2019,/game/3ds/etrian-odyssey-nexus,https://static.metacritic.com/images/products/games/8/15fc38d3cc550ad6c0e48ae7bda8383e-98.jpg
Dragon Quest VII: Fragments of the Forgotten Past,81,8.2,3DS,September 16, 2016,/game/3ds/dragon-quest-vii-fragments-of-the-forgotten-past,https://static.metacritic.com/images/products/games/6/7e3dfe51863bbaccfb2cdb067752670e-98.jpg
3D After Burner II,81,7.8,3DS,January 15, 2015,/game/3ds/3d-after-burner-ii,https://static.metacritic.com/images/products/games/5/ac5e9a6c84dfb8410362dc8a69f8d391-98.jpg
Shin Megami Tensei: Strange Journey Redux,80,4.4,3DS,May 15, 2018,/game/3ds/shin-megami-tensei-strange-journey-redux,https://static.metacritic.com/images/products/games/0/14011a11e6c5dd55c7b342ba05cceac1-98.jpg
BoxBoxBoy!,80,7.9,3DS,June 30, 2016,/game/3ds/boxboxboy!,https://static.metacritic.com/images/products/games/4/887d1f471495b9751ed0907b29bcd801-98.jpg
Etrian Odyssey Untold: The Millennium Girl,80,8.2,3DS,October 1, 2013,/game/3ds/etrian-odyssey-untold-the-millennium-girl,https://static.metacritic.com/images/products/games/3/970ca14b52aa61e1c5f22700b6034b7a-98.jpg
Mutant Mudds,80,6.8,3DS,January 26, 2012,/game/3ds/mutant-mudds,https://static.metacritic.com/images/products/games/0/487d91e6a419c196366bd6ba6787022f-98.jpg
Gunman Clive 2,80,7.7,3DS,January 20, 2015,/game/3ds/gunman-clive-2,https://static.metacritic.com/images/products/games/8/0b4b89fc165560e2945816ffe8470392-98.jpg
Etrian Odyssey V: Beyond the Myth,80,8.0,3DS,October 17, 2017,/game/3ds/etrian-odyssey-v-beyond-the-myth,https://static.metacritic.com/images/products/games/6/1257d7a5250c67a43157cb1d6594d808-98.jpg
Style Savvy: Styling Star,80,7.8,3DS,December 25, 2017,/game/3ds/style-savvy-styling-star,https://static.metacritic.com/images/products/games/7/f64f2d5add2179782fe51c9c4b3fbf2f-98.jpg
Yo-kai Watch 3,80,8.3,3DS,February 8, 2019,/game/3ds/yo-kai-watch-3,https://static.metacritic.com/images/products/games/0/866c79d591d7f0fa1aabca5c09927e21-98.jpg
BOXBOY!,80,8.1,3DS,April 2, 2015,/game/3ds/boxboy!,https://static.metacritic.com/images/products/games/7/bf2ae1d1444972ab4715fe5017f764a6-98.jpg
Kirby: Triple Deluxe,80,8.6,3DS,May 2, 2014,/game/3ds/kirby-triple-deluxe,https://static.metacritic.com/images/products/games/2/895b4bf57b07f3d1d3fa6624d0919016-98.jpg
Hatsune Miku: Project Mirai DX,80,8.2,3DS,September 8, 2015,/game/3ds/hatsune-miku-project-mirai-dx,https://static.metacritic.com/images/products/games/4/d79d88cb452f969396357c6bda21a421-98.jpg
Dead or Alive Dimensions,79,8.1,3DS,May 24, 2011,/game/3ds/dead-or-alive-dimensions,https://static.metacritic.com/images/products/games/7/65aba2cbbae117a6daf9db61ca4a575e-98.jpg
Kirby's Extra Epic Yarn,79,6.8,3DS,March 8, 2019,/game/3ds/kirbys-extra-epic-yarn,https://static.metacritic.com/images/products/games/9/38b6f841a4c9e17c3ce0483c06e3962f-98.jpg
Monster Hunter 3 Ultimate,79,7.9,3DS,March 19, 2013,/game/3ds/monster-hunter-3-ultimate,https://static.metacritic.com/images/products/games/7/6dfd25cffd42da0407e8776474c49b7d-98.jpg
Stella Glow,79,8.5,3DS,November 17, 2015,/game/3ds/stella-glow,https://static.metacritic.com/images/products/games/2/673d0920154de95fd1617b2eaf4b342c-98.jpg
Professor Layton VS Phoenix Wright Ace Attorney,79,8.3,3DS,August 29, 2014,/game/3ds/professor-layton-vs-phoenix-wright-ace-attorney,https://static.metacritic.com/images/products/games/5/02dda6e249cd646d0075c652e35e8020-98.jpg
ZEN Pinball 3D,79,7.8,3DS,January 12, 2012,/game/3ds/zen-pinball-3d,https://static.metacritic.com/images/products/games/6/c40e7e09518c6d7b892e45e796862576-98.jpg
Captain Toad: Treasure Tracker,79,6.8,3DS,July 13, 2018,/game/3ds/captain-toad-treasure-tracker,https://static.metacritic.com/images/products/games/6/7a4bdcc498deffb4e666f930b1da6bf9-98.jpg
