The Legend of Zelda: Breath of the Wild,97,8.7,Switch,March 3, 2017,/game/switch/the-legend-of-zelda-breath-of-the-wild,https://static.metacritic.com/images/products/games/9/6d163aaa6b6cc28519ffea9195649929-98.jpg
Super Mario Odyssey,97,8.9,Switch,October 27, 2017,/game/switch/super-mario-odyssey,https://static.metacritic.com/images/products/games/0/95d6598e9d4f35b872429b25d2d044d0-98.jpg
Divinity: Original Sin II - Definitive Edition,93,8.5,Switch,September 4, 2019,/game/switch/divinity-original-sin-ii---definitive-edition,https://static.metacritic.com/images/products/games/7/69f5a3666181ae32f75a5d08b14f1eed-98.jpg
Hades,93,9.0,Switch,September 17, 2020,/game/switch/hades,https://static.metacritic.com/images/products/games/1/bf637d4b63b7109b6fe17d30de68c42e-98.jpg
Ori and the Will of the Wisps,93,8.8,Switch,September 17, 2020,/game/switch/ori-and-the-will-of-the-wisps,https://static.metacritic.com/images/products/games/4/0f8baec23d1951dec6e2eee08e05b3b4-98.jpg
Undertale,93,8.1,Switch,September 18, 2018,/game/switch/undertale,https://static.metacritic.com/images/products/games/7/c15ca7be6ab41982351c83d45911f629-98.jpg
Super Smash Bros. Ultimate,93,8.7,Switch,December 7, 2018,/game/switch/super-smash-bros-ultimate,https://static.metacritic.com/images/products/games/6/cb1c4fbf6a314df9c7354aea84c4198a-98.jpg
Celeste,92,8.6,Switch,January 25, 2018,/game/switch/celeste,https://static.metacritic.com/images/products/games/4/a53232ef0f7a0122744dfd3901f9bf7e-98.jpg
Bayonetta 2,92,8.5,Switch,February 16, 2018,/game/switch/bayonetta-2,https://static.metacritic.com/images/products/games/6/ac323c38bfe096a79b5982d595644731-98.jpg
Mario Kart 8 Deluxe,92,8.6,Switch,April 28, 2017,/game/switch/mario-kart-8-deluxe,https://static.metacritic.com/images/products/games/3/47645cf22467c563a70fca6c8930b5ba-98.jpg
INSIDE,91,8.6,Switch,June 28, 2018,/game/switch/inside,https://static.metacritic.com/images/products/games/2/9707c53332e67137577454c38a8e2126-98.jpg
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,91,8.9,Switch,September 27, 2019,/game/switch/dragon-quest-xi-s-echoes-of-an-elusive-age---definitive-edition,https://static.metacritic.com/images/products/games/5/39f4fe25429b192582ddb68d4d24b24f-98.jpg
Sonic Mania Plus,91,8.1,Switch,July 17, 2018,/game/switch/sonic-mania-plus,https://static.metacritic.com/images/products/games/2/788798514cd10999c6aa3c9bfa2f16d0-98.jpg
SteamWorld Heist: Ultimate Edition,91,8.4,Switch,December 28, 2017,/game/switch/steamworld-heist-ultimate-edition,https://static.metacritic.com/images/products/games/5/a567680ef0b22c6a5c1e57765b3b1bed-98.jpg
Shovel Knight: Treasure Trove,91,8.2,Switch,March 3, 2017,/game/switch/shovel-knight-treasure-trove,https://static.metacritic.com/images/products/games/2/8f0aa6ca9fc5eb75cf3077824bd5737c-98.jpg
Animal Crossing: New Horizons,90,5.5,Switch,March 20, 2020,/game/switch/animal-crossing-new-horizons,https://static.metacritic.com/images/products/games/5/3a9359329fd2b8b0022bc57246aca1c8-98.jpg
Ori and the Blind Forest: Definitive Edition,90,8.6,Switch,September 27, 2019,/game/switch/ori-and-the-blind-forest-definitive-edition,https://static.metacritic.com/images/products/games/5/f76ed140f845f64b863a5440f81dba9d-98.jpg
Bastion,90,7.7,Switch,September 13, 2018,/game/switch/bastion,https://static.metacritic.com/images/products/games/9/b7d5c23a22bc842bdcb97401649856a8-98.jpg
Hollow Knight,90,8.9,Switch,June 12, 2018,/game/switch/hollow-knight,https://static.metacritic.com/images/products/games/0/5b84d3dacaade3ecb031bb98abb8d703-98.jpg
Bayonetta + Bayonetta 2,90,8.7,Switch,February 16, 2018,/game/switch/bayonetta-+-bayonetta-2,https://static.metacritic.com/images/products/games/2/386b17c36a974513c0e2415d4f68422c-98.jpg
Xenoblade Chronicles: Definitive Edition,89,8.9,Switch,May 29, 2020,/game/switch/xenoblade-chronicles-definitive-edition,https://static.metacritic.com/images/products/games/4/d44b7f8ad0f84de2d0694370170661a8-98.jpg
Dead Cells,89,8.4,Switch,August 7, 2018,/game/switch/dead-cells,https://static.metacritic.com/images/products/games/3/b02ca05bec07e5fa45eee36942fb6d22-98.jpg
Into the Breach,89,7.9,Switch,August 28, 2018,/game/switch/into-the-breach,https://static.metacritic.com/images/products/games/8/68d21c1517de5b0bac067588a2a6a4ff-98.jpg
Super Mario 3D World + Bowser's Fury,89,8.5,Switch,February 12, 2021,/game/switch/super-mario-3d-world-+-bowsers-fury,https://static.metacritic.com/images/products/games/5/3aabc951f24c35d7351085a71ae61067-98.jpg
Fire Emblem: Three Houses,89,8.9,Switch,July 26, 2019,/game/switch/fire-emblem-three-houses,https://static.metacritic.com/images/products/games/6/4ebedfcfe4cdedc50b6c60dd0ff81b24-98.jpg
Fez,89,6.6,Switch,April 14, 2021,/game/switch/fez,https://static.metacritic.com/images/products/games/7/d2683303e45744bbb0be560cda293cc8-98.jpg
Okami HD,89,8.5,Switch,August 9, 2018,/game/switch/okami-hd,https://static.metacritic.com/images/products/games/3/2c53d63d8d42a4dc74fd09e420e08940-98.jpg
A Short Hike,88,8.7,Switch,August 18, 2020,/game/switch/a-short-hike,https://static.metacritic.com/images/products/games/9/2bce32debd624728e4ac46e1e6c75ff7-98.jpg
Hyper Light Drifter,88,7.8,Switch,September 6, 2018,/game/switch/hyper-light-drifter,https://static.metacritic.com/images/products/games/1/91e68ee1f4223c7c93696b83c50827c3-98.jpg
What Remains of Edith Finch,88,7.8,Switch,July 4, 2019,/game/switch/what-remains-of-edith-finch,https://static.metacritic.com/images/products/games/4/7a05e6223f58c435d10d63a149e62866-98.jpg
Super Mario Maker 2,88,8.5,Switch,June 28, 2019,/game/switch/super-mario-maker-2,https://static.metacritic.com/images/products/games/6/461d7b4c6a8f569582758078f4b6637f-98.jpg
Downwell,88,7.3,Switch,January 31, 2019,/game/switch/downwell,https://static.metacritic.com/images/products/games/6/7d3d32a57d8c28ef5bdcffcba9c34a97-98.jpg
Diablo III: Eternal Collection,88,7.6,Switch,November 2, 2018,/game/switch/diablo-iii-eternal-collection,https://static.metacritic.com/images/products/games/7/211623aa5a884c47a91be3c3c13f9851-98.jpg
Monster Hunter Rise,88,9.1,Switch,March 26, 2021,/game/switch/monster-hunter-rise,https://static.metacritic.com/images/products/games/8/3161ea2710c8e0f1011dc0d44a925700-98.jpg
SteamWorld Dig 2,88,8.6,Switch,September 21, 2017,/game/switch/steamworld-dig-2,https://static.metacritic.com/images/products/games/5/e523dd194bc3c7a9b97e4ab240b144d5-98.jpg
