Lumines Remastered,83,8.3,Switch,June 26, 2018,/game/switch/lumines-remastered,https://static.metacritic.com/images/products/games/7/19580e2cfe67c8ff66b655bd281ae4b5-98.jpg
Fortnite,83,4.9,Switch,June 12, 2018,/game/switch/fortnite,https://static.metacritic.com/images/products/games/2/56ffbf02c47f89ca1ca8299fbbd58c2f-98.jpg
Tetris 99,83,8.2,Switch,February 13, 2019,/game/switch/tetris-99,https://static.metacritic.com/images/products/games/3/a0ba1f4ff5e45bb22941d02a65a96522-98.jpg
Tales of Vesperia: Definitive Edition,83,7.8,Switch,January 11, 2019,/game/switch/tales-of-vesperia-definitive-edition,https://static.metacritic.com/images/products/games/1/9a8bd1b8f693e2e6e0413c5f9d58e004-98.jpg
Alien: Isolation,83,8.5,Switch,December 5, 2019,/game/switch/alien-isolation,https://static.metacritic.com/images/products/games/1/652504c6461f4228242753c2227f0384-98.jpg
Mega Man Legacy Collection,83,8.5,Switch,May 22, 2018,/game/switch/mega-man-legacy-collection,https://static.metacritic.com/images/products/games/8/cdcbdeb8a7c3fe4632b701ccb6f9435f-98.jpg
Ring Fit Adventure,83,8.6,Switch,October 18, 2019,/game/switch/ring-fit-adventure,https://static.metacritic.com/images/products/games/0/13fd6c94efae9d14b7de4279b761fa7c-98.jpg
Duck Game,83,8.0,Switch,May 1, 2019,/game/switch/duck-game,https://static.metacritic.com/images/products/games/6/4e0146a5c729e99b0c2db48330fb754c-98.jpg
Splatoon 2,83,8.4,Switch,July 21, 2017,/game/switch/splatoon-2,https://static.metacritic.com/images/products/games/3/cba5114b0cbed365e448e2d5d14eeb9e-98.jpg
Knights and Bikes,83,8.3,Switch,February 6, 2020,/game/switch/knights-and-bikes,https://static.metacritic.com/images/products/games/1/1dd8fab7067e49fe7d63cd5e49496e84-98.jpg
Shovel Knight: King of Cards,83,7.9,Switch,December 10, 2019,/game/switch/shovel-knight-king-of-cards,https://static.metacritic.com/images/products/games/1/54b55d602b8925c1cb063aa7216046ef-98.jpg
The Banner Saga 3,83,8.4,Switch,July 26, 2018,/game/switch/the-banner-saga-3,https://static.metacritic.com/images/products/games/1/b0e0ccd9a80bf81fbafa31a555293e7c-98.jpg
Octopath Traveler,83,8.5,Switch,July 12, 2018,/game/switch/octopath-traveler,https://static.metacritic.com/images/products/games/6/c286b3ed64e4b4f12f7549993a0ed77c-98.jpg
Mega Man Zero / ZX Legacy Collection,83,8.5,Switch,February 25, 2020,/game/switch/mega-man-zero-zx-legacy-collection,https://static.metacritic.com/images/products/games/8/ccb756098c89c608d272a220b7b46090-98.jpg
OlliOlli: Switch Stance,83,7.8,Switch,February 14, 2019,/game/switch/olliolli-switch-stance,https://static.metacritic.com/images/products/games/7/51621060b611807bc578416ce9602d7c-98.jpg
Moonlighter,83,8.0,Switch,November 5, 2018,/game/switch/moonlighter,https://static.metacritic.com/images/products/games/5/99398ea1f4798613e01faae9bfbf2d78-98.jpg
GRIS,83,8.5,Switch,December 13, 2018,/game/switch/gris,https://static.metacritic.com/images/products/games/4/e9ad4f7143aa1df712421809bc5ef224-98.jpg
UnderMine,83,8.5,Switch,February 11, 2021,/game/switch/undermine,https://static.metacritic.com/images/products/games/7/2d9a0759c452af223bb956b995d7f1e3-98.jpg
LIMBO,83,8.5,Switch,June 28, 2018,/game/switch/limbo,https://static.metacritic.com/images/products/games/2/927ca6e5c1ae1c767a86f40af9f03423-98.jpg
Xenoblade Chronicles 2,83,8.7,Switch,December 1, 2017,/game/switch/xenoblade-chronicles-2,https://static.metacritic.com/images/products/games/4/36fc09b91485ae325426808ba7ee5f5f-98.jpg
Dark Souls Remastered,83,8.0,Switch,October 19, 2018,/game/switch/dark-souls-remastered,https://static.metacritic.com/images/products/games/5/c7d46c4653ba2ee14da1970b3909bbce-98.jpg
Collection of Mana,83,8.2,Switch,June 11, 2019,/game/switch/collection-of-mana,https://static.metacritic.com/images/products/games/7/0bceee48064e3b42c7874eb034618955-98.jpg
Overcooked! 2: Surf 'n' Turf,83,8.4,Switch,October 3, 2018,/game/switch/overcooked!-2-surf-n-turf,https://static.metacritic.com/images/products/games/98w-game.jpg
Chicken Police - Paint it RED!,83,tbd,Switch,November 5, 2020,/game/switch/chicken-police---paint-it-red!,https://static.metacritic.com/images/products/games/8/fdf085936db5021f9016519be5687b93-98.jpg
Sega Ages: Sonic the Hedgehog 2,83,8.0,Switch,February 20, 2020,/game/switch/sega-ages-sonic-the-hedgehog-2,https://static.metacritic.com/images/products/games/4/e01dd90b9b86fda11824eb53a0c0dad8-98.jpg
Gorogoa,83,7.9,Switch,December 14, 2017,/game/switch/gorogoa,https://static.metacritic.com/images/products/games/3/61542041c7d0f1d5efc672425b44cd1e-98.jpg
Katana ZERO,83,8.7,Switch,April 17, 2019,/game/switch/katana-zero,https://static.metacritic.com/images/products/games/1/2289d38efe58ccbd195bf52edaf60fb6-98.jpg
Killer Queen Black,83,8.2,Switch,October 11, 2019,/game/switch/killer-queen-black,https://static.metacritic.com/images/products/games/8/5bc0c9178a2841c9c94cfbcfa62689b7-98.jpg
Splasher,83,8.2,Switch,October 26, 2017,/game/switch/splasher,https://static.metacritic.com/images/products/games/5/a3b622267ee0d729e9668fc31ece9ce0-98.jpg
Dynasty Warriors 8: Xtreme Legends - Definitive Edition,83,8.5,Switch,December 27, 2018,/game/switch/dynasty-warriors-8-xtreme-legends---definitive-edition,https://static.metacritic.com/images/products/games/7/d5180b4572f7205dd8be6ba83e52392e-98.jpg
